# Stress and strain vectors, 333U-50C-9_eq, negative deformation 6
# eps sig1 sig2 sig3 sig4 sig5 sig6
0 -0 -0 -0 -0 -0 -0
-0.000399999999999982 -1.05115798843348 -1.34189131790552 -0.667006095434396 -0.264726327857602 -0.00404441426254554 0.132521863576691
-0.000799999999999965 -1.02077602375919 -1.72457186000782 -0.50661556412401 -0.450043762925346 0.123919576096542 -0.121115441140139
-0.00119999999999994 -0.97635332349769 -1.11637767285172 -0.379256581128812 -0.421825086092379 0.0216507938145106 -0.165102146275566
-0.00159999999999993 -1.39455909418131 -1.76398281915026 -0.757898149112092 -0.348541416436304 -0.0493178653770533 0.106345938008307
-0.00199999999999991 -0.306307488926672 -1.3194263052228 -0.0843019962945264 -0.158160385692396 -0.143226113742754 0.0940150101429758
-0.00239999999999989 -0.928827488197902 -1.61506698657535 -1.31640113707624 -0.644798630196735 -0.0362732778708853 -0.0465575334558985
-0.00280000000000007 -1.14629819699341 -1.55924932809819 -0.328589943802766 -0.572819402823887 0.0793807261285205 0.254442881596413
-0.00320000000000006 -1.30930900056006 -1.15358112502836 -0.67612233875656 -0.231638476321863 0.0314203981543821 0.101805976510297
-0.00360000000000004 -1.14500598717135 -1.18989639541126 -0.420556765109097 -0.29433775662734 -0.245484124958003 -0.044703484544242
-0.00400000000000002 -1.61174467520795 -1.14746151426625 -0.917627026679262 -0.18345911299728 -0.0513924032452617 0.157041226557242
-0.00440000000000001 -0.888364410508685 -1.08572486572921 -0.355632644078961 -0.159145391164371 -0.119794524608519 0.220308482806746
-0.00479999999999998 -1.57636940837174 -1.57035375605378 -0.938375720243115 -0.419352493719587 -0.363557246138717 -0.0269788655036456
-0.00519999999999997 -0.675748035383532 -1.49285280325788 -0.0363693417108697 -0.235600673967761 -0.0766957134698869 0.397014269810603
-0.00559999999999995 -1.09023882016042 -1.66161074777026 -0.717272799201734 -0.137771230321939 0.0294422561422622 0.23602567015938
-0.00599999999999994 -0.776311935478533 -1.54361485009838 -0.516038325155905 -0.24336494326179 0.199548631975268 0.208621727277677
-0.00639999999999988 -0.875594744740751 -1.96706153028785 -0.37430341885949 -0.30424652747607 -0.0376862503007094 -0.186892417539551
-0.00679999999999988 -0.671284029801523 -1.06745574414411 -0.677071720006755 -0.146134193009974 -0.403752195418915 0.0376124760042196
-0.00719999999999988 -0.784204111258238 -1.56273974484154 -0.561358800180318 -0.317041455638684 0.0906601309069309 -0.062080763789549
-0.00760000000000006 -1.1836599369286 -1.9141286218031 -1.25744603726717 -0.62357803416455 0.0843650561333851 0.00465861029248034
-0.00800000000000006 -0.831779650240042 -0.828092353424643 -0.423005455789007 -0.108518890341246 -0.213622613070121 0.0436024944617079
-0.0084 -1.18470098016579 -1.62304893964062 -0.955202778807993 -0.0841497848525836 -0.133704728082031 0.0247166678997197
-0.0088 -0.807384124463565 -1.1674995898062 -0.750538531837028 -0.0789941674966437 -0.0204647720952007 -0.209323354501999
-0.0092 -1.10252569940754 -1.40908950166859 -0.727265979283263 -0.19148768233645 -0.184528347210784 0.148432114832281
-0.00959999999999994 -0.880012523016719 -1.43113304036456 -0.775438059938487 -0.181200044556978 0.027952937791697 0.17647468957138
-0.00999999999999994 -1.05205122111769 -1.67256021075707 -0.753163157988595 -0.294932886755054 -0.104246454226971 -0.142306537960465
-0.0103999999999999 -0.930260036483868 -1.6244183370424 -0.670777195198796 -0.209531121682626 -0.0837942753756274 0.0263009498860458
-0.0107999999999999 -0.936189926234877 -1.23798899896148 -0.329631459459616 -0.245878757585406 -0.0837874516329126 -0.0303201524791595
-0.0111999999999999 -0.663795734214966 -1.26344280308781 -0.371086078550603 -0.294109160084695 0.207149778009701 -0.189278949078819
-0.0115999999999999 -1.05417613044418 -1.60117116744909 -0.293474007505724 -0.25208368341244 -0.128550415758909 0.170915804928015
-0.0119999999999999 -0.948654715066443 -0.94478580741172 -0.415185644856222 -0.379569170729939 -0.0876626750561374 -0.244004163382473
-0.0123999999999998 -1.03375284282128 -1.721748609148 -0.447435889338709 -0.205069884192171 -0.361108784275034 0.0274980526400406
-0.0128 -0.472981959868269 -1.32096981398678 -0.142090327813441 -0.237055617446071 0.119765131366638 0.113962399421416
-0.0132 -1.30908508939401 -1.50987305767954 -1.05872584747617 -0.403150898225851 0.281022579477331 0.132513157217126
