# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.0126051 0.0126868 0.0138557 0.0391476 186.274
200 0.071794 0.0576296 0.0716798 0.201103 228.543
300 0.188921 0.12973 0.157645 0.476297 289.733
400 0.3601 0.246566 0.291552 0.898218 318.628
500 0.624468 0.321046 0.381235 1.32675 341.566
600 0.880592 0.373415 0.414124 1.66813 352.961
700 1.02482 0.43833 0.451142 1.91429 343.523
800 1.03359 0.468064 0.543541 2.0452 307.998
900 1.17114 0.471709 0.575178 2.21802 298.553
1000 1.30314 0.50781 0.604698 2.41565 289.811
1100 1.42563 0.521623 0.658387 2.60564 279.202
1200 1.52513 0.526181 0.727834 2.77915 312.315
1300 1.59354 0.504896 0.787941 2.88637 313.622
1400 1.80374 0.499716 0.867621 3.17107 324.14
1500 1.96858 0.532 0.896492 3.39707 312.542
1600 2.06591 0.643249 0.899213 3.60837 299.178
1700 2.01349 0.765874 0.862572 3.64193 293.759
1800 2.01244 0.882689 0.82923 3.72436 285.099
1900 2.23235 0.876484 0.856038 3.96488 302.71
2000 2.50635 0.790399 0.934094 4.23084 315.684
2100 2.58763 0.756697 0.968614 4.31294 310.246
2200 2.54103 0.762922 0.976803 4.28076 312.681
2300 2.53478 0.807938 1.04281 4.38553 304.262
2400 2.63723 0.843671 1.04633 4.52723 307.97
2500 2.8586 0.864863 1.06258 4.78604 301.936
2600 2.98358 0.858447 1.14447 4.9865 307.457
2700 2.97645 0.863429 1.17689 5.01676 328.805
2800 3.20179 0.875123 1.18387 5.26078 322.295
2900 3.32197 0.933682 1.22721 5.48286 330.984
3000 3.4086 0.931744 1.28219 5.62253 312.641
3100 3.16151 0.924461 1.29231 5.37828 312.335
3200 2.84453 0.944666 1.29199 5.08118 295.954
3300 2.61078 0.919942 1.32067 4.85139 290.591
3400 2.32655 0.906108 1.37196 4.60461 316.714
3500 2.13358 0.90457 1.44169 4.47984 305.52
3600 1.92442 0.911691 1.4434 4.27952 301.418
3700 1.83436 0.887767 1.52913 4.25125 289.253
3800 1.79587 0.927195 1.54214 4.2652 307.868
3900 1.78949 0.986859 1.47808 4.25443 310.572
4000 1.65583 1.06443 1.46545 4.18571 351.542
4100 1.6291 1.14036 1.52761 4.29707 339.413
4200 1.57761 1.19645 1.54208 4.31614 324.422
4300 1.59972 1.33978 1.49301 4.43251 315.863
4400 1.72829 1.4826 1.49507 4.70595 339.373
4500 1.74029 1.52113 1.55444 4.81586 334.308
4600 1.74612 1.50274 1.60401 4.85288 324.242
4700 1.90396 1.44531 1.58016 4.92943 311.881
4800 2.03991 1.44815 1.56337 5.05142 314.477
4900 2.22141 1.48465 1.58922 5.29528 302.655
5000 2.39507 1.46403 1.53743 5.39653 287.595
5100 2.46099 1.47966 1.56903 5.50968 285.354
5200 2.4966 1.53286 1.60987 5.63933 297.728
5300 2.50802 1.59754 1.63469 5.74025 316.463
5400 2.42741 1.56268 1.6575 5.64759 309.374
5500 2.33121 1.50206 1.69934 5.5326 297.283
5600 2.1537 1.51627 1.76216 5.43213 299.658
5700 2.09014 1.4673 1.75659 5.31403 303.024
5800 2.15764 1.55356 1.68556 5.39675 305.269
5900 2.09497 1.59652 1.69207 5.38356 289.666
6000 2.15792 1.62121 1.68976 5.46889 294.567
6100 2.31214 1.63504 1.65836 5.60554 303.555
6200 2.40035 1.60836 1.59406 5.60277 320.977
6300 2.27443 1.6252 1.61284 5.51247 339.745
6400 2.47925 1.70268 1.63003 5.81196 310.121
6500 2.70891 1.93693 1.69322 6.33905 296.636
6600 2.67859 2.09045 1.79686 6.5659 297.115
6700 2.54637 2.17731 1.90239 6.62608 291.406
6800 2.50302 2.26934 1.82696 6.59932 299.069
6900 2.42084 2.3645 1.82437 6.60971 317.08
7000 2.26569 2.37887 1.75221 6.39677 323.043
7100 2.31155 2.33543 1.79122 6.43819 308.635
7200 2.4515 2.33877 1.84882 6.63908 293.819
7300 2.57369 2.35877 1.8593 6.79176 297.047
7400 2.45228 2.40338 1.74769 6.60335 299.131
7500 2.27459 2.3413 1.69129 6.30718 318.496
7600 2.1415 2.2306 1.69996 6.07206 296.672
7700 2.10426 2.22349 1.64966 5.97742 296.068
7800 2.12529 2.23736 1.67423 6.03689 300.759
7900 2.17634 2.2827 1.76903 6.22808 287.421
8000 2.29277 2.38791 1.82722 6.5079 314.803
8100 2.40469 2.35197 1.88026 6.63692 330.378
8200 2.27421 2.32094 2.03419 6.62935 299.168
8300 2.31381 2.36636 2.07707 6.75724 306.944
8400 2.17386 2.29393 2.0843 6.55209 297.23
8500 1.96028 2.28262 1.95805 6.20095 283.558
8600 1.95023 2.43532 1.80174 6.18729 296.083
8700 1.85641 2.63114 1.76824 6.2558 305.21
8800 1.79966 2.73003 1.80914 6.33883 336.062
8900 1.83611 2.54965 1.82449 6.21024 352.525
9000 1.89786 2.51313 1.83863 6.24962 279.645
9100 2.03009 2.47923 1.93855 6.44786 293.899
9200 1.95455 2.46198 1.93978 6.35631 325.817
9300 1.85179 2.46743 1.94833 6.26755 298.187
9400 1.80961 2.5077 2.0231 6.34041 282.498
9500 1.89143 2.57715 2.00299 6.47157 293.685
9600 2.06485 2.61113 2.01816 6.69414 299.636
9700 2.12299 2.58563 2.02088 6.7295 301.805
9800 2.07287 2.61417 2.03413 6.72117 304.444
9900 1.95946 2.67629 2.04035 6.6761 320.724
10000 1.87105 2.8717 2.06411 6.80685 311.266
10100 1.8682 3.06225 2.1161 7.04655 289.135
10200 2.04897 3.24835 2.27931 7.57663 299.116
10300 2.30639 3.41075 2.35114 8.06828 304.217
10400 2.60782 3.4388 2.4367 8.48332 314.395
10500 2.62699 3.36994 2.50451 8.50144 327.584
10600 2.57115 3.20926 2.41876 8.19917 308.823
10700 2.71399 3.0878 2.33714 8.13892 293.122
10800 2.87482 3.14233 2.3173 8.33445 295.921
10900 2.75411 3.10811 2.33652 8.19875 305.084
11000 2.68905 3.14481 2.38916 8.22302 289.967
11100 2.75269 3.13521 2.43923 8.32713 285.669
11200 2.95744 3.25156 2.46744 8.67645 294.321
11300 3.05185 3.26153 2.39667 8.71005 303.549
11400 3.15125 3.31457 2.38622 8.85204 324.582
11500 3.1821 3.46349 2.40847 9.05406 293.832
11600 3.2333 3.62228 2.4641 9.31968 295.792
11700 3.2148 3.69453 2.51047 9.4198 286.898
11800 3.17999 3.5763 2.52966 9.28595 323.041
11900 3.29807 3.5461 2.57388 9.41805 328.822
12000 3.35605 3.54866 2.52228 9.42699 318.834
12100 3.37173 3.55917 2.5589 9.48981 304.199
12200 3.31447 3.4083 2.68896 9.41173 302.029
12300 3.33608 3.5755 2.8395 9.75107 289.892
12400 3.25224 3.75635 3.06749 10.0761 287.346
12500 3.14494 3.69091 3.19264 10.0285 293.478
12600 3.04848 3.7705 3.15284 9.97181 312.524
12700 3.04725 4.08423 3.03946 10.1709 301.037
12800 3.04782 4.18209 3.06968 10.2996 290.997
12900 3.08436 4.13115 2.98525 10.2008 303.479
13000 3.17153 3.95394 2.9755 10.101 291.823
13100 3.35832 3.76704 3.00133 10.1267 288.034
13200 3.58747 3.6309 3.04796 10.2663 295.169
13300 3.71539 3.42551 3.03968 10.1806 301.198
13400 3.76775 3.61081 3.04185 10.4204 300.601
13500 3.85221 3.74993 3.17851 10.7806 300.37
13600 3.88964 3.79689 3.28207 10.9686 305.893
13700 3.8879 4.04122 3.3042 11.2333 289.889
13800 3.8714 4.20966 3.29752 11.3786 307.134
13900 4.00599 4.27719 3.38325 11.6664 326.28
14000 4.15118 4.20254 3.50065 11.8544 314.907
14100 4.40665 4.05859 3.55205 12.0173 299.037
14200 4.48014 3.88642 3.54785 11.9144 294.052
14300 4.56296 3.84942 3.57093 11.9833 298.671
14400 4.47817 3.82824 3.60359 11.91 302.41
14500 4.27815 3.61445 3.61433 11.5069 286.757
14600 4.11819 3.46714 3.52884 11.1142 291.629
14700 4.05498 3.38104 3.50475 10.9408 287.762
14800 4.07989 3.42604 3.54401 11.0499 309.807
14900 4.14421 3.29979 3.64269 11.0867 311.077
15000 4.19533 3.2785 3.6332 11.107 290.208
15100 4.22169 3.40376 3.66454 11.29 294.423
15200 4.18614 3.47873 3.77419 11.4391 277.86
15300 4.27268 3.68228 3.73124 11.6862 293.696
15400 4.24863 3.96182 3.64735 11.8578 308.879
15500 4.1579 4.1204 3.5169 11.7952 313.318
15600 4.04181 4.34151 3.46454 11.8479 301.385
15700 4.10998 4.5535 3.50333 12.1668 286.231
15800 4.17251 4.58124 3.54577 12.2995 297.134
15900 4.17798 4.62392 3.57552 12.3774 295.068
16000 4.29057 4.63985 3.57685 12.5073 302.167
16100 4.39474 4.74343 3.64236 12.7805 308.167
16200 4.32221 4.64283 3.70928 12.6743 299.053
16300 4.28295 4.44042 3.73927 12.4626 298.622
16400 4.37957 4.13566 3.79601 12.3112 298.713
16500 4.41401 3.89094 3.83679 12.1417 301.621
