# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.0154739 0.0118177 0.0105704 0.0378621 181.513
200 0.0633641 0.0388979 0.0324163 0.134678 216.284
300 0.109551 0.0712312 0.0525351 0.233318 254.269
400 0.132507 0.101107 0.0713005 0.304914 278.931
500 0.163334 0.125563 0.0996252 0.388523 307.326
600 0.189872 0.148273 0.11805 0.456194 315.596
700 0.1965 0.153306 0.136253 0.486059 304.585
800 0.225239 0.15905 0.151284 0.535573 308.549
900 0.236802 0.160242 0.150632 0.547676 292.723
1000 0.238787 0.162924 0.159788 0.561499 298.354
1100 0.226519 0.163198 0.16069 0.550406 283.373
1200 0.196734 0.178543 0.168754 0.54403 295.527
1300 0.183115 0.202018 0.175397 0.560531 302.888
1400 0.177527 0.179246 0.165806 0.522579 305.694
1500 0.171433 0.14994 0.148007 0.46938 317.775
1600 0.199324 0.158984 0.163199 0.521507 301.243
1700 0.203327 0.155675 0.152588 0.51159 292.557
1800 0.185681 0.151487 0.146877 0.484044 295.785
1900 0.195738 0.166306 0.160492 0.522536 307.914
2000 0.204351 0.172461 0.170922 0.547734 311.121
2100 0.25953 0.163268 0.165135 0.587933 303.934
2200 0.283289 0.15376 0.18663 0.623678 292.123
2300 0.234887 0.156682 0.181703 0.573272 290.783
2400 0.196222 0.174916 0.166741 0.537879 301.748
2500 0.187027 0.183691 0.152949 0.523666 313.921
2600 0.186131 0.180423 0.157194 0.523748 306.875
2700 0.191708 0.184124 0.145964 0.521796 287.111
2800 0.186093 0.18176 0.14744 0.515293 289.477
2900 0.198018 0.15509 0.15561 0.508718 292.99
3000 0.189656 0.148255 0.148014 0.485924 304.42
3100 0.174627 0.142909 0.145457 0.462993 309.413
3200 0.179286 0.157889 0.149482 0.486657 297.949
3300 0.18209 0.175191 0.14729 0.504571 303.846
3400 0.198588 0.189015 0.1586 0.546203 295.268
3500 0.205415 0.233687 0.168287 0.607389 298.736
3600 0.212872 0.25027 0.163825 0.626967 305.969
3700 0.194576 0.22897 0.147258 0.570804 307.859
3800 0.182183 0.18625 0.137399 0.505832 313.042
3900 0.196894 0.158976 0.137231 0.493101 301.2
4000 0.222265 0.153389 0.140884 0.516538 294.055
4100 0.234828 0.160143 0.154425 0.549397 293.754
4200 0.210953 0.164784 0.166218 0.541955 301.208
4300 0.199655 0.171841 0.181515 0.553012 302.245
4400 0.18968 0.160431 0.157811 0.507921 316.144
4500 0.173552 0.167375 0.152655 0.493582 319.069
4600 0.165259 0.187742 0.159428 0.512429 320.932
4700 0.176829 0.205774 0.156959 0.539562 297.719
4800 0.194649 0.190066 0.15966 0.544375 295.73
4900 0.187683 0.168083 0.140587 0.496353 301.741
5000 0.192202 0.170732 0.146414 0.509348 295.209
5100 0.20847 0.163248 0.153499 0.525218 310.291
5200 0.199304 0.202612 0.173219 0.575134 314.958
5300 0.211396 0.269748 0.190528 0.671672 298.973
5400 0.218267 0.273903 0.202119 0.694288 292.734
5500 0.234413 0.228502 0.203064 0.665979 287.356
