LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Fri Feb 02 13:59:27 +0800 2024
 243 atoms
 268 bonds
 454 angles
 587 dihedrals
 0 impropers
 2 atom types
 2 bond types
 3 angle types
 3 dihedral types
 0 improper types
 -1.247821 15.046800  xlo xhi
 -0.422021 15.872600  ylo yhi
 1.233674 18.699689  zlo zhi
 -8.147309 0.000000 0.000000 xy xz yz

# Pair Coeffs
#
# 1  1
# 2  2

# Bond Coeffs
#
# 1  1-1
# 2  1-2

# Angle Coeffs
#
# 1  1-1-2
# 2  1-2-1
# 3  2-1-2

# Dihedral Coeffs
#
# 1  1-1-2-1
# 2  2-1-1-2
# 3  2-1-2-1

 Masses

 1 15.999000 # 1
 2 32.064999 # 2

 Atoms # full

77 1 2 1.673313 3.560428 10.781312 9.270566 # 2 
78 1 2 1.501983 6.080215 11.048239 5.535854 # 2 
79 1 2 1.738364 7.144373 9.176527 13.249261 # 2 
80 1 2 1.479307 3.686008 10.897784 15.247846 # 2 
81 1 2 1.519057 5.731062 11.354662 11.390894 # 2 
82 1 1 -0.640279 4.306730 0.786750 0.441226 # 1 
83 1 1 -0.774571 0.205493 2.184797 4.445373 # 1 
84 1 1 -0.767152 1.962186 1.257708 6.112276 # 1 
85 1 1 -0.837934 -1.186005 2.069082 12.766702 # 1 
86 1 1 -0.915355 0.927330 3.533692 10.243376 # 1 
87 1 1 -0.805107 1.642066 1.624103 12.059253 # 1 
88 1 1 -0.809786 0.189110 2.935618 1.915171 # 1 
89 1 1 -0.702269 2.572065 2.842530 0.624622 # 1 
90 1 1 -0.843629 0.719211 4.815105 0.006613 # 1 
91 1 1 -0.889857 0.462037 2.340945 7.974442 # 1 
92 1 1 -0.815445 2.002977 3.695174 5.818107 # 1 
93 1 1 -0.714761 -1.606781 4.508101 3.836575 # 1 
94 1 1 -0.807044 -0.138718 4.594253 6.153736 # 1 
95 1 1 -0.794968 -0.285771 4.102582 14.101847 # 1 
96 1 1 -0.867466 1.795239 4.176349 12.517522 # 1 
97 1 1 -0.833778 -2.706217 4.274849 13.740931 # 1 
98 1 1 -0.908622 -2.532089 6.040388 10.268313 # 1 
99 1 1 -0.907884 -0.471629 5.307169 11.802770 # 1 
100 1 1 -0.868239 -2.637527 6.502275 2.915112 # 1 
101 1 1 -0.888992 -0.756343 6.821089 1.119760 # 1 
102 1 1 -0.467152 -5.704206 11.966629 3.389017 # 1 
103 1 1 -0.871026 -3.035128 8.241226 1.106823 # 1 
104 1 1 -0.795885 -4.976265 8.260412 -0.693123 # 1 
105 1 1 -0.901176 -2.479522 5.816281 7.738097 # 1 
106 1 1 -0.856681 -1.091881 6.895061 5.917113 # 1 
107 1 1 -0.553898 -7.491673 10.734677 10.596136 # 1 
108 1 1 -0.731209 -4.631658 9.643277 4.560968 # 1 
109 1 1 -0.827958 -3.306653 8.218000 6.532906 # 1 
110 1 1 -0.509844 -4.129765 10.663819 6.691309 # 1 
111 1 1 -0.811274 -2.885860 7.070602 13.804708 # 1 
112 1 1 -0.862869 -1.224830 7.677051 11.796709 # 1 
113 1 1 -0.798833 -7.560821 8.309211 16.606485 # 1 
114 1 1 -0.449292 -6.918930 10.878617 16.282141 # 1 
115 1 1 -0.851440 -5.090994 9.989906 9.949808 # 1 
116 1 1 -0.823400 -3.551497 9.054468 11.994785 # 1 
117 1 1 -0.477664 -3.754740 11.602286 11.578750 # 1 
118 1 1 -0.650995 5.739067 0.591929 2.734448 # 1 
119 1 1 -0.838573 2.883986 2.067217 3.742103 # 1 
120 1 1 -0.658661 7.322115 1.699019 0.195541 # 1 
121 1 1 -0.817422 2.972140 1.275433 8.606882 # 1 
122 1 1 -0.867990 3.430259 2.934464 10.638666 # 1 
123 1 1 -0.836675 5.212638 2.533485 4.941694 # 1 
124 1 1 -0.763151 7.036748 1.211508 6.138295 # 1 
125 1 1 -0.745346 3.314507 1.215477 14.261932 # 1 
126 1 1 -0.818789 6.032183 1.343691 14.222599 # 1 
127 1 1 -0.715697 5.016622 3.073211 16.182713 # 1 
128 1 1 -0.819820 5.475385 2.121688 9.433393 # 1 
129 1 1 -0.817521 6.374308 1.313615 11.656672 # 1 
130 1 1 -0.841059 5.048080 3.071182 2.330134 # 1 
131 1 1 -0.838168 6.680763 4.203877 0.359178 # 1 
132 1 1 -0.875458 1.990749 4.856466 2.265173 # 1 
133 1 1 -0.861566 0.648695 6.147070 4.085495 # 1 
134 1 1 -0.917923 4.428401 5.452364 0.475070 # 1 
135 1 1 -0.883279 4.131421 3.799031 8.136302 # 1 
136 1 1 -0.867195 6.411225 3.693577 6.920341 # 1 
137 1 1 -0.873443 1.775193 5.508341 7.847975 # 1 
138 1 1 -0.930284 0.082767 6.478771 9.637895 # 1 
139 1 1 -0.904438 3.329175 6.125695 4.195403 # 1 
140 1 1 -0.895800 4.845915 5.681884 6.319376 # 1 
141 1 1 -0.872714 4.575395 3.339899 13.208517 # 1 
142 1 1 -0.828169 6.281927 4.049380 11.316012 # 1 
143 1 1 -0.971329 0.951311 6.328353 13.869661 # 1 
144 1 1 -0.934815 2.926027 6.151388 15.782555 # 1 
145 1 1 -0.894978 0.613572 7.129157 16.262766 # 1 
146 1 1 -0.952753 2.510989 6.724101 10.228430 # 1 
147 1 1 -0.931445 4.210050 5.653130 11.894242 # 1 
148 1 1 -0.900405 1.915151 7.445099 2.230749 # 1 
149 1 1 -0.924884 3.613619 7.797433 0.271616 # 1 
150 1 1 -0.865100 -1.325362 8.642282 3.029613 # 1 
151 1 1 -0.488760 -1.718120 11.284430 2.961291 # 1 
152 1 1 -0.855876 -1.967796 9.984037 5.113986 # 1 
153 1 1 -0.887433 1.570362 9.464672 0.536861 # 1 
154 1 1 -0.460409 0.497317 11.916275 0.474752 # 1 
155 1 1 -0.913177 1.655894 7.989098 8.123208 # 1 
156 1 1 -0.963136 3.461931 7.763554 6.292724 # 1 
157 1 1 -0.871619 -1.474664 8.266032 8.209218 # 1 
158 1 1 -0.500272 -0.864197 10.755858 7.884469 # 1 
159 1 1 -0.903339 -2.502842 10.040387 9.891138 # 1 
160 1 1 -0.845755 0.517897 10.203812 4.066556 # 1 
161 1 1 -0.947956 1.996731 9.779121 6.056337 # 1 
162 1 1 -0.462486 1.224446 12.268315 5.519220 # 1 
163 1 1 -0.979383 2.257070 8.300107 14.576010 # 1 
164 1 1 -0.989925 3.368955 8.140690 12.141129 # 1 
165 1 1 -0.788955 -1.567914 9.483183 13.767306 # 1 
166 1 1 -0.644201 -2.002202 8.533782 16.112665 # 1 
167 1 1 -0.832822 0.011359 10.258039 15.980700 # 1 
168 1 1 -0.625318 -3.025724 10.125027 16.380802 # 1 
169 1 1 -0.826853 0.018065 9.646490 9.999055 # 1 
170 1 1 -0.860052 1.299873 9.630851 12.437519 # 1 
171 1 1 -0.510478 0.256777 11.889063 11.243098 # 1 
172 1 1 -0.406584 10.626638 -0.707132 -2.171548 # 1 
173 1 1 -0.744243 8.345152 2.088434 2.575919 # 1 
174 1 1 -0.851080 7.782964 3.377060 4.793279 # 1 
175 1 1 -0.531706 14.292129 2.160814 15.209098 # 1 
176 1 1 -0.750826 10.357292 1.120976 -0.453480 # 1 
177 1 1 -0.754580 14.151783 2.038999 2.990218 # 1 
178 1 1 -0.762503 9.180359 1.655817 7.732598 # 1 
179 1 1 -0.881498 8.058641 2.243391 10.056601 # 1 
180 1 1 -0.823539 12.091260 4.814691 4.458816 # 1 
181 1 1 -0.847740 10.329841 2.878453 4.309118 # 1 
182 1 1 -0.762256 12.700815 2.366946 5.273241 # 1 
183 1 1 -0.843492 15.252505 1.776585 10.091111 # 1 
184 1 1 -0.796984 8.526409 1.242745 13.371674 # 1 
185 1 1 -0.767745 10.805343 1.694826 14.514997 # 1 
186 1 1 -0.717253 8.653254 2.893769 15.884066 # 1 
187 1 1 -0.887924 12.930999 3.794068 9.422016 # 1 
188 1 1 -0.827307 10.717752 2.166206 9.867679 # 1 
189 1 1 -0.839635 12.941828 1.974702 11.352178 # 1 
190 1 1 -0.809389 9.402689 4.663121 2.822218 # 1 
191 1 1 -0.786909 10.145244 3.547363 0.565190 # 1 
192 1 1 -0.854916 11.865335 4.980688 1.816610 # 1 
193 1 1 -0.881992 6.323438 5.850287 2.393631 # 1 
194 1 1 -0.893452 5.442803 7.359341 4.389285 # 1 
195 1 1 -0.513916 14.640917 5.642170 16.516026 # 1 
196 1 1 -0.802166 9.824550 6.158736 0.529739 # 1 
197 1 1 -0.877497 9.374918 4.080652 8.626564 # 1 
198 1 1 -0.890312 10.990742 3.948194 6.700674 # 1 
199 1 1 -0.869285 11.437722 5.694954 8.665285 # 1 
200 1 1 -0.954859 5.904233 5.706789 8.630340 # 1 
201 1 1 -0.979478 4.973030 7.490910 10.282633 # 1 
202 1 1 -0.492082 10.162401 7.062969 4.627344 # 1 
203 1 1 -0.800599 7.762515 6.203178 4.671090 # 1 
204 1 1 -0.908320 9.416047 6.006160 6.901938 # 1 
205 1 1 -0.853308 9.389644 3.626174 12.958123 # 1 
206 1 1 -0.898002 11.364625 4.087429 11.496166 # 1 
207 1 1 -0.802742 11.189343 5.423089 13.733194 # 1 
208 1 1 -0.890350 6.091625 5.285180 13.640151 # 1 
209 1 1 -0.502288 7.705179 6.118629 15.198326 # 1 
210 1 1 -0.877462 5.412321 6.697451 15.933626 # 1 
211 1 1 -0.878075 9.588862 8.265175 10.328084 # 1 
212 1 1 -0.957460 7.408080 6.887060 10.480013 # 1 
213 1 1 -0.906617 9.687626 6.124008 11.811524 # 1 
214 1 1 -0.854872 7.411952 8.077867 2.618246 # 1 
215 1 1 -0.858202 9.745525 8.580038 1.532881 # 1 
216 1 1 -0.759741 9.122852 9.787906 3.870187 # 1 
217 1 1 -0.891281 3.578127 9.542743 2.136794 # 1 
218 1 1 -0.839159 5.310549 11.361770 2.522340 # 1 
219 1 1 -0.808615 2.886842 11.282921 3.862975 # 1 
220 1 1 -0.394114 21.767918 16.157711 22.104910 # 1 
221 1 1 -0.815380 7.727793 10.566545 1.943685 # 1 
222 1 1 -0.442990 7.266336 13.131977 2.187793 # 1 
223 1 1 -0.932215 6.704165 8.170967 8.306011 # 1 
224 1 1 -0.884287 8.335531 8.278258 6.173278 # 1 
225 1 1 -0.903306 8.943162 9.633030 8.286406 # 1 
226 1 1 -0.913569 3.558159 9.620265 8.163863 # 1 
227 1 1 -0.444966 3.341820 12.248467 8.596595 # 1 
228 1 1 -0.858743 2.385285 10.623457 10.385708 # 1 
229 1 1 -0.787072 7.133433 11.473031 4.319682 # 1 
230 1 1 -0.843917 5.000627 10.151215 4.651523 # 1 
231 1 1 -0.809659 6.833986 10.260103 6.749714 # 1 
232 1 1 -0.427687 5.391447 12.421125 6.072069 # 1 
233 1 1 -0.855159 6.174222 7.946745 13.793763 # 1 
234 1 1 -0.875334 8.329132 8.313643 12.511104 # 1 
235 1 1 -0.810344 7.690798 9.897116 14.599538 # 1 
236 1 1 -0.839702 3.495732 10.235518 13.755478 # 1 
237 1 1 -0.347441 5.095471 11.562338 15.680322 # 1 
238 1 1 -0.795547 2.376354 11.237879 16.153507 # 1 
239 1 1 -0.406569 4.811711 10.158389 16.089451 # 1 
240 1 1 -0.344652 6.430488 12.829139 11.483523 # 1 
241 1 1 -0.815985 4.926737 10.676888 10.172775 # 1 
242 1 1 -0.854451 6.364783 10.219388 12.314808 # 1 
243 1 1 -0.362991 5.081027 12.683646 12.008545 # 1 

 Bonds

1 2 1 118
2 2 1 82
3 2 2 88
4 2 2 83
5 2 3 82
6 2 3 89
7 2 4 84
8 2 4 121
9 2 4 91
10 2 5 91
11 2 5 86
