# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.0167173 0.0138551 0.0151205 0.0456929 182.265
200 0.0735211 0.057597 0.0656366 0.196755 212.785
300 0.137762 0.101335 0.113045 0.352141 261.278
400 0.187448 0.138525 0.143794 0.469767 311.916
500 0.248566 0.19359 0.198742 0.640898 338.841
600 0.301468 0.247851 0.230212 0.77953 342.519
700 0.356493 0.289768 0.268978 0.915239 323.707
800 0.45618 0.29484 0.320662 1.07168 325.403
900 0.504265 0.308408 0.38101 1.19368 310.678
1000 0.493411 0.340853 0.3914 1.22566 305.49
1100 0.438367 0.358084 0.419138 1.21559 298.943
1200 0.406634 0.386472 0.414886 1.20799 289.755
1300 0.426391 0.415791 0.419095 1.26128 306.81
1400 0.496433 0.451981 0.439402 1.38782 306.808
1500 0.585035 0.502354 0.462017 1.54941 298.313
1600 0.670196 0.571888 0.47703 1.71911 295.57
1700 0.867994 0.672829 0.51741 2.05823 292.84
1800 1.08042 0.755526 0.548962 2.38491 306.411
1900 1.28205 0.757078 0.565243 2.60437 328.694
2000 1.4346 0.785246 0.569143 2.78899 322.137
2100 1.51585 0.809809 0.584012 2.90967 295.302
2200 1.48699 0.853747 0.644113 2.98485 307.49
2300 1.32471 0.836084 0.681955 2.84275 291.054
2400 1.20202 0.823501 0.669612 2.69513 297.968
2500 1.24107 0.826489 0.684484 2.75204 305.646
2600 1.39222 0.887292 0.662504 2.94202 290.899
2700 1.53653 0.90379 0.692904 3.13322 296.017
2800 1.69872 0.923935 0.746337 3.369 311.686
2900 1.82986 0.954 0.769005 3.55286 316.531
3000 2.11074 1.07038 0.806469 3.98759 291.199
3100 2.29889 1.2767 0.906154 4.48174 309.152
3200 2.28501 1.43399 0.95829 4.67729 303.634
3300 2.3497 1.63435 1.04749 5.03154 287.271
3400 2.445 1.72707 1.08767 5.25973 299.415
3500 2.60226 1.67055 1.1061 5.37891 314.248
3600 2.67985 1.67294 1.17833 5.53112 303.398
3700 2.71415 1.77546 1.19756 5.68716 289.356
3800 2.75555 1.79826 1.27266 5.82647 300.6
3900 2.97115 1.7493 1.34363 6.06408 292.895
4000 3.04361 1.69545 1.308 6.04706 309.894
4100 2.94399 1.66382 1.38861 5.99642 308.667
4200 2.89525 1.78209 1.4327 6.11004 308.031
4300 2.83268 1.89091 1.39962 6.12321 293.939
4400 2.85567 1.94633 1.39744 6.19945 291.727
4500 2.5677 2.02523 1.32724 5.92018 299.626
4600 2.3309 1.98623 1.24172 5.55885 311.31
4700 2.41604 1.85964 1.18513 5.46081 326.93
4800 2.62834 1.81396 1.17764 5.61994 329.883
4900 2.72845 1.79071 1.21695 5.73612 314.616
5000 2.87632 1.73576 1.30329 5.91537 296.88
5100 3.1312 1.68707 1.34575 6.16403 295.265
5200 3.2181 1.59802 1.33628 6.1524 302.217
5300 3.4196 1.52597 1.30329 6.24886 296.875
5400 3.89086 1.53166 1.31229 6.73482 287.537
5500 4.33434 1.59027 1.35066 7.27527 308.924
5600 4.68183 1.66479 1.45331 7.79992 322.441
5700 4.61403 1.75819 1.45054 7.82276 307.52
5800 4.40624 1.789 1.42209 7.61733 300.069
5900 4.32826 1.74088 1.40726 7.4764 303.814
6000 4.12962 1.78138 1.39848 7.30948 295.29
6100 4.05714 1.88201 1.38891 7.32807 282.969
