# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.0197861 0.0175605 0.0175201 0.0548667 198.51
200 0.102533 0.0807966 0.0893329 0.272663 250.541
300 0.293275 0.157817 0.19742 0.648512 304.352
400 0.708809 0.223257 0.339645 1.27171 330.421
500 1.1246 0.273749 0.509883 1.90824 307.655
600 1.42089 0.367613 0.656706 2.4452 287.893
700 1.77322 0.478417 0.790613 3.04225 305.234
800 2.1932 0.558264 0.968819 3.72029 319.874
900 2.7028 0.704441 1.3148 4.72203 378.348
1000 3.36773 0.784538 1.61871 5.77098 342.762
1100 3.91337 0.815748 1.90326 6.63238 336.31
1200 4.18033 0.88156 2.09272 7.15461 329.642
1300 4.3901 0.91585 2.27661 7.58255 301.053
1400 4.36665 0.95466 2.55289 7.8742 284.256
1500 4.33776 0.969094 2.82852 8.13538 282.325
1600 4.43034 0.9952 3.01507 8.44061 300.737
1700 4.42886 1.11559 3.2247 8.76914 315.653
1800 4.53092 1.23723 3.45963 9.22777 334.618
1900 4.49875 1.37068 3.44221 9.31164 330.122
2000 4.41095 1.45099 3.53893 9.40088 304.707
2100 4.12451 1.54007 3.70632 9.3709 288.863
2200 4.00385 1.52645 3.72373 9.25402 301.548
2300 3.98858 1.39508 3.66007 9.04372 293.011
2400 4.02831 1.29227 3.79321 9.1138 290.177
2500 4.11526 1.27131 3.94068 9.32725 304.231
2600 4.29726 1.35803 4.00649 9.66179 318.942
2700 4.84476 1.46805 4.08385 10.3967 315.527
2800 5.7 1.54879 4.15238 11.4012 304.461
2900 6.35039 1.59023 4.27223 12.2128 304.021
3000 6.98146 1.68591 4.41713 13.0845 305.365
3100 7.12304 1.80276 4.51188 13.4377 302.72
3200 7.39151 1.88407 4.43223 13.7078 292.629
3300 7.75569 1.96931 4.33704 14.062 326.143
3400 8.0896 2.11025 4.36048 14.5603 337.672
3500 8.32707 2.22533 4.31448 14.8669 329.718
3600 8.52186 2.24791 4.27544 15.0452 306.744
3700 8.53329 2.2665 4.30633 15.1061 290.054
3800 8.592 2.22858 4.31493 15.1355 295.703
3900 8.72586 2.14192 4.09549 14.9633 325.024
4000 9.15506 2.02099 3.76357 14.9396 314.486
4100 9.5052 1.96304 3.66114 15.1294 315.667
4200 9.65301 1.92932 3.67197 15.2543 300.804
4300 9.93038 1.9746 3.62672 15.5317 290.995
4400 10.0455 2.12607 3.54988 15.7214 294.077
4500 10.2108 2.19597 3.34309 15.7499 312.449
4600 10.4688 2.29278 3.26234 16.0239 315.387
4700 10.6713 2.39424 3.2158 16.2813 311.308
4800 11.3694 2.5265 3.15854 17.0544 295.726
4900 12.6844 2.55903 2.99792 18.2413 311.359
5000 13.5263 2.6584 2.91165 19.0963 310.379
5100 14.362 2.83836 3.1483 20.3486 310.062
5200 15.1094 3.09167 3.50834 21.7094 310.424
5300 15.1902 3.13452 3.60944 21.9342 307.39
5400 14.8639 3.12079 3.64107 21.6258 328.056
5500 14.4999 3.35284 3.58895 21.4417 332.272
5600 14.6179 3.60173 3.61706 21.8367 339.034
5700 14.5888 3.65731 3.70158 21.9477 319.242
5800 14.5194 3.79404 3.84905 22.1625 290.658
5900 14.5185 3.88644 3.99143 22.3963 289.889
6000 14.784 3.84817 4.34531 22.9774 319.08
6100 14.0798 3.86686 4.52555 22.4723 288.109
6200 12.8486 3.98656 4.60786 21.443 327.988
6300 12.0945 4.2029 4.707 21.0044 385.021
6400 12.1222 4.45546 4.74845 21.3261 366.311
6500 11.6616 4.72685 4.64897 21.0375 321.019
6600 11.3594 4.76151 4.52431 20.6452 302.977
6700 11.088 4.68724 4.62612 20.4014 288.995
6800 10.9498 4.4548 4.75115 20.1557 281.582
6900 10.9862 4.41979 5.00185 20.4079 286.709
7000 11.3866 4.45983 5.21692 21.0634 316.995
7100 11.5416 4.5874 5.38763 21.5166 322.178
7200 11.3588 4.5602 5.76283 21.6818 309.819
7300 11.9231 4.66074 6.04134 22.6252 291.763
7400 12.0941 4.91765 6.04789 23.0596 292.834
7500 12.0254 5.18542 6.07734 23.2881 304.323
7600 12.5171 5.27802 5.98932 23.7845 323.1
7700 13.042 5.47007 5.78457 24.2966 308.9
7800 13.5998 5.60621 5.94319 25.1492 295.661
7900 13.9226 5.61267 6.08807 25.6233 300.487
8000 13.9395 5.52501 6.16581 25.6303 298.081
8100 13.8668 5.54024 6.14189 25.5489 286.401
8200 13.2502 5.49207 6.12386 24.8661 290.146
8300 13.2699 5.53026 5.94742 24.7476 297.566
8400 13.5568 5.59815 5.78894 24.9439 312.648
8500 14.1794 5.67271 5.60927 25.4614 311.588
8600 14.0564 5.66176 5.4312 25.1494 300.578
8700 13.8475 5.60418 5.36189 24.8136 298.286
8800 13.86 5.57918 5.56356 25.0028 299.3
8900 13.7343 5.44659 6.07789 25.2588 292.927
9000 13.6399 5.43095 6.41087 25.4817 309.968
9100 13.8712 5.47902 6.56023 25.9105 300.636
9200 14.4639 5.65738 6.71368 26.835 314.119
9300 14.8898 5.77994 7.02515 27.6949 325.403
9400 15.1813 5.58161 7.14611 27.909 307.912
9500 15.1833 5.40807 7.06724 27.6586 307.007
9600 14.7307 5.52405 6.98434 27.2391 287.457
9700 14.4753 5.69867 7.10896 27.283 302.447
9800 14.116 5.9155 7.1438 27.1753 310.799
9900 13.5411 6.17531 7.20632 26.9227 285.651
10000 13.5826 6.05483 7.42693 27.0644 288.677
10100 14.3562 5.95186 7.51248 27.8206 295.2
10200 15.2359 6.13583 7.44076 28.8125 330.984
10300 16.3402 6.41843 7.39502 30.1537 346.366
10400 17.755 6.46439 7.44568 31.6651 319.815
10500 19.1945 6.32034 7.73699 33.2518 310.102
10600 19.5616 6.30822 7.82576 33.6956 316.855
10700 19.5206 6.37469 7.94273 33.8381 297.547
10800 19.9235 6.25953 7.83639 34.0194 283.663
10900 20.3408 5.98918 7.5855 33.9155 300.015
11000 20.2357 5.79199 7.72259 33.7503 311.273
11100 19.9555 5.60054 8.10599 33.6621 319.656
11200 19.283 5.50899 8.36089 33.1529 288.216
11300 18.1011 5.52152 8.25225 31.8748 291.831
11400 17.4513 5.51608 8.14981 31.1172 311.487
11500 16.6374 5.56892 8.16991 30.3762 317.445
11600 16.2875 5.63963 8.4026 30.3297 285.057
11700 16.4542 5.68697 8.30971 30.4509 300.464
11800 16.7859 5.93585 8.31853 31.0403 304.15
11900 16.8784 6.30536 8.63898 31.8227 299.562
12000 16.6875 6.64797 8.86567 32.2011 316.957
12100 17.0787 6.92457 8.68172 32.685 312.652
12200 17.516 7.05277 8.13104 32.6998 302.859
12300 17.8538 6.91502 7.54958 32.3184 290.137
12400 18.7317 6.73907 7.34763 32.8184 302.322
12500 19.8375 6.67369 7.21994 33.7311 306.206
12600 21.4577 6.5598 7.03407 35.0516 312.336
12700 22.7037 6.42236 6.94882 36.0748 305.08
12800 24.0083 6.37203 6.95658 37.3369 307.311
12900 25.1881 6.51298 6.96103 38.6621 310.929
13000 26.3081 6.72165 6.83349 39.8633 302.088
13100 26.8351 6.77281 6.86094 40.4689 294.831
13200 27.0448 6.75619 7.00481 40.8058 299.963
13300 27.56 6.72694 7.38328 41.6702 292.414
13400 28.5496 6.71271 7.57198 42.8343 279.68
13500 29.9459 6.65986 7.70541 44.3112 311.339
13600 30.8667 6.81375 7.80624 45.4867 316.351
13700 31.0569 6.98505 7.66646 45.7084 303.89
13800 30.9466 7.09275 7.34362 45.383 307.212
13900 30.9392 7.15901 7.05912 45.1574 300.565
14000 30.6532 7.27649 6.71845 44.6482 294.354
14100 30.3909 7.35729 6.54468 44.2928 299.126
14200 30.5333 7.44822 6.27818 44.2597 283.523
14300 31.2325 7.62097 6.05842 44.9119 281.641
14400 32.0831 7.9032 6.06932 46.0556 305.279
14500 32.9536 8.17283 6.12289 47.2493 311.966
14600 33.8318 8.29053 6.20268 48.325 313.915
14700 33.8462 8.21999 6.2549 48.3211 309.263
14800 32.6289 8.15269 6.31435 47.096 303.455
14900 31.3259 8.00848 6.44965 45.784 293.297
15000 31.1231 7.97042 6.50777 45.6013 290.048
15100 30.6825 7.94041 6.50862 45.1315 295.366
15200 30.6285 7.91003 6.47718 45.0157 314.1
15300 30.7604 7.68221 6.43295 44.8756 309.131
15400 30.8498 7.67016 6.59461 45.1146 306.894
15500 30.5622 7.72851 6.76274 45.0535 290.527
15600 29.4804 7.50255 6.90492 43.8879 301.451
15700 28.0507 7.32041 7.03987 42.4109 296.204
15800 27.5862 7.40086 7.2497 42.2368 301.821
15900 27.0576 7.40473 7.37638 41.8387 318.632
16000 26.485 7.39035 7.31818 41.1936 308.044
16100 25.5504 7.51895 7.28692 40.3563 301.192
16200 24.1537 7.59844 7.13313 38.8852 295.12
16300 23.1017 7.71023 7.00796 37.8199 298.468
16400 22.3403 7.85123 7.09768 37.2892 311.627
16500 21.8302 7.84571 7.28929 36.9652 328.028
16600 22.6965 7.693 7.7123 38.1018 317.605
16700 23.7361 7.67581 7.78066 39.1926 317.977
16800 24.9628 7.98719 7.80187 40.7518 302.417
16900 25.9954 8.08562 7.99161 42.0726 292.421
17000 27.2839 8.08328 7.98703 43.3542 291.321
17100 28.1241 8.03344 7.93456 44.0921 302.354
17200 27.5631 8.01912 7.77615 43.3583 315.557
17300 27.7298 8.02603 7.50221 43.258 309.479
17400 28.456 7.92868 7.12191 43.5066 305.697
17500 28.8737 7.74892 6.77127 43.3938 308.778
17600 29.1061 7.46948 6.69077 43.2664 290.105
17700 29.2708 7.33822 6.99109 43.6002 300.121
17800 28.7892 7.24992 6.93325 42.9724 314.813
17900 27.969 7.26957 6.75695 41.9955 319.054
18000 26.101 7.34326 6.70419 40.1485 308.197
18100 24.6813 7.48949 6.76595 38.9368 307.738
18200 23.6806 7.51681 6.93598 38.1334 299.876
18300 23.288 7.2875 6.97037 37.5458 292.747
18400 23.8285 7.18271 6.92267 37.9339 299.874
18500 24.3728 7.27958 6.96614 38.6185 322.09
18600 24.7411 7.27526 7.17268 39.1891 315.936
