# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.0178132 0.0147165 0.0171244 0.049654 213.54
200 0.0802729 0.0679648 0.0753526 0.22359 279.257
300 0.150485 0.144436 0.13897 0.433891 340.12
400 0.260436 0.227372 0.205581 0.693388 324.824
500 0.34089 0.303423 0.249357 0.89367 291.518
600 0.384888 0.318088 0.277607 0.980584 303.738
700 0.431492 0.399455 0.318269 1.14922 321.561
800 0.466883 0.440555 0.365706 1.27314 322.268
900 0.450838 0.442709 0.380465 1.27401 307.377
1000 0.443229 0.467794 0.432394 1.34342 305.668
1100 0.450237 0.47652 0.444294 1.37105 304.991
1200 0.456138 0.491488 0.454534 1.40216 312.2
1300 0.507313 0.550441 0.519292 1.57705 332.852
1400 0.642513 0.571097 0.546868 1.76048 314.488
1500 0.741026 0.58642 0.548656 1.8761 319.178
1600 0.777628 0.63144 0.553212 1.96228 305.527
1700 0.801486 0.703546 0.555126 2.06016 305.354
1800 0.759459 0.763453 0.575753 2.09867 317.435
1900 0.841665 0.780813 0.619641 2.24212 344.976
2000 0.855384 0.867745 0.656462 2.37959 318.67
2100 0.833797 0.976375 0.676894 2.48707 315.24
2200 0.810966 1.1221 0.721477 2.65454 293.133
2300 0.795368 1.18193 0.752367 2.72966 298.573
2400 0.787131 1.25691 0.805485 2.84953 300.753
2500 0.805873 1.30136 0.828337 2.93557 312.126
2600 0.833262 1.32496 0.829987 2.98821 304.844
2700 0.880485 1.33563 0.835088 3.0512 302.71
2800 0.949513 1.37005 0.811021 3.13058 294.738
2900 1.00414 1.39979 0.782366 3.18629 295.092
3000 1.00838 1.22234 0.833098 3.06382 308.005
3100 0.989416 1.19268 0.867607 3.0497 325.408
3200 1.06723 1.29953 0.873275 3.24003 331.262
3300 1.08843 1.41086 0.909829 3.40912 322.769
3400 1.15487 1.52291 0.999438 3.67722 313.223
3500 1.24985 1.57349 1.10467 3.92801 293.815
3600 1.21426 1.54673 1.17505 3.93604 290.521
3700 1.1308 1.48158 1.17922 3.7916 293.994
3800 1.08499 1.51548 1.10472 3.70519 299.378
3900 1.09474 1.47361 1.09688 3.66522 315.153
4000 1.13227 1.39927 1.10029 3.63183 315.966
4100 1.2163 1.30467 1.09363 3.61461 300.79
4200 1.21413 1.20137 1.11958 3.53509 300.925
4300 1.21831 1.10683 1.12537 3.45051 300.903
4400 1.24699 0.980307 1.0897 3.317 301.263
4500 1.26555 0.907779 1.09857 3.2719 292.078
4600 1.27443 0.908578 1.10945 3.29246 289.914
4700 1.3283 0.946081 1.11323 3.38761 295.475
4800 1.29046 0.95634 1.07573 3.32253 310.529
4900 1.14757 0.927164 1.05907 3.13381 314.371
5000 1.03775 0.919759 1.06247 3.01998 292.169
5100 0.988241 0.922219 1.03709 2.94755 301.096
5200 1.00622 0.952677 1.03148 2.99038 300.616
5300 1.0156 1.01409 1.03643 3.06611 303.512
5400 1.12541 1.09249 1.03212 3.25002 308.478
5500 1.1981 1.0943 1.03321 3.32562 302.675
5600 1.27273 1.10299 1.0597 3.43542 292.94
5700 1.35991 1.13068 1.13571 3.6263 290.467
5800 1.49667 1.15898 1.20147 3.85712 316.281
5900 1.54684 1.18542 1.21951 3.95177 323.879
6000 1.60828 1.29304 1.26909 4.17041 309.737
6100 1.64524 1.35502 1.24415 4.2444 304.624
6200 1.5474 1.36037 1.26173 4.1695 293.364
6300 1.46653 1.35176 1.25327 4.07156 292.321
6400 1.42487 1.30023 1.23146 3.95656 309.372
6500 1.34677 1.26512 1.18048 3.79237 313.144
6600 1.37237 1.26107 1.13799 3.77143 303.143
6700 1.41502 1.34386 1.15961 3.9185 287.291
6800 1.46234 1.3184 1.18541 3.96615 296.578
6900 1.51119 1.30818 1.17645 3.99582 303.42
7000 1.5979 1.30962 1.19879 4.10631 299.253
7100 1.64084 1.31143 1.17779 4.13007 317.535
7200 1.75644 1.3358 1.22707 4.31931 322.761
7300 1.82949 1.45988 1.32631 4.61568 306.427
7400 1.87856 1.55775 1.3694 4.80571 298.398
7500 1.87864 1.68655 1.29777 4.86296 296.751
7600 1.70722 1.65643 1.28561 4.64926 304.354
7700 1.59059 1.6186 1.24968 4.45886 280.203
7800 1.56998 1.55672 1.21246 4.33916 288.615
7900 1.62315 1.46927 1.15729 4.24971 305.912
8000 1.68138 1.40836 1.18963 4.27937 308.047
8100 1.72263 1.41108 1.27827 4.41198 305.508
8200 1.78522 1.32473 1.30922 4.41917 301.438
8300 1.8106 1.31234 1.24659 4.36953 297.053
8400 1.87949 1.32069 1.21154 4.41172 297.036
8500 1.82511 1.33232 1.19083 4.34826 304.136
8600 1.67641 1.37765 1.1997 4.25376 307.262
8700 1.61316 1.40577 1.22226 4.24119 297.825
8800 1.54882 1.41205 1.21867 4.17955 294.59
8900 1.5454 1.37084 1.17002 4.08626 293.229
9000 1.49776 1.35571 1.17337 4.02684 302.311
9100 1.49336 1.33705 1.21798 4.04839 317.015
9200 1.60284 1.34521 1.21009 4.15814 322.608
9300 1.71085 1.46157 1.23859 4.41101 310.381
9400 1.85574 1.54705 1.2208 4.6236 296.946
9500 1.80613 1.64536 1.25188 4.70337 292.608
9600 1.72531 1.67069 1.30628 4.70228 296.566
9700 1.63418 1.71954 1.3566 4.71031 313.76
9800 1.56765 1.68063 1.41011 4.65839 321.365
9900 1.52866 1.65989 1.4555 4.64404 310.837
10000 1.5121 1.61791 1.45041 4.58043 298.067
10100 1.49801 1.61781 1.39246 4.50827 307.06
10200 1.51584 1.65936 1.40123 4.57643 291.624
10300 1.42776 1.65176 1.3791 4.45862 287.225
10400 1.39608 1.61039 1.35261 4.35908 295.563
10500 1.42092 1.66667 1.3773 4.4649 310.852
10600 1.50131 1.77636 1.39984 4.67751 299.406
10700 1.60562 1.80298 1.37168 4.78027 299.051
10800 1.67547 1.79745 1.31434 4.78726 290.428
10900 1.73361 1.76748 1.30065 4.80174 295.672
11000 1.82256 1.61674 1.29826 4.73756 310.978
11100 1.76367 1.53902 1.34381 4.64651 306.334
11200 1.64092 1.53375 1.39898 4.57366 315.278
11300 1.67092 1.66045 1.3746 4.70598 310.465
11400 1.70771 1.83471 1.36321 4.90563 307.747
11500 1.77016 1.98185 1.35775 5.10975 290.718
11600 1.80242 2.07572 1.40053 5.27867 288.601
11700 1.74271 2.0159 1.43349 5.19211 292.237
11800 1.60325 1.97035 1.39725 4.97085 301.721
11900 1.43694 1.9548 1.375 4.76674 312.439
12000 1.3784 1.99094 1.36806 4.7374 300.96
12100 1.38572 1.95781 1.36882 4.71235 293.175
12200 1.4043 1.99515 1.36475 4.76419 307.744
12300 1.44503 2.05599 1.3985 4.89951 329.034
12400 1.5073 2.20644 1.44747 5.16121 334.163
12500 1.60596 2.24 1.5083 5.35425 301.897
12600 1.81875 2.15973 1.60107 5.57955 303.158
12700 1.98332 2.11079 1.63477 5.72887 294.158
12800 2.00701 2.23715 1.60211 5.84627 290.829
12900 1.99323 2.32589 1.59429 5.91341 308.066
13000 1.935 2.41996 1.61629 5.97125 304.97
13100 1.888 2.5049 1.60306 5.99595 305.144
13200 1.80671 2.5828 1.59405 5.98355 292.082
13300 1.70385 2.6976 1.61261 6.01405 297.332
13400 1.6092 2.82865 1.6151 6.05295 290.887
13500 1.56281 2.77884 1.67431 6.01596 306.822
13600 1.56416 2.51531 1.73396 5.81343 306.936
13700 1.64218 2.32523 1.72381 5.69122 298.932
13800 1.61672 2.29056 1.74806 5.65535 300.199
13900 1.61848 2.27508 1.81933 5.71289 284.886
14000 1.60625 2.26632 1.82139 5.69396 305.96
14100 1.56947 2.20527 1.80072 5.57545 323.216
14200 1.50375 2.11191 1.80532 5.42099 314.158
14300 1.49321 2.14789 1.76813 5.40923 294.242
14400 1.52073 2.2004 1.72042 5.44155 290.364
14500 1.6279 2.24174 1.70654 5.57618 293.629
14600 1.67397 2.15239 1.64758 5.47393 318.421
14700 1.73365 2.01638 1.68274 5.43277 304.807
14800 1.83546 1.9071 1.73856 5.48112 307.773
14900 1.8365 1.82619 1.75457 5.41726 305.259
15000 1.83247 1.76032 1.67909 5.27189 293.176
15100 1.83224 1.70905 1.65048 5.19178 297.817
15200 1.70035 1.6849 1.65175 5.03701 300.122
15300 1.57273 1.69147 1.68548 4.94968 321.191
15400 1.5765 1.70015 1.75086 5.02751 311.169
15500 1.58893 1.71853 1.71283 5.02029 302.881
15600 1.58553 1.70589 1.67644 4.96787 295.534
15700 1.60528 1.7503 1.75369 5.10926 310.744
15800 1.5459 1.80615 1.81259 5.16464 309.998
15900 1.55995 1.84654 1.78817 5.19466 307.738
16000 1.49282 1.82135 1.7242 5.03837 308.293
16100 1.48853 1.80649 1.6817 4.97671 285.681
16200 1.56549 1.6894 1.70326 4.95814 298.344
16300 1.61903 1.59947 1.66191 4.8804 302.285
16400 1.64158 1.64228 1.62704 4.9109 305.414
16500 1.76716 1.67624 1.60357 5.04697 317.026
16600 1.91015 1.65116 1.66515 5.22647 291.537
16700 1.95862 1.63503 1.72137 5.31502 292.561
16800 1.89687 1.60684 1.68298 5.18669 299.957
16900 1.82297 1.6652 1.6308 5.11897 304.275
17000 1.78991 1.71222 1.64617 5.1483 297.503
17100 1.72579 1.72052 1.64744 5.09375 301.909
17200 1.70413 1.67906 1.65702 5.0402 295.967
17300 1.71554 1.60169 1.75565 5.07288 298.157
17400 1.66407 1.59462 1.91618 5.17488 302.307
17500 1.65422 1.57565 1.99944 5.22931 302.678
17600 1.69915 1.53639 1.94502 5.18056 298.421
17700 1.72708 1.54479 1.97188 5.24374 303.341
17800 1.6683 1.52973 1.92994 5.12798 308.512
17900 1.6803 1.58066 1.87156 5.13251 295.411
18000 1.70065 1.68413 1.86187 5.24664 298.292
18100 1.68598 1.76069 1.8036 5.25026 276.899
18200 1.65076 1.87707 1.71978 5.24761 299.27
18300 1.61285 1.94687 1.75741 5.31713 298.496
18400 1.58488 2.01907 1.78216 5.38611 308.418
18500 1.59903 1.96196 1.80534 5.36632 300.992
18600 1.72784 1.88114 1.86702 5.47601 291.983
18700 1.76689 1.97514 1.90067 5.64269 290.599
18800 1.71553 1.961 1.86583 5.54236 302.273
18900 1.65534 1.85877 1.87881 5.39291 308.923
19000 1.56085 1.7667 1.84087 5.16842 305.64
19100 1.57086 1.68849 1.81021 5.06956 295.399
19200 1.62492 1.63172 1.7959 5.05255 298.505
19300 1.65481 1.62681 1.7939 5.07552 283.087
19400 1.65442 1.57693 1.80169 5.03304 275.038
19500 1.76976 1.53373 1.78222 5.08571 292.025
19600 1.8045 1.56263 1.75586 5.12299 287.792
19700 1.7592 1.53853 1.75137 5.0491 307.738
19800 1.74633 1.54583 1.75573 5.04789 302.041
19900 1.74879 1.60307 1.7652 5.11706 310.133
20000 1.6715 1.68432 1.80856 5.16438 292.173
