# Stress and strain vectors, 333-RV-31-vasp, positive deformation 3
# eps sig1 sig2 sig3 sig4 sig5 sig6
0 -24.8884768437527 -18.0622261156176 -16.8264440998587 -1.38641061555898 -1.82463256474487 -4.2046691625132
0.0049999999999999 -0.683021219373372 -0.417862838526707 -0.156941334669518 -0.22760036635772 -0.210622891411453 -0.698827697381584
0.01 -0.499921124822998 -0.863597226927961 0.312202512812506 0.0355272153005981 -0.212166778992794 0.575449135675037
0.0149999999999999 -0.152509759915829 -0.70017841123319 -0.32884923585142 -0.141892036892471 0.387343451502121 -0.100147218362308
0.02 0.511126020039174 0.911059483521483 0.0784581279592713 -0.260134800076791 0.212726061573601 0.232721521853916
0.0249999999999999 0.717767115788812 -0.0138311476013585 -0.459970367528712 0.854563177074231 -0.055318982698671 0.0144371861731148
0.03 0.338519849071182 0.687836568186301 -0.0965654963143392 0.22096168918637 -0.361565242337252 0.449274492896005
0.0349999999999999 0.299738505075506 -0.400868793156756 0.0576507782956584 -0.445040723421292 0.393482861048319 0.0888216792965925
0.0400000000000001 0.235312362335699 0.752720334542618 0.513023445990242 0.392932170977076 -0.206998607442329 -0.643137583652427
0.0449999999999999 0.783403167893914 -0.999445509908371 0.185839188186497 0.398248862709723 0.0185196567518413 0.637801258793653
0.0500000000000001 -1.04992268984335 -1.43133055651681 -0.530083528482085 -0.228484176709425 0.193218158265615 0.0327714460582825
0.0549999999999999 -0.270073820463135 -1.06321830924931 0.0255849541898067 0.099364117101913 0.601022684852851 0.429521688851068
0.06 0.024420918510122 0.324461277285174 0.115014782397906 0.0212723980832702 0.036641141883517 0.648973911636233
0.065 -0.934005604215271 -0.337552678740555 -1.12876007091422 0.141310034323251 0.199420430854333 -0.128681515009632
0.07 0.236301782255818 -0.2280471845652 -0.179866088038191 -0.221454214729914 -0.14886152102799 -0.208727849059208
0.075 -0.662537164451888 -0.130349579860441 -0.522688252477582 0.0122082629780566 -0.185266100897125 0.363384813214445
0.08 -0.218987399279119 -0.443356527485304 -1.0134978271138 -0.0289987721412353 0.755260158794971 0.29581385649724
0.085 0.841618730026803 0.438601437066952 0.725179268007012 -0.0199978141350012 -0.0993207676252581 -0.0482811595491059
0.09 1.16514459337531 0.603061818531483 0.534565143721997 -0.20791728393256 0.718161055281019 -0.849474298779363
0.095 -0.388720677152026 -0.449920272957624 -0.540953697090951 -0.276544982808055 0.242106075686196 -0.00267021500282211
0.1 1.57836447713047 1.46112734859133 0.776154641346911 0.349006788679971 0.4202362920829 0.0230798999117193
0.105 0.976731531698434 1.90692043920248 0.222235181972407 0.0539500800669357 0.1279334008493 0.0409170940397459
0.11 0.242245762101781 0.550663890828555 -0.18083096942972 -0.324256431117187 0.762713800101451 0.0942977466865003
0.115 -0.769862408527272 -1.46148584034687 -0.541730083073316 0.0742716350753535 0.467298447534523 0.904449188531527
0.12 1.57121290415763 1.33081605757682 0.779258510908386 0.13254365370017 0.329934020867035 0.384299231099692
0.125 0.266724044772774 0.567062908277212 0.550798621691569 -0.0641491778492008 0.609594002674378 0.281014223504408
0.13 0.363445356972245 1.15513287354463 0.609717630289596 0.047892906881405 0.197125549133887 0.548058945545391
0.135 -0.949697284459842 -0.417943601953219 0.503918833258347 0.310065434462204 0.129468735453884 0.576834540074825
0.14 -0.0757522085353739 -0.302761009962261 -0.168767903962805 -0.122724380570496 -0.227829049869184 0.331996127532206
0.145 0.823347019911671 -0.0575542709208247 0.621199112983542 0.287675343115479 0.542274715867723 0.5262696243396
0.15 0.945133647135323 0.652200591379064 2.25106520152346 0.322415653450897 0.374787767119365 -0.831068483101173
0.155 1.17109672011784 0.916816873701598 1.35621919159952 -0.0890694852860334 0.0075854121820153 -0.0562364697994831
0.16 1.25724829952856 1.05545657004121 0.506320949395828 0.0548698418404865 0.262270484304168 0.147047059439059
0.165 1.51179162429246 0.570887655420612 0.837837127163868 0.199657709654384 0.331963652168406 0.245977122489145
0.17 0.336501514527615 0.823286377364865 0.0050932398659966 0.100059647154525 0.134101819187632 0.580806727599311
0.175 -0.164279909406736 0.242524321923067 0.591952521150406 0.676141043948859 0.255450300285293 0.457494571731258
0.18 1.6328770887327 1.3812413065733 1.60216291585941 0.197856957161753 -0.0671014709023732 -0.187660417652295
0.185 0.156439982245851 0.304665627821128 1.27930049440447 -0.24562744089221 0.647747879010875 0.239802240425301
0.19 -0.878856337901615 -1.98977418879049 -1.4750176999248 -0.131180014972973 0.175872724243045 0.367771142263357
0.195 -0.127524931058064 0.00332595934827545 0.793224952041464 -0.437134315616597 0.0684863812534554 0.314719330534487
0.2 1.14721569947924 -0.273648035562054 0.775690698462088 0.0584211972481471 0.423489985322789 0.333669205147194
0.205 1.62489120219807 1.74046988801824 1.78260809460461 0.229639259534502 -0.354757166363115 0.496316631487214
0.21 1.78488743250283 0.216586269421523 1.14443570765278 -0.0297769121303648 -0.588578533996986 -0.247416419146179
0.215 0.587883565661743 0.579285827737451 0.712841069540771 0.0838250633488032 0.437121197657254 -0.0364003883142667
0.22 -0.0652424560114526 1.17545895527377 0.0880943333450394 0.0571733489304493 0.452360961270804 0.344117381184351
0.225 0.944010256043944 -0.0528646536793381 0.548096578445302 -0.0640606755371225 0.432231207333182 0.378314914058031
0.23 0.121639727626486 -0.290786984168137 -0.0773742310032361 0.045281329144789 -0.026861417349713 0.312310821659513
0.235 0.423911368384757 0.701161620796672 0.848772852890828 0.484695214003196 0.33150306607546 0.130905098453636
0.24 1.12663870774426 0.930183928235763 0.764106814689135 0.306813873934632 -0.0388268004146339 -0.406915232655613
