# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.518383 0.399922 0.397413 1.31572 2126.28
200 1.03644 0.872697 1.0257 2.93483 1192.21
300 1.16523 0.9852 1.13141 3.28184 655.2
400 1.20115 1.01018 1.26043 3.47176 440.445
500 1.29448 1.12833 1.32648 3.74928 338.641
600 1.29336 1.16759 1.37863 3.83958 279.018
700 1.376 1.20922 1.43444 4.01967 266.801
800 1.44563 1.32003 1.53907 4.30472 293.341
900 1.55812 1.41393 1.67073 4.64278 356.929
1000 1.67231 1.44756 1.7316 4.85147 366.755
1100 1.56425 1.47293 1.69391 4.73109 316.849
1200 1.52746 1.50693 1.70388 4.73827 280.94
1300 1.57042 1.49682 1.83113 4.89837 259.906
1400 1.60054 1.53916 1.90978 5.04948 304.583
1500 1.67337 1.66906 2.00993 5.35237 327.815
1600 1.5895 1.71798 2.1023 5.40977 306.822
1700 1.66348 1.6749 2.14747 5.48586 285.559
1800 1.69748 1.74656 2.2966 5.74063 272.13
1900 1.68113 1.79965 2.49884 5.97963 299.216
2000 1.7587 1.80704 2.59411 6.15986 347.698
2100 1.80686 1.81254 2.62812 6.24751 305.654
2200 1.87655 1.83348 2.60813 6.31817 283.915
2300 1.82577 1.90084 2.55053 6.27714 281.58
2400 1.81072 1.93932 2.50859 6.25863 290.353
2500 1.84018 1.91344 2.53135 6.28496 312.573
2600 1.91416 1.90904 2.64586 6.46906 304.507
2700 1.83491 1.9075 2.70601 6.44842 304.863
2800 1.77139 1.95694 2.67385 6.40217 307.484
2900 1.83404 1.87728 2.66606 6.37738 284.165
3000 1.88471 1.8589 2.63686 6.38047 297.036
3100 1.87964 1.94261 2.63122 6.45347 293.29
3200 1.87677 1.93456 2.66738 6.47871 307.083
3300 1.84872 1.94118 2.72634 6.51625 310.125
3400 1.83945 1.90493 2.84854 6.59291 313.481
3500 1.91631 1.93446 3.04807 6.89884 297.429
3600 1.89921 1.99144 3.10273 6.99338 292.574
3700 1.8794 2.07532 3.03428 6.989 275.666
3800 1.83243 2.04238 3.03001 6.90482 289.549
3900 1.82476 1.88757 3.09036 6.80269 318.133
4000 1.82486 1.93538 3.04464 6.80489 313.956
4100 1.84592 2.04841 3.06862 6.96296 309.375
4200 1.84776 2.14091 3.08054 7.06921 288.071
4300 1.86382 2.14636 3.08359 7.09377 286.566
4400 1.74617 2.17972 3.09562 7.02152 294.969
4500 1.84188 2.19304 3.0168 7.05172 311.883
4600 1.9505 2.19685 2.93325 7.0806 304.827
4700 1.95664 2.23653 2.88017 7.07334 307.677
4800 2.07288 2.24211 3.01729 7.33228 294.644
4900 2.08593 2.34848 3.16697 7.60138 293.491
5000 2.20325 2.46265 3.31 7.9759 287.175
5100 2.44033 2.37209 3.37338 8.18581 313.741
5200 2.39277 2.37103 3.38509 8.14889 311.64
5300 2.32634 2.22763 3.33632 7.89029 305.527
5400 2.34852 2.13311 3.39138 7.873 301.673
5500 2.40365 2.08546 3.28114 7.77026 279.928
5600 2.32139 2.07544 3.31548 7.71232 278.237
5700 2.24278 2.08905 3.34346 7.67529 307.67
5800 2.17041 2.10791 3.31865 7.59697 304.867
5900 2.23022 2.1536 3.22795 7.61176 327.744
6000 2.28183 2.10823 3.2097 7.59976 297.759
6100 2.45295 2.20265 3.20213 7.85773 288.144
6200 2.56865 2.26018 3.30952 8.13835 285.297
6300 2.64815 2.21673 3.41731 8.28218 293.957
6400 2.54683 2.24497 3.39039 8.18219 312.41
6500 2.50114 2.26238 3.52046 8.28399 318.993
6600 2.46554 2.22625 3.75999 8.45179 308.195
6700 2.48577 2.17782 3.80297 8.46657 285.818
6800 2.53235 2.21942 3.8846 8.63637 279.252
6900 2.53615 2.30768 3.84952 8.69335 301.479
7000 2.54454 2.33839 3.73532 8.61824 306.051
7100 2.72579 2.33859 3.72334 8.78772 308.433
7200 2.78539 2.32569 3.70982 8.8209 302.193
