# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.0138604 0.0179661 0.0137221 0.0455486 181.892
200 0.0616711 0.0827919 0.0580279 0.202491 241.355
300 0.116571 0.155823 0.10762 0.380014 307.2
400 0.151202 0.224175 0.179544 0.554921 333.406
500 0.196524 0.289053 0.236239 0.721816 322.732
600 0.236311 0.336098 0.290902 0.863311 339.669
700 0.295907 0.382368 0.335198 1.01347 327.197
800 0.322046 0.428772 0.352592 1.10341 322.255
900 0.392392 0.511887 0.377389 1.28167 329.141
1000 0.450897 0.657327 0.401176 1.5094 339.494
1100 0.513142 0.749993 0.474672 1.73781 318.117
1200 0.552692 0.818022 0.534106 1.90482 306.473
1300 0.585872 0.860837 0.560417 2.00713 308.164
1400 0.645474 0.920004 0.564356 2.12983 302.787
1500 0.661697 0.896742 0.535015 2.09345 290.231
1600 0.689839 0.884638 0.563991 2.13847 292.997
1700 0.708736 0.868391 0.608897 2.18602 306.493
1800 0.795079 0.875074 0.612604 2.28276 302.666
1900 0.795801 0.858927 0.623447 2.27818 300.94
2000 0.781453 0.848933 0.666477 2.29686 316.028
2100 0.809827 0.883679 0.744353 2.43786 316.325
2200 0.810231 0.952427 0.806535 2.56919 322.427
2300 0.825045 0.95229 0.841158 2.61849 317.697
2400 0.828019 0.981953 0.880391 2.69036 305.233
2500 0.819429 0.988543 0.886506 2.69448 295.121
2600 0.826857 1.03805 0.876284 2.74119 304.107
2700 0.831668 1.045 0.885165 2.76183 294.992
2800 0.788894 1.04644 0.914223 2.74956 294.27
2900 0.788136 1.0339 0.878778 2.70082 286.043
3000 0.844067 1.03946 0.882036 2.76556 304.094
3100 0.878683 1.05353 0.885959 2.81818 319.438
3200 0.867737 1.08209 0.870704 2.82053 320.781
3300 0.894212 1.05426 0.858592 2.80707 310.996
3400 0.933937 1.02685 0.856923 2.81771 310.104
3500 0.910506 1.03049 0.858 2.799 296.793
3600 0.870312 1.03259 0.838215 2.74111 300.838
3700 0.900321 1.09668 0.878441 2.87544 298.42
3800 0.933964 1.16817 0.90151 3.00364 282.847
3900 0.924499 1.1822 0.911903 3.0186 310.608
4000 0.949298 1.20256 0.930857 3.08271 316.278
4100 0.972915 1.25562 0.939141 3.16767 320.103
4200 0.93786 1.30988 0.946953 3.19469 344.038
4300 0.898822 1.26478 0.960418 3.12402 330.719
4400 0.968835 1.26961 0.972762 3.21121 323.625
4500 1.01976 1.2564 0.967869 3.24403 303.636
4600 1.02222 1.27308 0.92538 3.22068 299.211
4700 0.982921 1.31259 0.898936 3.19445 298.88
4800 0.97939 1.3437 0.934096 3.25719 310.658
4900 0.994482 1.37065 1.01217 3.37731 281.267
5000 0.996169 1.3499 1.01308 3.35914 299.111
5100 1.04798 1.32511 1.00778 3.38087 300.547
5200 1.0386 1.39363 1.03974 3.47198 301.853
5300 0.997125 1.40714 1.02646 3.43072 320.689
5400 1.00345 1.38479 1.05134 3.43957 328.967
5500 0.99673 1.38117 1.00339 3.38129 317.3
5600 0.985756 1.32015 0.970774 3.27668 298.852
5700 0.97899 1.31614 0.972179 3.2673 300.483
5800 0.973769 1.3002 0.936211 3.21018 292.666
5900 0.972904 1.30399 0.921498 3.1984 292.766
6000 0.976546 1.3043 0.903515 3.18436 300.919
6100 0.98482 1.3314 0.906965 3.22319 311.584
6200 0.97409 1.30549 0.864418 3.14399 306.626
6300 0.960423 1.23966 0.841817 3.0419 302.233
6400 0.968896 1.23277 0.868779 3.07045 297.08
6500 0.984272 1.27726 0.864237 3.12577 293.7
6600 0.988868 1.29304 0.87972 3.16162 297.819
6700 0.961535 1.34613 0.907184 3.21484 310.638
6800 0.957926 1.36675 0.943712 3.26839 310.819
6900 0.999605 1.3516 0.955833 3.30704 288.836
7000 1.00347 1.38511 0.919296 3.30787 287.487
7100 1.01 1.39497 0.926173 3.33114 295.699
7200 1.03791 1.44925 0.947913 3.43507 306.13
7300 1.04092 1.52615 0.931842 3.49891 321.641
7400 1.02607 1.49306 0.915121 3.43426 312.98
7500 0.990461 1.43991 0.922402 3.35278 292.762
7600 1.03783 1.46838 0.93586 3.44207 295.53
7700 1.03234 1.48269 0.955485 3.47052 290.274
7800 1.00412 1.44673 0.962681 3.41353 318.057
7900 0.981083 1.40593 0.970591 3.3576 315.653
8000 0.99195 1.45207 1.00198 3.446 308.832
8100 1.01749 1.48128 1.00986 3.50864 321.054
8200 1.08803 1.51627 1.02608 3.63039 304.151
8300 1.11408 1.53755 1.06314 3.71477 293.929
8400 1.16828 1.49721 1.16805 3.83353 290.705
8500 1.13332 1.52513 1.13957 3.79803 315.073
8600 1.12081 1.57491 1.15477 3.85049 341.673
8700 1.17409 1.61917 1.17191 3.96517 324.984
8800 1.19981 1.65366 1.17545 4.02892 312.338
8900 1.22303 1.64365 1.17296 4.03965 323.236
9000 1.17153 1.62083 1.11387 3.90623 312.867
9100 1.18719 1.63709 1.08508 3.90936 298.686
9200 1.20238 1.62971 1.13067 3.96276 292.577
9300 1.16964 1.61997 1.14629 3.9359 295.717
9400 1.15162 1.63458 1.14317 3.92937 297.367
9500 1.18426 1.63353 1.1004 3.91819 312.585
9600 1.23723 1.61298 1.10927 3.95948 307.231
9700 1.24099 1.63675 1.13725 4.01499 302.332
9800 1.23199 1.66868 1.15634 4.05702 289.724
9900 1.26284 1.66381 1.13959 4.06624 290.745
10000 1.2913 1.67886 1.17179 4.14195 298.357
10100 1.2656 1.67539 1.17447 4.11546 307.922
10200 1.28975 1.68549 1.15696 4.1322 311.571
10300 1.29451 1.64887 1.18168 4.12506 296.634
10400 1.32257 1.62245 1.15061 4.09563 301.205
10500 1.30043 1.62329 1.14411 4.06783 295.401
10600 1.29376 1.69658 1.15787 4.14821 303.106
10700 1.26692 1.72223 1.15767 4.14682 316.594
10800 1.1656 1.65293 1.18071 3.99925 317.997
10900 1.19694 1.63392 1.13247 3.96333 297.744
11000 1.22572 1.64965 1.05363 3.92901 296.035
11100 1.24489 1.62346 1.05469 3.92305 298.556
11200 1.25956 1.62983 1.07946 3.96885 307.474
