# Stress and strain vectors, 333-RV-32-vasp, positive deformation 5
# eps sig1 sig2 sig3 sig4 sig5 sig6
0 -0 -0 -0 -0 -0 -0
0.00400000000000007 0.264140217463476 -0.0328150062583196 0.242843585206839 -0.0585024871866629 0.0488052310495013 -0.336798796538359
0.00800000000000008 0.596962799509099 0.739246515355394 1.01703387671555 -0.069720934651003 -0.119217227189669 -0.420663224983897
0.0120000000000001 0.0501501949041373 0.579280213010005 0.386578687225264 0.176881577643257 -0.0656375744474767 -0.366612769309552
0.016 0.292761981462326 0.0647583759636875 0.560025098440899 -0.169232108810763 -0.0485791490474853 -0.324922264613709
0.02 -0.0211359660029365 0.162397859799936 0.199950340594122 -0.253981994770066 -0.296655014345753 -0.391123676946008
0.024 -0.0208040073674042 0.503786784737524 0.356198117601596 -0.305885358024167 -0.245294533928622 -0.646319808595975
0.028 0.769798689960348 -0.0684387983671221 0.479523131863845 -0.359500241026508 0.177706707691791 -0.340441201657839
0.032 0.184620002845714 0.173786815330738 0.349560254182366 -0.156840919054208 0.345212164355086 -0.496890981794053
0.0359999999999999 -0.487114186685236 -0.0174289785544292 0.237719561929626 -0.00472739702929788 0.113423184133727 -0.414165799697377
0.0399999999999999 0.209631322420974 -0.11467058638585 0.525064270818742 0.23452712260503 0.104296800923079 -0.365848846632852
0.0439999999999999 0.640401355473925 0.476789652804054 0.587172452877318 -0.0267477765698912 -0.334537210408599 -0.613942979491791
0.0479999999999999 -0.0698482032117718 0.0395775059818258 0.0289210708285601 -0.212596256426531 0.0910703997959144 -0.0528477722834524
0.0519999999999999 -0.0145033201693191 -0.100435831281368 0.601202805135119 -0.336255497640483 0.46356171011188 -0.142390767671488
0.0559999999999999 -0.198077047852813 0.318212932299833 0.00731896947052266 -0.430042777257052 0.167451024039377 -0.216018539406205
0.0599999999999998 0.0636779380909981 0.313935000700923 0.011325246916538 0.160749566066107 -0.0458003702775269 -0.103474122035819
0.0640000000000002 0.603158666793093 0.359579220137613 1.00264862002465 -0.0958922541986101 0.00422126878255188 -0.207201393617761
0.0680000000000001 0.280472665693854 -0.0231432690152732 0.665090431171428 -0.170434658757928 -0.114367351998423 -0.336662742753677
0.0720000000000001 -0.111717687602309 -0.336877212698329 -0.0750459447436773 -0.341826183019982 0.0213004272268858 -0.245511707260499
0.0760000000000001 0.409502576719597 0.129809689920642 0.0614576820863857 -0.645742977853472 0.256162406825392 -0.346792073850225
0.08 0.00514650958622793 -0.314905025519646 0.0925536442110494 -0.172898141448049 0.309141747398064 -0.436973063168769
0.084 -0.246216326888449 -0.00621052067156723 -0.221587069603082 -0.427229614980838 0.299536809331949 -0.37329457416528
0.088 0.617434345905335 -0.0313181800002124 0.214722102198148 -0.0581960275778976 -0.146315101548367 -0.381557468519597
