LAMMPS data file via write_data, version 2 Aug 2023, timestep = 2000, units = real

295 atoms
4 atom types

0 15.1447 xlo xhi
0 13.6088 ylo yhi
0 16.498 zlo zhi
-7.6974 -0.6366 0.5805 xy xz yz

Masses

1 12.0107
2 1.00794
3 15.9994
4 28.0855

Atoms # full

6 1 4 1.234803751344489 0.8736675967764634 1.4983400920702443 5.674115741511858 0 0 0
7 1 4 1.278718731265479 -0.15586936042387006 4.1367886139269245 1.9697746821024167 0 0 0
8 1 4 1.213150052736014 -0.3894619302669295 3.8269764183945814 7.865628429948443 0 0 0
10 1 4 1.194701114136336 -1.8935745951612404 6.3026239526846455 5.828474168763182 0 0 0
25 1 4 1.48980019429546 0.6146277192873393 6.226896332045947 4.035162981325774 0 0 0
27 1 4 1.071622334098159 3.029323664720314 6.995255897611193 5.784408202388917 0 0 0
50 1 1 -0.6545975999139905 2.9981182486512634 1.0436336888895532 1.9338124262183896 0 0 0
51 1 1 -0.6736537167045054 2.5576228009569606 2.077658672592157 5.160964031318898 0 0 0
52 1 1 -0.6611672414379223 -1.4954924394523135 5.33933852105482 1.4207050674917896 0 0 0
78 1 3 -0.7612152264051109 0.8694836750511516 0.5720582878555334 0.2526756732060214 0 0 0
79 1 3 -0.8416687507333501 0.02501398075732189 1.2317118506769213 4.402041187819279 0 0 0
180 1 2 0.2819730089360645 1.8682152668461618 4.647319203452663 8.22787890000711 0 0 0
81 1 3 -0.7919610258528336 -1.0334938863611376 3.003960745984386 2.7186999472936857 0 0 0
82 1 3 -0.7918807061164199 0.6445280554699259 3.6200198983836094 0.5632875208273711 0 0 0
84 1 3 -0.7870924520005261 0.36284618595978807 2.7186589393163336 6.836814450071889 0 0 0
85 1 3 -0.7480122562356284 -1.788199704537754 4.7656317653912605 6.972496762900463 0 0 0
96 1 3 -0.8597514164200953 3.140666311563943 0.8103214794096198 7.945194171218102 0 0 0
102 1 3 -0.7933559811314803 0.9137810773068069 4.841280573057018 3.188827801632793 0 0 0
103 1 3 -0.7998384401922028 -0.9935979219385173 6.240298871894271 4.487197447736007 0 0 0
104 1 3 -0.8264913141213593 3.355864175000204 3.824376411046644 7.964939608387503 0 0 0
106 1 3 -0.7972981194085477 1.5555858443984847 6.462847610097717 5.433309591187458 0 0 0
172 1 2 0.1717105908745816 3.026493285839252 0.3833612845883726 2.9329154673298548 0 0 0
170 1 2 0.1941941184050858 2.3155605001354425 1.9946772506472334 1.8747295363358178 0 0 0
171 1 2 0.1811229207861583 4.0806069547374175 1.1133567276184768 1.36765470907161 0 0 0
250 2 2 0.2558165515684327 2.7682566390807493 4.9078384630537375 2.645755648624698 0 0 0
173 1 2 0.1857866742779221 2.418309932042534 2.2606633490457173 4.020242217312666 0 0 0
174 1 2 0.1962717563718319 3.260880921058476 1.2039277750574038 5.428723023873421 0 0 0
175 1 2 0.2357044530411661 2.8438386701552107 3.0357719217459733 5.714148613062315 0 0 0
176 1 2 0.1901203672086106 -1.3101191802673724 6.330797873727341 1.9578827175194795 0 0 0
277 8 2 0.1743353726643301 5.852020902940827 1.6364275488834161 1.7023157373180695 0 0 0
276 8 2 0.2053675477888335 5.332183456283689 0.3723067226295276 0.2651453219607076 0 0 0
274 8 1 -0.6681645860956701 6.042019463541525 1.2115796472996767 0.6206374588503667 0 0 0
205 1 2 0.1889373688420814 4.474904781527154 2.260259517825591 3.902896140725944 0 0 0
26 1 4 1.504162135674812 4.492997761679364 4.557759458074939 7.156781257273627 0 0 0
177 1 2 0.1688743175615345 -2.646799550041 5.051859279275186 1.522097624948394 0 0 0
203 1 2 0.1733706901944541 6.073335339591717 1.211160981732671 3.3943116249670653 0 0 0
204 1 2 0.1545311989698038 5.738350608223991 3.0612884390563404 2.6950711229987556 0 0 0
63 1 1 -0.6553548226159686 5.579237750499069 2.335553383899646 3.577336336755941 0 0 0
178 1 2 0.1528286467681909 -1.218708949831537 5.41829074826589 0.3011373881736538 0 0 0
247 2 1 -0.6396294963781758 3.9288953691701103 4.932596799319554 2.5442032790076636 0 0 0
179 1 2 0.2183652310846629 0.4390869802818028 6.004837757760694 7.650353611264458 0 0 0
249 2 2 0.1721328000445317 4.573651540609109 3.960850227716294 2.932354825390026 0 0 0
107 1 3 -0.8266779689467321 3.9462603480648357 5.873661757233787 6.300214624960476 0 0 0
105 1 3 -0.7713255878475586 5.346646231515446 3.508514401987043 6.202984826459539 0 0 0
3 1 4 1.209772317948152 0.06172345850002736 2.9201468866201252 15.94625884772403 0 0 -1
9 1 4 1.228931236877532 -3.973920558883401 7.095644262267047 9.359731616211947 0 0 0
19 1 4 1.310205974251174 5.189865364092779 3.1919005195022567 15.786537149538661 0 0 0
20 1 4 1.324202041450931 3.4357212020084154 2.217368365769999 8.823392255367818 0 0 0
23 1 4 1.249359167370051 2.7800718111496012 2.653847146145817 13.94497708051632 0 0 0
28 1 4 1.279510374980433 4.521885121530546 4.5320977942687515 12.1508424712394 0 0 0
100 1 3 -0.812278108705849 6.1564502646598624 0.7894315708755273 11.311148110667261 0 0 0
61 1 1 -0.6737859175654686 2.050720246365037 2.25302004860283 10.136504678350963 0 0 0
64 1 1 -0.6703312719751549 2.5750072799162 0.8816605361019678 13.373500185359122 0 0 0
83 1 3 -0.7599501336361884 -0.7460023736233401 3.1918419416438186 9.339707117148837 0 0 0
86 1 3 -0.8049212907558576 -2.3126473991059333 6.822062052457247 9.878277948329263 0 0 0
97 1 3 -0.8256040904397585 3.9894351660810328 2.647118761431001 14.96209016146437 0 0 0
