# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.610195 0.394583 0.37817 1.38295 2057.35
200 1.09371 0.713673 0.813321 2.6207 1120.46
300 1.18808 0.74252 0.84002 2.77062 608.465
400 1.21641 0.787353 0.892138 2.8959 399.321
500 1.2425 0.771795 0.999113 3.0134 352.216
600 1.18139 0.815108 1.07238 3.06889 317.362
700 1.31414 0.86668 1.12651 3.30733 305.017
800 1.40585 0.938989 1.26376 3.60859 311.201
900 1.46274 1.05356 1.38752 3.90382 303.661
1000 1.49906 1.12077 1.48223 4.10205 299.049
1100 1.50146 1.1588 1.51126 4.17152 320.107
1200 1.52284 1.19224 1.56036 4.27544 296.162
1300 1.58655 1.25427 1.68044 4.52126 278.899
1400 1.62498 1.33034 1.83484 4.79016 281.03
1500 1.62981 1.36033 1.9077 4.89784 287.429
1600 1.69118 1.39823 1.99223 5.08165 311.271
1700 1.82277 1.47471 2.18517 5.48265 315.967
1800 1.84762 1.60431 2.38056 5.83249 310.33
1900 1.96643 1.65352 2.582 6.20195 289.944
2000 2.0606 1.69227 2.51887 6.27173 311.874
2100 2.05351 1.71833 2.39888 6.17072 315.136
2200 2.11962 1.80299 2.42539 6.34799 298.617
2300 2.13493 1.7584 2.43539 6.32872 288.904
2400 2.12625 1.74528 2.43038 6.30191 294.158
2500 2.09716 1.81487 2.40372 6.31575 310.069
2600 2.14745 1.82016 2.45477 6.42238 321.717
2700 2.12719 1.81009 2.53542 6.4727 351.83
2800 2.14975 1.8027 2.57684 6.52929 273.502
2900 2.19852 1.87224 2.65003 6.72079 259.887
3000 2.16719 1.89804 2.74236 6.80758 279.333
3100 2.08174 1.978 2.71054 6.77028 352.019
3200 2.20801 1.98694 2.54767 6.74262 359.786
3300 2.33825 1.95837 2.59984 6.89646 292.779
3400 2.35836 1.94997 2.61591 6.92424 280.077
3500 2.378 1.86915 2.57592 6.82307 260.092
3600 2.28437 1.83433 2.58731 6.70601 306.088
3700 2.35469 1.9316 2.64643 6.93273 335.87
3800 2.51735 1.99833 2.65828 7.17396 316.166
3900 2.53752 2.04104 2.62463 7.20319 297.558
4000 2.59055 2.09726 2.7908 7.47862 292.176
4100 2.55568 2.15609 2.85763 7.5694 285.423
4200 2.5584 2.21304 2.85219 7.62363 282.508
4300 2.53244 2.26572 2.80139 7.59955 285.719
4400 2.50545 2.30388 2.74221 7.55155 320.121
4500 2.46324 2.2537 2.87597 7.59291 317.001
4600 2.59066 2.15954 2.99039 7.74059 291.555
4700 2.67296 2.19502 2.92407 7.79206 296.741
4800 2.57905 2.25567 2.84798 7.6827 300.329
4900 2.52429 2.28227 2.96043 7.76699 310.324
5000 2.45145 2.29439 2.93407 7.6799 302.234
5100 2.41222 2.35898 2.87519 7.64639 284.421
5200 2.47513 2.33833 2.89771 7.71117 279.096
5300 2.49361 2.29922 2.92114 7.71396 302.401
5400 2.61506 2.27486 2.91508 7.805 320.933
5500 2.64547 2.28662 2.87616 7.80825 319.231
5600 2.59668 2.24784 3.02987 7.87439 287.224
5700 2.52887 2.21186 3.04353 7.78426 292.19
5800 2.50143 2.21711 3.14013 7.85868 299.399
5900 2.46114 2.30154 3.2306 7.99328 292.103
6000 2.43014 2.29601 3.34229 8.06844 310.985
6100 2.42682 2.37195 3.46651 8.26528 298.117
6200 2.51996 2.40426 3.42005 8.34427 308.622
6300 2.46096 2.334 3.38616 8.18112 305.128
6400 2.53644 2.22156 3.3649 8.12291 296.284
6500 2.57761 2.18743 3.47501 8.24005 287.144
6600 2.60092 2.23135 3.59262 8.42489 293.832
6700 2.64247 2.27785 3.63643 8.55675 302.762
6800 2.80277 2.22875 3.59832 8.62984 309.553
6900 2.86982 2.19555 3.47442 8.53979 308.035
7000 2.8781 2.15784 3.40032 8.43626 295.395
7100 2.88813 2.21701 3.31551 8.42064 292.894
7200 2.90046 2.32806 3.21089 8.43941 295.633
7300 2.95472 2.39546 3.37995 8.73013 302.229
7400 2.85492 2.44885 3.39954 8.70331 314.104
7500 2.87914 2.5113 3.44847 8.8389 294.705
7600 2.93628 2.42598 3.54943 8.91169 292.669
7700 2.86043 2.42474 3.60602 8.89119 292.485
7800 2.77659 2.4286 3.68176 8.88695 312.339
7900 2.85149 2.51702 3.60303 8.97155 300.091
8000 2.89112 2.55643 3.62665 9.0742 312.905
8100 2.82333 2.4654 3.64951 8.93825 287.67
8200 2.88243 2.5076 3.65325 9.04328 276.17
8300 2.89567 2.56204 3.68389 9.1416 298.673
8400 2.90205 2.50001 3.6586 9.06065 323.407
8500 3.05195 2.48131 3.71504 9.2483 315.514
8600 3.0977 2.43822 3.66289 9.19882 300.073
8700 3.18938 2.43953 3.76999 9.3989 283.689
8800 3.05565 2.5519 3.73454 9.34208 285.302
8900 3.11239 2.60842 3.71773 9.43854 302.064
9000 3.05512 2.6874 3.65394 9.39646 306.461
9100 2.88153 2.72409 3.56307 9.16869 308.359
9200 2.90275 2.71873 3.50693 9.12841 310.453
9300 3.06261 2.7148 3.46332 9.24073 294.858
9400 3.09183 2.6896 3.56645 9.34788 288.487
9500 3.17263 2.69857 3.62407 9.49527 284.208
9600 3.26359 2.68238 3.72303 9.669 313.432
9700 3.24408 2.61074 3.859 9.71381 313.204
9800 3.17117 2.54151 3.80571 9.51839 303.858
9900 3.14911 2.54906 3.85135 9.54952 287.431
10000 3.05665 2.63085 3.8803 9.56779 293.064
10100 3.04532 2.59752 3.83637 9.47921 296.167
10200 3.10886 2.52007 3.87729 9.50621 302.844
10300 3.0884 2.48672 3.92092 9.49604 312.854
10400 3.05773 2.61218 3.85003 9.51995 300.077
10500 3.12706 2.64833 3.69434 9.46973 295.181
10600 3.1515 2.66235 3.72223 9.53609 293.764
10700 3.18528 2.64424 3.80962 9.63914 299.929
10800 3.14135 2.61041 3.81474 9.5665 299.232
10900 3.19213 2.70737 3.75942 9.65891 312.967
11000 3.27574 2.78819 3.79442 9.85835 314.143
11100 3.26964 2.82683 3.91706 10.0135 291.38
11200 3.30954 2.87369 3.97516 10.1584 308.639
11300 3.45512 2.90693 4.13945 10.5015 308.8
11400 3.41775 2.82443 4.18653 10.4287 300.46
11500 3.24258 2.71544 4.31087 10.2689 302.031
11600 3.24544 2.70133 4.47758 10.4244 291.664
11700 3.16771 2.78419 4.48868 10.4406 314.153
11800 3.13069 2.79179 4.44187 10.3643 314.04
11900 3.13774 2.7014 4.41809 10.2572 318.765
12000 3.17252 2.69069 4.28594 10.1491 296.583
12100 3.17636 2.73397 4.14742 10.0578 295.381
