LAMMPS data file via write_data, version 2 Aug 2023, timestep = 3000, units = real

274 atoms
4 atom types

0 15.4861 xlo xhi
0 14.0699 ylo yhi
0 16.771 zlo zhi
-7.3915 0.9919 1.0308 xy xz yz

Masses

1 12.0107
2 1.00794
3 15.9994
4 28.0855

Atoms # full

152 2 2 -0.02326407917975893 6.647984377776011 2.335300749408692 8.016884880404195 0 0 0
13 2 4 1.535341809078596 1.028533848291711 1.7693373791007143 5.282602333762591 0 0 0
15 2 4 1.29489699356178 -0.10709510793372945 4.444222595017393 1.843039717048025 0 0 0
108 2 3 -0.7968561144786602 4.293473353660971 3.799402155192211 8.221505891948325 0 0 0
17 2 4 1.318775456688316 -0.31148147753210326 4.334681897420868 7.2410282898399565 0 0 0
18 2 4 1.255694274992411 -1.8402643480370469 6.888636544649263 5.565210912744804 0 0 0
27 2 4 1.270053377540818 3.7634849771176655 2.4872653229053197 3.5222180022963254 0 0 0
28 2 4 1.369961122943236 6.261418529507127 2.7611757791075298 0.5889075067909118 0 0 0
30 2 4 1.288547267106444 6.508887464768722 2.529335494037491 5.230310432151613 0 0 0
33 2 4 1.486673362712399 4.738417001018075 4.963053513241517 2.147408176778239 0 0 0
34 2 4 1.034009559722264 0.4664727884640407 7.166186640893818 3.4724175150727943 0 0 0
56 2 1 -0.6750019130713685 1.302133987655474 3.4439916148550176 1.0570558576272997 0 0 0
58 2 1 -0.6365930427904206 1.0491916196531146 5.362708461287174 8.004887073166337 0 0 0
174 2 2 0.1602058070219801 -2.771467794337873 6.883642768681833 1.4135861572719346 0 0 0
65 2 1 -0.6946143979600664 6.296226187644846 1.0241087314266952 6.594429937167841 0 0 0
67 2 1 -0.6759850832300222 2.1471310725611157 7.216428354720907 4.3496919860946655 0 0 0
163 2 2 0.0154165200573776 4.6504872109056175 6.626903329227433 5.849160498287802 0 0 0
80 2 3 -0.8326041218201174 1.336957732582432 0.5796683442606321 6.251973955972404 0 0 0
195 2 2 0.2128232005570274 5.236244003873103 1.2234140457668818 7.0683732235583046 0 0 0
83 2 3 -0.8016566042728178 -0.9546584124827184 5.008898998680666 0.4569988412360814 0 0 0
85 2 3 -0.7501537937872576 0.45200469605559745 3.067824730704822 6.142228147009954 0 0 0
86 2 3 -0.7553513723656898 -1.0810359906805993 5.464164405865372 6.518465869735624 0 0 0
96 2 3 -0.8049006667611546 2.437877386035216 2.1527430835034034 4.39436988891331 0 0 0
97 2 3 -0.7909137442732627 6.806539636208537 1.4323152946911097 1.3965971474600143 0 0 0
82 2 3 -0.7617081932274342 -1.0897684559655088 3.2730738901552603 2.6553050563666805 0 0 0
100 2 3 -0.7984095631844985 5.198838334765814 2.389784669057594 4.339063216415613 0 0 0
103 2 3 -0.8136150426619035 3.516832143147555 3.9638275525800957 2.8991613329384394 0 0 0
200 2 2 0.2207609634690915 2.510578614968484 6.112831065892003 4.28495737976356 0 0 0
105 2 3 -0.7640947296163064 0.36621573232957816 5.665342696545964 2.7973367263165274 0 0 0
107 2 3 -0.8014532151112492 4.051048846489366 5.751783674897021 0.8291276620474851 0 0 0
148 2 2 -0.02747828622552696 3.8567402190316087 1.371578321379632 2.208670464805419 0 0 0
208 2 2 0.1606265044217711 3.6467859047638047 7.404340723001395 7.9439684386758325 0 0 0
171 2 2 0.1490157879477328 0.8701870345407954 2.4014776372796898 1.3079252932000123 0 0 0
172 2 2 0.2636646331695236 2.2906729761603217 3.726728534873332 1.679073647903751 0 0 0
176 2 2 0.1719773670395394 1.0291889605571598 6.404195488982876 7.638648965893518 0 0 0
177 2 2 0.2336958595156867 1.9311317883810726 4.741009671106598 7.563151880049671 0 0 0
193 2 2 0.1381845348314986 7.064849096440161 0.7708645655591277 7.460772324416627 0 0 0
36 2 4 0.9939473729987415 5.88229406218873 3.8587831049971006 7.724535624218431 0 0 0
98 2 3 -0.8680112901706725 3.3031761685092222 1.19965417361017 7.939428607270419 0 0 0
26 2 4 1.467812005401926 7.738296978531913 0.20192709949758794 2.041322662053019 0 1 0
267 13 2 0.1477498079808577 3.5653774439111876 1.7181853229684996 13.931223912061895 0 1 0
14 2 4 1.231426313368518 1.370094755725006 2.5132548923305587 10.804429528473774 0 0 0
19 2 4 1.211356389359006 0.7114039332656704 5.195204060478917 12.74779418157353 0 0 0
20 2 4 1.022314581838874 -0.590785390165648 7.545360777091737 10.887556798239382 0 0 0
29 2 4 1.398966605775412 3.5737058766869296 2.467932286534469 8.852500107054764 0 0 0
31 2 4 1.059883843928181 4.65743377850564 3.2887069775224793 15.418402059803572 0 0 0
32 2 4 1.18340895752687 5.752467066391509 2.2407374482793276 11.491227049944513 0 0 0
35 2 4 1.263506181145354 4.554903439264333 7.587882594626093 16.306475476109764 0 0 0
37 2 4 1.206927354480995 5.6850768729196695 4.994574580243274 12.865228755877164 0 0 0
38 2 4 1.220976042632797 2.0279066749159274 7.213735793013982 14.771587006755713 0 0 0
183 2 2 0.1875309727830694 -1.6995775981707535 6.112174584638346 9.461652436634939 0 0 0
61 2 1 -0.6646610639942359 -2.176593697848647 6.874203478880487 10.176855404125435 0 0 0
66 2 1 -0.6777974731066445 4.29849269225093 1.5552948396783886 14.762419427751679 0 0 0
16 2 4 1.252079818304834 -0.6454382616458147 7.043133335120846 16.217403768430884 0 0 -1
114 2 3 -0.8084651308710069 0.5845023549536156 7.869240331917574 15.250361086405434 0 0 0
87 2 3 -0.7776738993339778 1.2515437937000642 3.7621755528072036 11.87481007400486 0 0 0
88 2 3 -0.791429452964257 0.15304576969178274 6.399459756005977 11.799878896186152 0 0 0
