# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.0236827 0.0232211 0.0248857 0.0717895 208.534
200 0.166994 0.132222 0.139235 0.43845 353.185
300 0.30608 0.293793 0.244717 0.84459 356.24
400 0.443771 0.35185 0.288329 1.08395 400.777
500 0.559767 0.45263 0.320306 1.3327 347.209
600 0.637459 0.586444 0.363442 1.58735 317.426
700 0.67855 0.680276 0.408313 1.76714 302.479
800 0.810744 0.676891 0.519326 2.00696 308.67
900 0.941883 0.697297 0.676871 2.31605 303.281
1000 0.955176 0.719853 0.798243 2.47327 333.959
1100 0.876269 0.726201 0.883585 2.48605 326.704
1200 0.882324 0.797892 1.02315 2.70337 315.125
1300 0.848814 0.858298 1.02981 2.73692 306.422
1400 0.852908 0.881358 0.987693 2.72196 288.165
1500 0.967498 0.973943 0.988996 2.93044 284.688
1600 1.00502 1.05388 1.06909 3.12799 292.864
1700 0.972967 1.13457 1.0344 3.14195 313.967
1800 1.14975 1.20491 1.14017 3.49483 338.368
1900 1.25851 1.21835 1.17237 3.64923 307.406
2000 1.32441 1.32114 1.21891 3.86447 322.741
2100 1.28536 1.21661 1.22936 3.73133 312.962
2200 1.3398 1.22319 1.22895 3.79194 301.937
2300 1.53894 1.19849 1.17494 3.91237 332.733
2400 1.74646 1.20568 1.30203 4.25417 323.137
2500 2.05022 1.29737 1.45168 4.79927 320.947
2600 2.29314 1.39975 1.53111 5.224 334.735
2700 2.2829 1.48825 1.56482 5.33597 358.502
2800 2.05248 1.53044 1.66695 5.24987 356.436
2900 1.74564 1.61433 1.76592 5.12589 322.252
3000 1.66903 1.66726 1.75681 5.09309 301.918
3100 1.50595 1.59899 1.84375 4.94869 306.143
3200 1.43767 1.54761 1.82297 4.80826 297.329
3300 1.39842 1.53088 1.72972 4.65902 305.679
3400 1.32976 1.58892 1.68108 4.59977 283.921
3500 1.3241 1.57724 1.68905 4.59039 295.073
3600 1.31827 1.62806 1.68624 4.63257 311.006
3700 1.39245 1.73795 1.78702 4.91742 321.222
3800 1.60925 1.81556 1.83305 5.25786 314.447
3900 1.86408 1.96499 1.82958 5.65865 305.466
4000 2.06992 2.07807 1.85099 5.99898 301.138
4100 2.01635 2.08156 1.86725 5.96516 298.055
4200 2.0115 2.04001 1.71644 5.76796 290.811
4300 2.31839 2.01836 1.58295 5.9197 293.25
4400 2.62629 1.97959 1.53839 6.14428 294.428
4500 2.72043 2.13772 1.50454 6.36269 295.018
4600 2.7353 2.24281 1.49853 6.47664 288.506
4700 2.72567 2.30311 1.58235 6.61113 311.313
4800 2.75859 2.2916 1.6085 6.65869 317.442
4900 2.67141 2.1692 1.58813 6.42873 306.022
5000 2.67254 2.03716 1.69596 6.40566 289.031
5100 2.76753 1.95325 1.81662 6.5374 293.939
5200 2.68236 1.89757 1.76848 6.3484 312.48
5300 2.71387 1.91062 1.77241 6.39689 304.265
5400 2.69194 1.97944 1.83261 6.50399 286.909
5500 2.62027 2.04423 1.86336 6.52786 289.538
5600 2.61612 2.0471 1.93465 6.59787 329.654
5700 2.61378 2.04587 1.9306 6.59025 328.603
5800 2.62148 2.21758 1.94131 6.78037 305.356
5900 2.73851 2.33405 2.00165 7.07421 312.248
6000 2.98397 2.3374 1.92546 7.24683 298.904
6100 3.27718 2.30192 1.95306 7.53216 298.449
6200 3.43415 2.1961 2.00945 7.63969 312.451
6300 3.30832 2.081 2.01396 7.40328 301.647
6400 3.0752 2.09928 2.08667 7.26115 300.53
6500 2.79959 2.04103 2.15771 6.99833 292.106
6600 2.52266 2.05841 2.22774 6.80882 299.451
6700 2.40694 2.04514 2.16361 6.61569 310.745
6800 2.36775 2.06606 2.07892 6.51274 346.185
6900 2.35041 2.10836 2.09696 6.55573 324.805
7000 2.3828 2.12005 2.14013 6.64298 306.425
7100 2.3387 2.15916 2.27464 6.77251 293.079
7200 2.34243 2.21438 2.22145 6.77826 292.101
7300 2.38585 2.28714 2.21038 6.88338 297.513
7400 2.40583 2.30743 2.17849 6.89175 320.234
7500 2.33529 2.24662 2.19509 6.77701 300.968
7600 2.31565 2.23153 2.35881 6.90598 289.375
7700 2.31778 2.20497 2.39835 6.92109 291.708
7800 2.31388 2.2278 2.45696 6.99864 312.909
7900 2.17587 2.19005 2.41216 6.77808 302.308
8000 2.14159 2.07478 2.4552 6.67157 337.715
8100 2.20549 2.05478 2.40394 6.66421 312.784
8200 2.25395 2.06055 2.26258 6.57708 309.781
8300 2.35538 2.05763 2.13036 6.54337 285.269
8400 2.49681 1.99081 2.05413 6.54175 286.552
8500 2.52021 2.01175 1.93763 6.46959 299.108
8600 2.50241 2.10373 1.9876 6.59374 317.564
8700 2.62668 2.14641 1.99349 6.76657 309.162
8800 2.76124 2.08841 1.9141 6.76375 298.676
8900 2.85553 2.1315 1.99715 6.98418 293.651
9000 2.88513 2.16599 2.16613 7.21725 299.692
9100 3.02628 2.11078 2.22844 7.3655 310.689
