# Stress and strain vectors, SiO2, positive deformation 2
# eps sig1 sig2 sig3 sig4 sig5 sig6
0 -0 -0 -0 -0 -0 -0
0.02 -0.206325670501024 -0.593095889891401 -1.12582402595402 0.237651637031386 0.615842985523138 0.295328338793412
0.04 -0.727136980386563 1.54052950363426 -1.0291740583104 -0.350534347438018 0.151809189947054 -0.0276595029111569
0.06 -0.939902357263216 2.54968568483606 -1.29396976605049 -0.384629986750948 0.750434891557409 0.168265298120711
0.08 -0.0324958305026873 3.87147086787395 -0.756096736911309 0.460742357304193 -0.631567267723557 -0.140729856912092
0.1 -0.213572155566294 5.38388867284594 -0.570906558334728 0.920716390844763 -0.144159390128249 -0.328404868922496
0.12 -0.303680292043671 6.50846878394099 -0.44325418091233 0.561265664958495 -0.0840750295949138 0.104270333383431
0.14 -0.639323402238273 8.10416652803657 -0.4100372044136 1.13737011264695 -0.318654733598627 0.0887251736698652
0.16 -0.304131582624163 10.0722975141583 0.179873260955777 1.2904839307239 0.0871671264264186 -0.00468756243647131
0.18 0.0297721467461612 13.2382945339452 1.03366240614492 1.42123510405616 -0.0971524160665056 0.115537053247535
0.2 0.830317438039846 17.5404597393639 2.37246712697763 1.15780213943666 -0.13734061937272 0.0438257114982793
0.22 1.11428549156461 20.31028009344 3.05542351306196 0.721633011739229 -0.243008520750878 -0.057195434453477
0.24 1.82401653325016 23.7232382300036 4.0651113539771 0.499659816731141 0.0986659507840682 0.00854266062207506
0.26 3.44228230496866 28.1995510360661 6.1731433958331 0.340002878843589 0.048818865897036 0.0277758785687365
0.28 4.89761414093902 32.1327755718104 7.82826872457837 0.113557038717776 -0.094285164780646 0.0082159363300812
0.3 6.14845143312998 34.1244794778056 8.96333686539324 0.269348119173062 -0.197894727296286 0.0453625892999261
0.32 7.8394721925169 36.6658993762532 10.5697183195727 0.480205486983514 -0.220688836625236 0.0256420218810491
0.34 9.27948711029955 38.9864264468014 11.8094085873052 0.321436611877598 -0.00642574740237213 -0.024664373093649
0.36 9.69529004523137 40.2595812337459 12.1503467908588 0.207259626025261 -0.102816486326094 0.0552940721729282
0.38 9.81429369613272 41.9164147746795 12.2622293225962 -0.0320728852766403 -0.0603306116553938 0.0816842066991725
0.4 10.1696655075703 43.5583129511404 12.6405136374545 -0.174642177916954 0.00621648202440404 0.074155629347427
0.42 10.4631292030093 45.0982576298683 13.0532214109085 -0.109066956769355 -0.126034743354431 0.0135839943009629
0.44 11.158309431912 46.9693987105163 13.8121069371235 -0.236899596903854 0.0495191479978326 0.0351317214691892
0.46 11.5610233927502 48.4539663765831 14.1529256853476 -0.294557853118278 0.0291752175616703 -0.00894759735475135
0.48 11.2175737132232 48.0393451463167 13.8519521867866 -0.330395102572832 0.033757183663891 0.0113397217675091
0.5 10.7760759552735 46.8487383806812 13.4659368917557 -0.356513501735706 -0.0392537605787909 0.0689985697675704
0.52 10.9583559142753 47.1877045132806 13.6620609638327 -0.293764568400376 -0.068888423214158 -0.0359183821685981
0.54 10.3256268703265 45.8919227685762 13.0641774201331 -0.692878525222292 0.0346497687931556 -0.193396633633701
0.56 9.2167397677317 41.1686044333751 11.5314557829763 0.0427193836314225 -0.178014015234448 0.167806133505018
0.58 6.06988120828163 31.263228850939 8.25795592292503 -0.692095664066973 -0.063792764318904 -0.473119330636945
0.6 4.17017086908203 21.9609169033953 5.75159039763379 0.0299088139646754 0.34364159084817 -0.370801929294994
0.62 -0.0767839184249491 8.5257882677771 1.07994921505809 0.367040524660277 0.0807698817036322 -0.259943419316816
0.64 -2.19612395495905 1.27196612653365 -1.45708960622565 -0.0444449093453322 0.370404344562714 -0.120261026383711
0.66 -3.58002289030584 -2.21646360613743 -3.45019090535437 -0.228288255851918 0.516133299026423 -0.0300082445759893
0.68 -3.03319980357656 -3.03843685711719 -3.09229865115925 -0.171787995634714 0.951013117910795 -0.406525310495238
0.7 -1.90811785806628 -1.35094326958014 -2.44685735175057 0.53874328150259 0.218412824666667 -0.1047595586614
0.72 -0.867007133925477 0.544431186009771 -1.78915656768293 -0.0729655205912561 0.111373304423803 0.355150811835551
0.74 -1.35414808027663 0.908572183829343 -1.53424553784302 0.301543998934029 0.336767234091882 0.171918464725977
0.76 -1.65537152802189 0.720109014177955 -1.58195208063503 -0.25564699252324 0.182462762300367 0.0324284253357825
0.78 -1.47928370733425 0.176686881645859 -1.61521103820339 -0.327750952201819 0.437071706781669 -0.114371823433523
0.8 -0.913586411631926 -0.16068148216846 -1.6381720516593 -0.222351201741885 0.219438725035838 -0.147930460307756
0.82 -1.8242565974502 -0.337977711728166 -2.1304103530347 0.205204156352614 0.368515369500244 -0.0133667848901406
0.84 -1.88166522834532 -0.486074925541319 -2.00692922308343 -0.00818730501003354 0.463454512744753 0.173761677576623
0.86 -1.85648751945908 -0.270780143612456 -1.89400976256726 -0.1926528097794 0.552218705168753 9.94076950151535e-05
0.88 -1.69655615965009 0.133348722789324 -1.51697846948301 -0.20122159933139 0.486778432261869 0.2005858805966
0.9 -1.36779342536115 0.291883612850837 -1.56520091322872 0.112581454980247 -0.00781274346547237 0.0814399974202755
0.92 -1.42570655655296 0.32001905057667 -1.43792303972158 0.367470303499885 0.0726310453097802 0.165400380634971
0.94 -1.22016664517727 -0.165934449654901 -1.60394881028054 0.0703930867882044 0.49622104418953 -0.133817913718826
0.96 -1.70845092387992 -0.2798702344056 -1.48285463324335 -0.195140347132966 0.249133042618851 0.0798590929244726
0.98 -1.02930481855816 -0.399224425613551 -1.70275859758533 0.210803874565439 0.385188033128166 -0.0379794909739713
