# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total PotE Temperture
36700 0.663193 0.687108 0.70118 2.05148 -40770.5 669.808
36800 0.654691 0.681397 0.700805 2.03689 -40752.8 655.845
36900 0.636749 0.634944 0.686671 1.95836 -40739.6 656.786
37000 0.665502 0.603128 0.675149 1.94378 -40759 677.47
37100 0.663836 0.597409 0.668131 1.92938 -40754.1 670.919
37200 0.671559 0.622406 0.64957 1.94354 -40744.7 666.58
37300 0.672776 0.605234 0.65355 1.93156 -40741.2 667.437
37400 0.637351 0.613903 0.64421 1.89546 -40752.2 680.738
37500 0.620804 0.640502 0.630191 1.8915 -40740.1 663.513
37600 0.599909 0.660625 0.62109 1.88162 -40731.6 662.352
37700 0.580205 0.659069 0.625288 1.86456 -40736.8 677.829
37800 0.589086 0.668435 0.617759 1.87528 -40715.1 664.041
37900 0.63768 0.676221 0.617659 1.93156 -40737.2 687.228
38000 0.664976 0.649874 0.646482 1.96133 -40710 668.009
38100 0.675302 0.655846 0.664372 1.99552 -40720.8 684.721
38200 0.697015 0.623731 0.657864 1.97861 -40733 690.608
38300 0.754884 0.646934 0.668117 2.06993 -40745.9 689.026
38400 0.803973 0.655614 0.691486 2.15107 -40736 679.199
38500 0.809031 0.686747 0.694884 2.19066 -40722.5 679.233
38600 0.812807 0.668595 0.674367 2.15577 -40728.5 683.643
38700 0.801587 0.654254 0.691357 2.1472 -40719.8 682.351
38800 0.73201 0.633969 0.686725 2.0527 -40731.8 692.863
38900 0.673511 0.625727 0.711611 2.01085 -40727.2 683.357
39000 0.696958 0.653673 0.732083 2.08271 -40722.3 683.718
39100 0.699291 0.65239 0.661385 2.01307 -40751.6 708.11
39200 0.735834 0.637831 0.590877 1.96454 -40740.7 691.81
39300 0.729547 0.656108 0.595835 1.98149 -40727.2 680.24
39400 0.702585 0.639911 0.603979 1.94647 -40726.5 691.771
39500 0.675703 0.635549 0.608757 1.92001 -40734.8 693.768
39600 0.65266 0.630585 0.622251 1.9055 -40726.7 690.326
39700 0.635477 0.675047 0.628856 1.93938 -40728.6 690.854
39800 0.639571 0.685159 0.659683 1.98441 -40718.5 691.067
39900 0.672164 0.646015 0.664907 1.98309 -40731.4 703.051
40000 0.697423 0.642596 0.642756 1.98278 -40719.5 694.936
40100 0.734218 0.707341 0.670805 2.11236 -40696.9 681.894
40200 0.722042 0.703904 0.665931 2.09188 -40707.9 701.147
40300 0.724936 0.698077 0.705311 2.12832 -40712.8 701.992
40400 0.784187 0.704946 0.708158 2.19729 -40705.1 701.257
40500 0.747812 0.687955 0.724125 2.15989 -40705.8 705.047
40600 0.741393 0.694503 0.713061 2.14896 -40700 700.218
40700 0.745955 0.675372 0.641482 2.06281 -40698.8 700.188
40800 0.799146 0.655158 0.640826 2.09513 -40701.4 706.497
40900 0.805995 0.631667 0.646036 2.0837 -40692.9 703.142
41000 0.785892 0.634518 0.657992 2.0784 -40685.2 699.141
41100 0.779114 0.63726 0.679825 2.0962 -40696.5 711.798
41200 0.823969 0.622197 0.689957 2.13612 -40697.4 708.554
41300 0.808544 0.648452 0.733266 2.19026 -40694.6 711.43
41400 0.800673 0.684806 0.736421 2.2219 -40704 716.86
41500 0.857223 0.693707 0.691025 2.24196 -40703.3 717.981
41600 0.890417 0.698119 0.678934 2.26747 -40708.4 718.693
41700 0.876309 0.714709 0.715 2.30602 -40718.1 723.172
