# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.0215782 0.0234374 0.0205428 0.0655584 301.353
200 0.0545642 0.0773753 0.0618509 0.19379 293.453
300 0.0724556 0.116029 0.0850011 0.273486 288.086
400 0.102199 0.135829 0.109625 0.347654 280.395
500 0.115207 0.128569 0.112693 0.35647 296.428
600 0.132165 0.117225 0.109354 0.358744 302.294
700 0.131234 0.110692 0.120536 0.362463 306.07
800 0.135129 0.106876 0.132077 0.374082 298.3
900 0.147347 0.112639 0.153127 0.413114 282.594
1000 0.149896 0.115978 0.166865 0.432739 286.769
1100 0.146637 0.123805 0.17153 0.441972 292.339
1200 0.149024 0.135292 0.16338 0.447696 303.815
1300 0.172071 0.143004 0.144832 0.459907 312.499
1400 0.177437 0.149155 0.137609 0.464202 298.645
1500 0.193226 0.163205 0.133854 0.490285 289.357
