# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.0258405 0.0288027 0.0248347 0.0794778 359.726
200 0.068243 0.0991372 0.0779169 0.245297 373.658
300 0.105241 0.162215 0.116357 0.383813 389.768
400 0.146744 0.192113 0.143806 0.482663 405.271
500 0.174692 0.193411 0.145388 0.513492 411.942
600 0.201566 0.183222 0.148054 0.532841 407.07
700 0.195335 0.165199 0.156028 0.516562 395.372
800 0.202099 0.151876 0.156738 0.510713 394.783
900 0.210107 0.142121 0.166359 0.518587 385.244
1000 0.198364 0.140337 0.170506 0.509208 401.932
1100 0.188682 0.146831 0.172856 0.508369 403.523
1200 0.186233 0.17836 0.170665 0.535258 399.428
1300 0.189285 0.203176 0.159771 0.552232 402.479
1400 0.189541 0.182628 0.137666 0.509836 398.226
1500 0.193503 0.179367 0.128175 0.501044 381.432
