# Time-averaged data for fix myMSD
# TimeStep c_msd1[1] c_msd1[2] c_msd1[3] c_msd1[4] c_thermo_temp
54500 0.643486 0.636633 0.633914 1.91403 791.802
54600 0.603938 0.629831 0.659054 1.89282 818.632
54700 0.619578 0.675629 0.702481 1.99769 806.273
54800 0.673027 0.678721 0.755174 2.10692 758.581
54900 0.663863 0.628376 0.758683 2.05092 764.635
55000 0.666969 0.609393 0.710184 1.98655 773.522
55100 0.676028 0.557881 0.659104 1.89301 789.647
55200 0.69379 0.608306 0.670178 1.97227 800.552
55300 0.694148 0.61803 0.766128 2.07831 842.391
55400 0.680961 0.667691 0.779395 2.12805 788.975
55500 0.709524 0.704532 0.719622 2.13368 773.387
55600 0.717511 0.699945 0.703813 2.12127 788.413
55700 0.734821 0.695211 0.71225 2.14228 822.516
55800 0.754288 0.718837 0.711029 2.18415 830.489
55900 0.751437 0.750026 0.667983 2.16945 795.941
56000 0.722443 0.719021 0.700703 2.14217 799.388
56100 0.711533 0.692652 0.718104 2.12229 812.376
56200 0.738204 0.69132 0.69224 2.12176 854.595
56300 0.706754 0.706541 0.756725 2.17002 822.298
56400 0.710372 0.732478 0.728141 2.17099 811.713
56500 0.687112 0.730784 0.678546 2.09644 785.72
56600 0.644135 0.720588 0.659239 2.02396 792.043
56700 0.654364 0.765552 0.651909 2.07183 815.754
56800 0.684217 0.766633 0.65329 2.10414 819.607
56900 0.693044 0.744708 0.682697 2.12045 816.454
57000 0.687145 0.730754 0.646284 2.06418 821.087
57100 0.685939 0.757658 0.638618 2.08222 812.333
57200 0.735688 0.762313 0.634983 2.13298 864.868
57300 0.691798 0.747986 0.672412 2.1122 865.833
57400 0.635943 0.746095 0.67753 2.05957 829.831
57500 0.653766 0.792744 0.659026 2.10554 797.049
57600 0.674631 0.744817 0.667947 2.08739 822.849
57700 0.715475 0.775404 0.681674 2.17255 835.657
57800 0.795903 0.830233 0.712031 2.33817 872.319
57900 0.839619 0.823703 0.724957 2.38828 804.112
58000 0.818679 0.792689 0.695164 2.30653 809.289
58100 0.804834 0.799591 0.67801 2.28243 791.442
58200 0.776398 0.797134 0.688276 2.26181 849.75
58300 0.81528 0.808081 0.744961 2.36832 825.251
58400 0.858305 0.781176 0.737535 2.37702 855.635
58500 0.803041 0.823806 0.740338 2.36718 829.366
58600 0.825639 0.793185 0.744497 2.36332 784.189
58700 0.823996 0.768658 0.727903 2.32056 802.598
58800 0.846824 0.735342 0.703243 2.28541 817.11
58900 0.82521 0.774876 0.743607 2.34369 856.004
59000 0.850959 0.855868 0.774283 2.48111 830.703
59100 0.839071 0.904994 0.826545 2.57061 835.802
59200 0.774712 0.903213 0.81308 2.49101 883.815
59300 0.764787 0.867133 0.789685 2.4216 912.219
59400 0.788228 0.898119 0.772997 2.45934 874.896
59500 0.82813 0.863369 0.79208 2.48358 849.296
59600 0.875545 0.864298 0.778596 2.51844 845.406
59700 0.881285 0.874194 0.771481 2.52696 839.398
59800 0.913685 0.869617 0.76586 2.54916 838.063
59900 0.885855 0.841705 0.787241 2.5148 791.681
60000 0.878058 0.870149 0.790573 2.53878 820.124
60100 0.862668 0.843807 0.8252 2.53167 870.012
60200 0.899737 0.860912 0.826774 2.58742 869.925
60300 0.882771 0.869986 0.796409 2.54917 865.895
60400 0.81621 0.910074 0.827434 2.55372 822.599
60500 0.814592 0.954119 0.808787 2.5775 809.088
60600 0.832842 0.934918 0.846982 2.61474 872.035
60700 0.836531 0.943818 0.851402 2.63175 889.183
60800 0.81137 0.901416 0.852761 2.56555 840.088
60900 0.78345 0.870232 0.77615 2.42983 849.267
61000 0.814128 0.882685 0.740054 2.43687 856.721
61100 0.831997 0.886202 0.769535 2.48773 877.477
61200 0.818253 0.872116 0.766712 2.45708 903.859
61300 0.87148 0.898165 0.784707 2.55435 898.975
61400 0.912745 0.961509 0.834863 2.70912 855.745
61500 0.883124 1.0105 0.812389 2.70602 826.611
61600 0.877845 1.06234 0.792017 2.7322 881.978
61700 0.835156 1.06188 0.839795 2.73683 887.389
61800 0.828807 1.04962 0.835931 2.71435 889.036
61900 0.800192 1.06448 0.81385 2.67852 837.044
62000 0.831041 1.00795 0.81607 2.65506 835.89
62100 0.845961 0.987972 0.816279 2.65021 858.151
62200 0.876732 1.01043 0.801387 2.68855 890.358
62300 0.860768 1.02153 0.815094 2.69739 870.779
62400 0.839034 1.04694 0.82641 2.71238 877.831
62500 0.854171 1.02116 0.86181 2.73714 853.643
62600 0.802342 1.03815 0.828445 2.66894 883.427
62700 0.82818 1.03292 0.798213 2.65931 917.006
62800 0.826991 1.06679 0.829279 2.72306 877.819
62900 0.855931 1.14805 0.885895 2.88988 856.694
63000 0.871225 1.12581 0.898569 2.89561 846.158
63100 0.903621 1.1014 0.944139 2.94916 891.282
63200 0.939788 1.11898 0.959361 3.01813 915.666
63300 0.926613 1.12155 0.930524 2.97869 905.923
63400 0.893941 1.12916 0.881108 2.90421 881.814
63500 0.884564 1.14806 0.866832 2.89946 885.749
63600 0.836607 1.07888 0.878389 2.79388 860.502
63700 0.903287 1.06826 0.872722 2.84427 866.602
63800 0.922036 1.07751 0.855659 2.85521 865.796
63900 0.859615 1.05679 0.801647 2.71805 883.443
64000 0.874279 1.0488 0.803589 2.72666 909.838
64100 0.867676 1.04918 0.843153 2.76001 932.562
64200 0.832809 1.11626 0.902366 2.85143 874.124
64300 0.855895 1.21794 0.868407 2.94224 885.883
64400 0.901828 1.22295 0.883676 3.00845 881.344
64500 0.889172 1.21863 0.93035 3.03816 865.915
64600 0.928485 1.23492 0.954107 3.11751 907.99
64700 0.933482 1.25046 0.946409 3.13035 911.002
64800 0.95404 1.22023 0.902546 3.07682 919.903
64900 0.890665 1.18048 0.871537 2.94268 875.844
65000 0.849656 1.1856 0.854531 2.88978 873.085
65100 0.850218 1.21536 0.847906 2.91349 881.846
65200 0.907758 1.21777 0.851524 2.97706 912.554
65300 0.971976 1.24153 0.861759 3.07527 931.848
65400 1.00028 1.2862 0.85845 3.14493 916.777
65500 0.974104 1.32972 0.873449 3.17727 888.343
65600 0.983626 1.41113 0.871756 3.26651 849.079
65700 0.964672 1.43953 0.871366 3.27557 889.925
65800 0.892361 1.40547 0.876802 3.17464 928.786
65900 0.915374 1.40832 0.841654 3.16535 913.444
66000 0.939598 1.38295 0.836476 3.15902 918.324
66100 0.909265 1.30468 0.847408 3.06135 853.701
66200 0.916618 1.33946 0.832559 3.08864 865.989
66300 0.950514 1.31514 0.824606 3.09026 873.863
66400 0.973323 1.26235 0.867468 3.10314 930.888
66500 0.936062 1.22725 0.837577 3.00089 933.045
66600 0.858269 1.2162 0.859107 2.93357 927.325
66700 0.838438 1.25742 0.876389 2.97225 900.128
66800 0.891621 1.28635 0.909755 3.08773 866.223
66900 0.980909 1.30465 0.879306 3.16487 873.337
67000 1.06123 1.33159 0.88712 3.27994 910.607
67100 1.14501 1.33507 0.869958 3.35004 926.703
67200 1.14079 1.31133 0.865706 3.31783 932.962
67300 1.01553 1.25525 0.860854 3.13163 939.439
67400 0.961893 1.19653 0.891286 3.04971 885.425
67500 0.943479 1.20207 0.795049 2.9406 908.507
67600 0.964248 1.24679 0.79272 3.00375 932.354
67700 1.02735 1.33628 0.86346 3.22709 961.901
67800 1.04606 1.33457 0.906782 3.28741 951.05
67900 0.988022 1.42755 0.918639 3.33421 919.113
68000 0.902005 1.3979 0.92144 3.22134 935.931
68100 0.91969 1.30942 0.890513 3.11962 920.924
68200 0.939231 1.28989 0.899671 3.1288 926.748
68300 0.967775 1.26983 0.875576 3.11318 943.923
68400 1.03041 1.24835 0.874173 3.15294 948.854
68500 1.05027 1.2711 0.869006 3.19037 932.411
68600 1.05755 1.29433 0.939451 3.29133 877.842
68700 1.06471 1.30541 0.895559 3.26567 932.299
68800 0.99364 1.3172 0.908497 3.21933 960.129
68900 1.08533 1.28606 0.92392 3.29531 958.653
69000 1.18947 1.33133 0.962604 3.4834 991.942
69100 1.16429 1.41177 0.997627 3.57369 934.755
69200 1.11586 1.4457 0.953549 3.51511 956.183
69300 1.05729 1.4703 0.845891 3.37348 926.797
69400 1.03789 1.42338 0.884342 3.34562 912.862
69500 1.07295 1.37849 0.855872 3.30732 888.562
69600 1.09888 1.3642 0.792237 3.25532 948.063
69700 1.03916 1.30733 0.842671 3.18916 961.266
69800 1.02147 1.3246 0.845434 3.1915 979.441
69900 1.05308 1.37188 0.907354 3.33231 929.272
70000 1.07476 1.40308 0.94038 3.41821 909.964
70100 1.04504 1.44794 0.941049 3.43403 948.857
70200 1.0635 1.4438 0.989723 3.49702 981.841
70300 1.02942 1.35013 0.987758 3.3673 972.734
70400 1.03554 1.31108 0.95328 3.2999 939.405
70500 1.05605 1.33037 0.893838 3.28026 958.596
70600 1.07752 1.34282 0.852247 3.27259 928.267
70700 1.06208 1.27155 0.786732 3.12037 937.505
70800 1.00148 1.20181 0.800902 3.00419 986.758
70900 0.9592 1.1935 0.796767 2.94947 1009.97
71000 0.972752 1.20529 0.816541 2.99458 950.99
71100 0.950731 1.20636 0.881826 3.03892 941.813
71200 0.964394 1.22994 0.883027 3.07736 946.377
71300 0.983037 1.23975 0.876894 3.09969 975.092
71400 1.02497 1.24972 0.874932 3.14962 981.232
71500 1.05045 1.26302 0.86364 3.17711 982.144
71600 1.07355 1.23423 0.929406 3.23719 951.993
71700 1.03454 1.24925 0.950932 3.23473 969.837
71800 1.07225 1.31397 0.982601 3.36882 949.715
71900 1.08133 1.35848 0.957802 3.39761 931.956
72000 1.0258 1.29898 0.928381 3.25315 928.919
72100 1.05692 1.32247 0.967419 3.34681 1000.21
72200 1.06461 1.40876 0.91826 3.39163 994.152
72300 1.0974 1.45257 0.974907 3.52488 984.114
72400 1.16827 1.48424 1.01207 3.66458 933.65
72500 1.19728 1.53834 1.00314 3.73876 965.547
72600 1.18055 1.57093 0.972553 3.72403 960.558
72700 1.17527 1.46101 0.930418 3.5667 977.021
72800 1.17146 1.45467 0.902776 3.5289 966.459
72900 1.16075 1.44696 0.944651 3.55236 989.944
73000 1.15536 1.42437 0.935671 3.5154 976.085
73100 1.089 1.4082 0.867588 3.36479 977.099
73200 1.0505 1.36872 0.86218 3.2814 979.953
73300 1.08049 1.33103 0.866634 3.27816 982.509
73400 1.08374 1.32496 0.860905 3.2696 939.509
73500 1.08349 1.31453 0.876614 3.27464 934.056
73600 1.07368 1.29554 0.891239 3.26046 977.769
73700 1.08752 1.33237 0.895009 3.3149 974.363
73800 1.16139 1.41167 0.936362 3.50943 975.337
73900 1.18735 1.42834 0.944113 3.5598 996.073
74000 1.16328 1.43669 0.954255 3.55423 989.884
74100 1.18135 1.41421 0.959986 3.55554 965.447
74200 1.19726 1.42539 0.996591 3.61924 958.885
74300 1.26572 1.34197 1.01243 3.62012 960.105
74400 1.26733 1.29932 1.05918 3.62583 1001.85
74500 1.26343 1.28327 1.03632 3.58302 1019.68
74600 1.22816 1.28968 1.00512 3.52296 996.307
74700 1.22153 1.30416 0.959698 3.48538 969.657
74800 1.19791 1.29811 0.908272 3.40429 937.286
74900 1.17455 1.27996 0.91903 3.37353 930.641
75000 1.17847 1.27506 0.92747 3.38099 961.199
75100 1.11146 1.30394 0.941023 3.35642 1031.42
75200 1.08487 1.37491 0.976308 3.43608 980.483
75300 1.12195 1.43039 1.03746 3.5898 990.026
75400 1.12693 1.44068 1.09715 3.66476 1058.87
75500 1.12938 1.40685 1.0689 3.60513 1001.52
75600 1.13353 1.46216 1.05274 3.64843 985.832
75700 1.17203 1.45786 1.00557 3.63546 993.38
75800 1.21251 1.46153 0.95996 3.63399 1017.1
75900 1.25476 1.51374 0.956577 3.72508 997.868
76000 1.30598 1.5305 0.958695 3.79517 1042.17
76100 1.24773 1.48853 0.934705 3.67097 1051.32
76200 1.27662 1.49711 0.981939 3.75567 991.023
76300 1.26897 1.48888 0.981221 3.73907 1021.15
76400 1.23052 1.50697 0.991755 3.72925 1015.93
76500 1.27778 1.49758 1.06174 3.8371 983.884
76600 1.30242 1.53434 1.02401 3.86077 941.286
76700 1.22234 1.49642 0.953197 3.67197 966.062
76800 1.23758 1.54037 0.971005 3.74895 994.164
76900 1.3053 1.54156 1.05743 3.90429 1026.81
77000 1.26203 1.47971 1.06205 3.80379 1021.87
77100 1.19128 1.4003 1.08762 3.6792 1023.87
77200 1.12554 1.36241 1.04168 3.52964 1074.94
77300 1.08901 1.35584 0.975565 3.42041 1086.44
77400 1.10014 1.41078 1.02012 3.53104 1046.58
77500 1.17432 1.49038 1.0412 3.7059 1009.29
77600 1.20721 1.51111 1.0685 3.78683 1018.17
77700 1.20945 1.48109 1.07351 3.76404 1025.02
77800 1.26917 1.49705 1.04467 3.81089 1087.3
77900 1.26236 1.49798 1.0082 3.76854 1062.35
78000 1.27225 1.50938 1.04304 3.82467 1002.76
78100 1.28758 1.43592 1.03853 3.76203 1020.91
78200 1.2576 1.41257 1.02626 3.69643 1008.87
78300 1.20708 1.43185 1.06259 3.70152 1049.24
78400 1.22793 1.5299 1.05195 3.80978 1081.85
78500 1.26044 1.58556 0.995443 3.84145 1013.91
78600 1.23527 1.54486 0.981005 3.76113 990.466
78700 1.17018 1.46452 1.0642 3.6989 1001.34
78800 1.17101 1.44158 1.09334 3.70593 1051.03
78900 1.28335 1.52814 1.09369 3.90518 1039.7
79000 1.23741 1.47042 1.02153 3.72937 1060.26
79100 1.15659 1.44384 1.02544 3.62588 981.167
79200 1.10042 1.48053 1.01411 3.59506 1025.4
79300 1.08558 1.4279 1.00974 3.52322 979.44
79400 1.08896 1.39302 1.02633 3.50831 991.321
79500 1.08429 1.4003 1.0183 3.5029 1042.03
79600 1.05605 1.47307 1.03462 3.56374 1070.68
79700 1.05098 1.51468 1.01852 3.58418 1042.82
79800 1.07817 1.49224 0.978905 3.54931 985.438
79900 1.14083 1.51068 1.03195 3.68345 1073.69
80000 1.16783 1.61308 1.05567 3.83658 1084.29
80100 1.15109 1.6442 1.04476 3.84005 1081.26
80200 1.15094 1.69838 1.0359 3.88522 1043.2
80300 1.17452 1.69954 1.04762 3.92168 1063.81
80400 1.12996 1.64132 1.09029 3.86157 1043.46
80500 1.14387 1.61954 1.08402 3.84743 1056.47
80600 1.16653 1.54013 1.10709 3.81375 1094.67
80700 1.19976 1.47996 1.07027 3.74999 1111.32
80800 1.15599 1.48907 1.09434 3.7394 1059.98
80900 1.18049 1.49669 1.09291 3.77008 1059.42
81000 1.18621 1.45906 1.01272 3.65799 1050.07
81100 1.1687 1.43194 0.932109 3.53275 1066.83
81200 1.14116 1.52685 0.915379 3.58339 1026.65
81300 1.16685 1.54995 0.9499 3.6667 1062.61
81400 1.22876 1.46413 0.992926 3.68581 1083.33
81500 1.22632 1.45039 1.07358 3.75029 1078.58
81600 1.19114 1.49714 1.06679 3.75507 1104.21
81700 1.16007 1.48282 1.01408 3.65697 1080.04
81800 1.09535 1.36559 0.943243 3.40418 1057.39
81900 1.07886 1.38957 0.950512 3.41895 1028.65
82000 1.07393 1.36979 0.93967 3.38338 1062.49
82100 1.12167 1.3084 0.983102 3.41317 1090.28
82200 1.22068 1.33503 1.05221 3.60792 1084.94
82300 1.28138 1.29029 1.17167 3.74335 1109.51
82400 1.31726 1.33432 1.17638 3.82797 1098.18
82500 1.3654 1.38652 1.14314 3.89506 1065.91
82600 1.37251 1.38322 1.15476 3.91049 1070.41
82700 1.34985 1.39979 1.19629 3.94593 1057.06
82800 1.28611 1.36073 1.15 3.79683 1059.35
82900 1.25863 1.34797 1.08661 3.69321 1111.28
83000 1.24684 1.24228 1.09157 3.58069 1124.01
83100 1.29722 1.17591 1.11713 3.59026 1083.21
83200 1.24698 1.16215 1.12861 3.53774 1072.28
83300 1.28402 1.23962 1.08376 3.60741 1073.33
83400 1.33065 1.2953 1.08306 3.70902 1104.7
83500 1.35497 1.32442 1.14995 3.82934 1078.02
83600 1.416 1.39485 1.17172 3.98257 1124.59
83700 1.4174 1.48479 1.15574 4.05792 1116.72
83800 1.3834 1.48575 1.21651 4.08566 1085.45
83900 1.35042 1.44112 1.28852 4.08006 1084.3
84000 1.32934 1.46829 1.31246 4.1101 1034.41
84100 1.37753 1.52946 1.31403 4.22102 1084.29
84200 1.34637 1.49894 1.40601 4.25131 1069.27
84300 1.35525 1.44001 1.44659 4.24185 1077.33
84400 1.37979 1.40958 1.41769 4.20705 1116.66
84500 1.35554 1.46077 1.36793 4.18424 1124.22
84600 1.40787 1.41667 1.30508 4.12961 1067.97
84700 1.37916 1.39062 1.19342 3.9632 1037.52
84800 1.37644 1.42781 1.15842 3.96267 1063.06
84900 1.39797 1.40555 1.16419 3.96772 1108.12
85000 1.39516 1.30887 1.19582 3.89985 1120.79
85100 1.4583 1.28573 1.22668 3.97071 1077.28
85200 1.52656 1.39562 1.22979 4.15197 1097.57
85300 1.6517 1.48286 1.26943 4.40399 1134.02
85400 1.65524 1.41182 1.30669 4.37375 1157.12
85500 1.6597 1.37659 1.26458 4.30087 1145.88
85600 1.65938 1.39192 1.23036 4.28167 1118.62
85700 1.64076 1.39224 1.24977 4.28276 1094.48
85800 1.68256 1.33914 1.28957 4.31127 1116.83
85900 1.69605 1.27206 1.19105 4.15916 1160.07
86000 1.56138 1.23423 1.1668 3.96241 1099.92
86100 1.51387 1.24777 1.1561 3.91774 1057.22
86200 1.512 1.3128 1.16837 3.99317 1048.93
86300 1.45942 1.31361 1.15279 3.92581 1094.45
86400 1.35442 1.22094 1.13636 3.71172 1140.68
86500 1.32169 1.18437 1.08845 3.59452 1112.37
86600 1.34263 1.22721 1.06807 3.63791 1100.84
86700 1.35732 1.25821 1.13633 3.75186 1064.9
86800 1.40461 1.33396 1.17801 3.91657 1066.52
86900 1.53163 1.38351 1.20782 4.12297 1087.98
87000 1.54759 1.43547 1.22082 4.20389 1111.47
87100 1.61647 1.35755 1.21883 4.19284 1162.74
87200 1.51026 1.30136 1.15695 3.96856 1140.7
87300 1.52757 1.27615 1.14917 3.9529 1098.38
87400 1.62864 1.28565 1.15832 4.0726 1061.65
87500 1.55455 1.28744 1.22545 4.06744 1090.44
87600 1.42219 1.33205 1.23788 3.99211 1117.75
87700 1.44451 1.43018 1.16746 4.04215 1156.99
87800 1.38144 1.45578 1.14556 3.98278 1103
87900 1.42229 1.40842 1.09715 3.92786 1086.95
88000 1.47185 1.32753 1.16384 3.96322 1074.01
88100 1.59686 1.24089 1.18259 4.02033 1128.2
88200 1.66325 1.2466 1.2199 4.12975 1159.51
88300 1.7347 1.27745 1.24596 4.25811 1161.49
88400 1.78854 1.25354 1.23685 4.27893 1118.53
88500 1.83499 1.27441 1.28538 4.39479 1090.42
88600 1.82145 1.29319 1.31005 4.42469 1075.12
88700 1.75223 1.39858 1.28231 4.43312 1066.18
88800 1.70158 1.47755 1.27634 4.45547 1122.87
88900 1.70822 1.38588 1.32724 4.42134 1172.88
89000 1.68664 1.33355 1.33079 4.35098 1160.97
89100 1.65164 1.3755 1.27148 4.29862 1108.72
89200 1.70909 1.37987 1.27163 4.36059 1116.25
89300 1.59764 1.33018 1.29846 4.22628 1139.21
89400 1.59999 1.40123 1.34622 4.34744 1178.31
89500 1.66511 1.33465 1.3787 4.37846 1178.83
89600 1.72549 1.2893 1.49803 4.51283 1146.43
89700 1.69377 1.2995 1.512 4.50528 1109.29
89800 1.62317 1.32174 1.39476 4.33966 1153.37
89900 1.60969 1.31774 1.30956 4.237 1182.6
90000 1.63382 1.25479 1.26502 4.15363 1233.55
90100 1.64328 1.28541 1.23458 4.16327 1210.94
90200 1.6481 1.40182 1.23119 4.28112 1152.14
90300 1.726 1.40349 1.29376 4.42326 1123.44
90400 1.719 1.4402 1.29713 4.45633 1124.75
90500 1.71043 1.47156 1.35428 4.53627 1165.75
90600 1.79606 1.52714 1.38651 4.70971 1196.62
90700 1.72658 1.53177 1.37448 4.63284 1220.3
90800 1.73929 1.427 1.38705 4.55334 1189.79
90900 1.68771 1.4209 1.36999 4.4786 1186.37
91000 1.64702 1.47016 1.34216 4.45935 1154.56
91100 1.63534 1.46041 1.34246 4.4382 1136.5
91200 1.54616 1.45463 1.30413 4.30492 1140.62
91300 1.51745 1.45642 1.34455 4.31842 1190.88
91400 1.51121 1.38513 1.36922 4.26555 1201.6
91500 1.58242 1.45608 1.36695 4.40545 1175.72
91600 1.69078 1.51806 1.3284 4.53723 1125.26
91700 1.68869 1.53917 1.35381 4.58167 1107.11
91800 1.69895 1.45661 1.35202 4.50758 1142.51
91900 1.69151 1.40525 1.41148 4.50824 1135.72
92000 1.72957 1.42557 1.28404 4.43918 1172.95
92100 1.69701 1.40852 1.20699 4.31253 1189.77
92200 1.64971 1.38112 1.2053 4.23613 1173.37
92300 1.57781 1.39303 1.26187 4.23271 1131.15
92400 1.50176 1.45291 1.26794 4.22262 1087.55
92500 1.48233 1.44686 1.22993 4.15913 1147.63
92600 1.53322 1.45885 1.23009 4.22216 1179.5
92700 1.64844 1.5708 1.27133 4.49056 1169.77
92800 1.66873 1.59708 1.28246 4.54826 1214.83
92900 1.65345 1.55626 1.28164 4.49136 1207.88
93000 1.65342 1.59841 1.26998 4.5218 1203.95
93100 1.72312 1.67049 1.22859 4.6222 1189.87
93200 1.68069 1.59595 1.22035 4.497 1173.39
93300 1.69798 1.54275 1.22926 4.46999 1163.24
93400 1.71404 1.5474 1.23675 4.49819 1159.03
93500 1.81335 1.54368 1.25308 4.61012 1224.97
93600 1.84328 1.49534 1.29513 4.63374 1230.04
93700 1.90091 1.39928 1.29209 4.59229 1205.81
93800 1.90543 1.4019 1.33403 4.64135 1173.58
93900 1.89468 1.38161 1.2721 4.5484 1158.52
94000 1.76458 1.36403 1.18508 4.3137 1206.77
94100 1.74524 1.31135 1.17573 4.23231 1246.38
94200 1.71656 1.3808 1.22198 4.31934 1258.73
94300 1.74012 1.46958 1.2149 4.4246 1241.5
94400 1.7014 1.55335 1.22402 4.47876 1162.74
94500 1.70218 1.67025 1.19748 4.56991 1152.31
94600 1.65769 1.71425 1.13119 4.50314 1210.24
94700 1.66236 1.71657 1.14094 4.51988 1233.42
94800 1.65093 1.74803 1.16273 4.56169 1192.23
94900 1.593 1.67951 1.1676 4.44012 1144.25
95000 1.64287 1.6036 1.20129 4.44776 1137.58
95100 1.5991 1.59282 1.13003 4.32195 1191.35
95200 1.60803 1.65065 1.1083 4.36698 1197.19
95300 1.6839 1.6209 1.10837 4.41318 1211.77
95400 1.61046 1.51324 1.14805 4.27175 1206.84
95500 1.54088 1.55341 1.26313 4.35742 1181.19
95600 1.61518 1.58979 1.27558 4.48055 1183.84
95700 1.65444 1.64496 1.23588 4.53528 1136.03
95800 1.63367 1.78961 1.22305 4.64633 1135.53
95900 1.64389 1.82015 1.26581 4.72984 1211.32
96000 1.61292 1.81552 1.3076 4.73604 1251.89
96100 1.62854 1.84469 1.31442 4.78766 1216.07
96200 1.65877 1.90215 1.30319 4.86411 1157.04
96300 1.71937 1.87902 1.23607 4.83446 1186.42
96400 1.72747 1.81651 1.26056 4.80454 1199.15
96500 1.82498 1.75329 1.29705 4.87532 1255.99
96600 1.87877 1.69716 1.25774 4.83367 1227.78
96700 1.90024 1.8171 1.29262 5.00996 1165.07
96800 1.88519 1.84268 1.30501 5.03287 1198.89
96900 1.88285 1.83449 1.23309 4.95043 1220.74
97000 1.83288 1.82928 1.24025 4.90241 1259.65
97100 1.79542 1.85564 1.22598 4.87703 1281.3
97200 1.79571 1.87787 1.19268 4.86626 1236.09
97300 1.78246 1.86196 1.1204 4.76483 1188.81
97400 1.8121 1.79777 1.09521 4.70509 1176.22
97500 1.71921 1.80888 1.08111 4.6092 1239.54
97600 1.79546 1.76369 1.09835 4.6575 1251.61
97700 1.85127 1.76433 1.08379 4.69939 1232.85
97800 1.84466 1.72508 1.10482 4.67456 1196.15
97900 1.85691 1.69145 1.06774 4.61611 1263.88
98000 1.86149 1.71376 1.09433 4.66959 1217.5
98100 1.81054 1.70743 1.18434 4.70231 1192.76
98200 1.79275 1.67139 1.3137 4.77784 1190.85
98300 1.7837 1.71815 1.45888 4.96073 1228.56
98400 1.71115 1.77022 1.41722 4.8986 1263.72
98500 1.81664 1.66647 1.32732 4.81043 1270.75
98600 1.8704 1.65814 1.25768 4.78623 1218.21
98700 1.87807 1.69254 1.18782 4.75843 1210.33
98800 1.79306 1.73611 1.1514 4.68057 1232.31
98900 1.67718 1.68815 1.13627 4.5016 1203.83
99000 1.71164 1.81175 1.16094 4.68434 1258.86
99100 1.79893 1.84175 1.24215 4.88283 1224.65
99200 1.74525 1.92644 1.22854 4.90023 1275.4
99300 1.68953 1.99352 1.2128 4.89585 1347.12
99400 1.79837 1.94376 1.24592 4.98806 1322.97
99500 1.70045 1.88021 1.28555 4.86621 1248.47
99600 1.73683 1.93972 1.33908 5.01563 1240.53
99700 1.78866 1.86777 1.45134 5.10777 1218.06
99800 1.78416 1.94378 1.43235 5.16029 1185.17
99900 1.7647 1.95324 1.3966 5.11453 1277.98
100000 1.75882 1.95563 1.40948 5.12393 1305.73
100100 1.81535 1.83533 1.42026 5.07094 1272.04
100200 1.92367 1.75131 1.46749 5.14247 1224.54
100300 2.00902 1.82804 1.42722 5.26428 1221.59
100400 1.98914 1.86138 1.40905 5.25957 1247.46
100500 1.90779 1.84163 1.40044 5.14986 1245.78
100600 1.92051 1.86421 1.3505 5.13522 1256.79
100700 1.85669 1.93787 1.36114 5.1557 1307.19
100800 1.75374 2.04628 1.41393 5.21395 1244.29
100900 1.70778 2.11703 1.49136 5.31617 1205.03
101000 1.69038 2.26416 1.54516 5.4997 1232.13
101100 1.52575 2.2546 1.47034 5.25069 1304
101200 1.50115 2.31581 1.46564 5.2826 1271.14
101300 1.63177 2.26415 1.46628 5.36221 1246.1
101400 1.59642 2.20946 1.38913 5.195 1234
101500 1.54621 2.26223 1.3204 5.12883 1199.05
101600 1.65731 2.39774 1.32967 5.38472 1260.34
101700 1.79824 2.6456 1.37966 5.8235 1263.73
101800 1.82995 2.74776 1.43706 6.01476 1291.49
101900 1.86071 2.66175 1.52246 6.04492 1319.34
102000 1.84816 2.627 1.56569 6.04085 1220.84
102100 1.79426 2.69571 1.4994 5.98938 1218.63
102200 1.74947 2.57694 1.39677 5.72318 1239.62
102300 1.75137 2.50657 1.32226 5.5802 1243.96
102400 1.77712 2.37572 1.28381 5.43665 1321.16
102500 1.74324 2.35012 1.31122 5.40458 1297.93
102600 1.65311 2.54569 1.31879 5.51758 1247.88
102700 1.57512 2.68593 1.42347 5.68452 1183.94
102800 1.53122 2.64625 1.45827 5.63573 1263.5
102900 1.55085 2.69454 1.39228 5.63767 1300.57
103000 1.61633 2.65786 1.38524 5.65942 1263.5
103100 1.66146 2.69376 1.40596 5.76118 1278.97
103200 1.52427 2.75831 1.44876 5.73135 1368.1
103300 1.49726 2.64623 1.43542 5.57891 1328.1
103400 1.41704 2.60577 1.40705 5.42987 1317.11
103500 1.45669 2.52181 1.40975 5.38824 1294.29
103600 1.5385 2.39282 1.43905 5.37038 1293
103700 1.56519 2.47402 1.49207 5.53128 1229.33
103800 1.4855 2.53147 1.45774 5.47472 1203.91
103900 1.56774 2.57628 1.4708 5.61482 1246.03
104000 1.61976 2.61494 1.4097 5.64441 1306.1
104100 1.58094 2.5587 1.44086 5.58049 1291.69
104200 1.6397 2.49316 1.46909 5.60195 1296.13
104300 1.70657 2.42566 1.45037 5.5826 1326.13
104400 1.65903 2.50257 1.43261 5.59421 1366.95
104500 1.6019 2.51041 1.41904 5.53136 1307.05
104600 1.64252 2.54315 1.47062 5.6563 1270.69
104700 1.6891 2.61808 1.49627 5.80346 1265.34
104800 1.71102 2.65323 1.53726 5.90151 1341.51
104900 1.72154 2.74483 1.59473 6.0611 1393.65
105000 1.71616 2.78082 1.58176 6.07874 1320.47
