# Time-averaged data for fix myMSD
# TimeStep c_msd1[1] c_msd1[2] c_msd1[3] c_msd1[4] c_thermo_temp
15600 0.200011 0.145514 0.181404 0.526928 389.959
15700 0.208018 0.148999 0.176403 0.53342 390.459
15800 0.193762 0.151483 0.174894 0.520139 402.091
15900 0.175467 0.155167 0.159182 0.489816 416.892
16000 0.176459 0.154449 0.139471 0.470379 419.461
16100 0.21181 0.152712 0.136058 0.500581 396.842
16200 0.246427 0.13773 0.158759 0.542917 399.402
16300 0.20738 0.128939 0.161677 0.497997 393.663
16400 0.185092 0.127423 0.155589 0.468104 407.474
16500 0.213088 0.138054 0.171598 0.52274 421.645
16600 0.209949 0.140079 0.190673 0.540702 423.396
16700 0.178276 0.140853 0.184953 0.504082 405.48
16800 0.181704 0.182846 0.200393 0.564943 409.543
16900 0.251508 0.229547 0.23152 0.712575 424.599
17000 0.380228 0.212588 0.259073 0.851889 443.782
17100 0.432373 0.196069 0.280709 0.90915 424.62
17200 0.373439 0.212918 0.275547 0.861904 420.107
17300 0.293436 0.193121 0.26862 0.755176 400.864
17400 0.204573 0.180702 0.25324 0.638515 398.954
17500 0.172217 0.168361 0.225465 0.566043 429.704
17600 0.169567 0.167795 0.231933 0.569296 425.631
17700 0.163181 0.182207 0.251756 0.597144 444.63
17800 0.18362 0.196426 0.285538 0.665584 422.531
17900 0.221189 0.208312 0.286368 0.71587 412.451
18000 0.30628 0.210823 0.266498 0.783601 419.582
18100 0.309402 0.199758 0.234467 0.743628 431.989
18200 0.298887 0.193428 0.224373 0.716688 427.147
18300 0.323836 0.193397 0.235088 0.75232 458.491
18400 0.339151 0.204815 0.235203 0.779169 444.068
18500 0.391854 0.208447 0.231772 0.832073 434.728
18600 0.418245 0.22488 0.237451 0.880576 439.87
18700 0.436178 0.239796 0.266577 0.942551 438.119
18800 0.420296 0.232303 0.257582 0.910181 438.021
18900 0.458045 0.231551 0.243049 0.932644 419.936
19000 0.423822 0.240198 0.212257 0.876278 413.01
19100 0.35436 0.276346 0.185392 0.816098 411.131
19200 0.303289 0.260227 0.169327 0.732843 442.606
19300 0.266189 0.212902 0.168869 0.64796 443.814
19400 0.229898 0.207495 0.191271 0.628663 440.607
19500 0.217006 0.200113 0.206345 0.623464 439.666
19600 0.268376 0.179559 0.212812 0.660747 441.103
19700 0.377623 0.189875 0.224602 0.792099 430.561
19800 0.483984 0.200513 0.217642 0.902139 460.44
19900 0.473616 0.200141 0.210613 0.884369 457.23
20000 0.367693 0.212541 0.226002 0.806236 460.792
20100 0.296617 0.215551 0.233831 0.745998 433.891
20200 0.293606 0.212 0.221026 0.726631 445.794
20300 0.377605 0.210078 0.217906 0.80559 421.251
20400 0.424595 0.195965 0.200432 0.820992 431.239
20500 0.368556 0.178254 0.190324 0.737133 464.319
20600 0.32808 0.201168 0.212896 0.742143 459.985
20700 0.275272 0.237901 0.222726 0.735898 461.425
20800 0.255577 0.236711 0.247538 0.739825 433.311
20900 0.298798 0.239311 0.274472 0.812581 439.745
21000 0.41127 0.24719 0.263305 0.921765 463.745
21100 0.496534 0.266558 0.26416 1.02725 469.641
21200 0.547414 0.24315 0.254104 1.04467 465.425
21300 0.526199 0.238779 0.228132 0.99311 447.996
21400 0.556023 0.24953 0.241645 1.0472 441.073
21500 0.620601 0.226654 0.254655 1.10191 467.425
21600 0.653106 0.228163 0.248796 1.13007 483.138
21700 0.618076 0.251204 0.258603 1.12788 471.822
21800 0.508563 0.245223 0.270885 1.02467 460.217
21900 0.422902 0.208674 0.256748 0.888323 433.739
22000 0.400683 0.187932 0.234517 0.823132 461.382
22100 0.378457 0.190146 0.240029 0.808632 471.905
22200 0.385055 0.183462 0.250384 0.818902 476.756
22300 0.331106 0.204141 0.233998 0.769245 472.287
22400 0.299092 0.218864 0.241252 0.759208 468.941
22500 0.300294 0.20334 0.236225 0.739859 467.926
22600 0.377647 0.178321 0.238605 0.794572 453.866
22700 0.491867 0.182368 0.257026 0.931262 454.565
22800 0.524991 0.188293 0.267264 0.980548 480.866
22900 0.506357 0.206787 0.238989 0.952133 486.482
23000 0.477913 0.234702 0.218916 0.931532 487.169
23100 0.45565 0.213075 0.23372 0.902444 483.075
23200 0.399421 0.213274 0.233124 0.845819 466.12
23300 0.377417 0.237936 0.21647 0.831823 457.165
23400 0.357554 0.291771 0.199807 0.849131 479.088
23500 0.354298 0.320764 0.20505 0.880111 493.364
23600 0.343614 0.277513 0.203494 0.824621 485.71
23700 0.37166 0.228873 0.225502 0.826036 472.801
23800 0.327459 0.222419 0.26268 0.812557 455.343
23900 0.342141 0.225168 0.282931 0.85024 447.021
24000 0.41402 0.225744 0.277563 0.917327 467.342
24100 0.492431 0.247466 0.280484 1.02038 481.742
24200 0.541233 0.26623 0.318685 1.12615 496.916
24300 0.651376 0.295486 0.300686 1.24755 510.351
24400 0.841719 0.322595 0.28316 1.44747 492.391
24500 0.859064 0.311509 0.287855 1.45843 483.938
24600 0.782426 0.282419 0.285392 1.35024 478.62
24700 0.726389 0.285145 0.29223 1.30376 489.573
24800 0.761044 0.278313 0.333245 1.3726 493.213
24900 0.884154 0.284031 0.336206 1.50439 490.343
25000 1.00957 0.304093 0.30925 1.62291 515.546
25100 1.02344 0.345212 0.269899 1.63855 526.239
25200 0.970125 0.442649 0.281245 1.69402 512.143
25300 0.828058 0.436046 0.274548 1.53865 491.296
25400 0.710152 0.366608 0.261968 1.33873 487.727
25500 0.572469 0.327894 0.244648 1.14501 506.329
25600 0.499995 0.339032 0.245072 1.0841 515.741
25700 0.496702 0.360754 0.255674 1.11313 534.834
25800 0.44866 0.343378 0.257451 1.04949 502.98
25900 0.431044 0.287805 0.287198 1.00605 516.946
26000 0.414794 0.291077 0.285074 0.990945 505.703
26100 0.40377 0.306505 0.271145 0.981421 502.017
26200 0.408972 0.341453 0.244296 0.994721 498.39
26300 0.531572 0.355401 0.247324 1.1343 516.824
26400 0.964278 0.334297 0.268681 1.56726 512.995
26500 1.29567 0.370328 0.284632 1.95063 521.22
26600 1.13566 0.392102 0.284583 1.81235 557.042
26700 0.839398 0.370276 0.28722 1.49689 530.002
26800 0.706795 0.334186 0.288774 1.32976 518.972
26900 0.662076 0.321753 0.290497 1.27433 528.709
27000 0.616252 0.323619 0.279704 1.21958 505.837
27100 0.596603 0.333611 0.299486 1.2297 515.845
27200 0.532861 0.358423 0.305696 1.19698 514.758
27300 0.489102 0.367468 0.310614 1.16718 545.109
27400 0.465807 0.372604 0.30103 1.13944 547.919
27500 0.465327 0.394585 0.275017 1.13493 521.04
27600 0.47509 0.420586 0.281761 1.17744 520.272
27700 0.402781 0.382519 0.280243 1.06554 525.009
27800 0.37046 0.33175 0.27202 0.97423 517.637
27900 0.347561 0.315946 0.257768 0.921275 546.812
28000 0.314569 0.340422 0.2444 0.899391 566.714
28100 0.307917 0.361094 0.274655 0.943667 533.914
28200 0.354486 0.323307 0.264412 0.942206 527.854
28300 0.522715 0.303025 0.252146 1.07789 535.075
28400 0.655812 0.322896 0.261502 1.24021 514.874
28500 0.61883 0.327027 0.254716 1.20057 547.485
28600 0.607715 0.312448 0.268631 1.18879 554.848
28700 0.59854 0.297259 0.28201 1.17781 533.694
28800 0.710014 0.332883 0.299994 1.34289 514.067
28900 0.859708 0.322893 0.321872 1.50447 515.112
29000 0.869712 0.304814 0.33497 1.5095 530.615
29100 0.755058 0.307609 0.327691 1.39036 542.224
29200 0.635055 0.29899 0.326688 1.26073 539.829
29300 0.598432 0.297326 0.315247 1.21101 546.223
29400 0.643382 0.319305 0.316427 1.27911 521.206
29500 0.685718 0.318836 0.320521 1.32507 521.106
29600 0.665382 0.285298 0.299871 1.25055 540.592
29700 0.735109 0.265719 0.304077 1.3049 537.982
29800 0.731377 0.281566 0.301033 1.31398 552.62
29900 0.611694 0.289825 0.309933 1.21145 554.894
30000 0.541374 0.327439 0.312244 1.18106 558.069
30100 0.480356 0.315303 0.31509 1.11075 521.779
30200 0.504905 0.303332 0.335965 1.1442 515.323
30300 0.584928 0.335505 0.33991 1.26034 542.489
30400 0.685942 0.356598 0.327203 1.36974 550.467
30500 0.725739 0.368991 0.321218 1.41595 550.235
30600 0.657637 0.367094 0.331684 1.35642 577.919
30700 0.657526 0.343981 0.331793 1.3333 550.205
30800 0.702602 0.327379 0.325483 1.35546 527.505
30900 0.839271 0.339717 0.316969 1.49596 543.955
31000 0.98125 0.34649 0.299377 1.62712 566.91
31100 1.01446 0.336047 0.294533 1.64503 571.542
31200 0.89955 0.316286 0.292087 1.50792 568.034
31300 0.765976 0.30822 0.285743 1.35994 564.984
31400 0.631838 0.308703 0.296309 1.23685 563.837
31500 0.590721 0.322386 0.283499 1.19661 519.045
31600 0.642732 0.353286 0.306224 1.30224 510.717
31700 0.598739 0.34685 0.30827 1.25386 535.762
31800 0.538381 0.316226 0.304565 1.15917 554.048
31900 0.52383 0.325227 0.323499 1.17256 569.834
32000 0.511423 0.330616 0.341221 1.18326 573.112
32100 0.497813 0.358526 0.33337 1.18971 584.429
32200 0.495577 0.439833 0.315582 1.25099 599.23
32300 0.443528 0.46188 0.306824 1.21223 561.217
32400 0.421429 0.369082 0.300159 1.09067 560.367
32500 0.430543 0.339447 0.299437 1.06943 556.382
32600 0.487935 0.349505 0.301067 1.13851 569.367
32700 0.606246 0.345816 0.30355 1.25561 592.538
32800 0.743927 0.364436 0.309964 1.41833 589.695
32900 0.828636 0.370115 0.308523 1.50727 578.531
33000 0.776286 0.362816 0.310173 1.44927 564.771
33100 0.697254 0.329255 0.286196 1.3127 558.37
33200 0.589884 0.301235 0.27094 1.16206 568.046
33300 0.435119 0.301492 0.275135 1.01175 598.933
33400 0.396263 0.346002 0.336873 1.07914 579.588
33500 0.430565 0.386439 0.355039 1.17204 571.238
33600 0.413899 0.392368 0.351194 1.15746 528.066
33700 0.423382 0.40296 0.353271 1.17961 583.351
33800 0.475016 0.456353 0.345291 1.27666 580.363
33900 0.479801 0.495227 0.324133 1.29916 594.83
34000 0.442741 0.566191 0.308956 1.31789 599.865
34100 0.409609 0.543837 0.300914 1.25436 576.99
34200 0.409202 0.463385 0.343812 1.2164 551.947
34300 0.38952 0.454271 0.351948 1.19574 586.988
34400 0.404067 0.45938 0.379734 1.24318 600.15
34500 0.462208 0.4427 0.394417 1.29933 600.615
34600 0.519608 0.428685 0.397233 1.34552 599.195
34700 0.613206 0.418958 0.399439 1.4316 604.047
34800 0.713264 0.409539 0.383875 1.50668 586.174
34900 0.71619 0.381856 0.39049 1.48854 603.494
35000 0.672748 0.369273 0.390204 1.43222 611.814
35100 0.600095 0.394998 0.382173 1.37727 622.412
35200 0.52406 0.386189 0.362559 1.27281 616.614
35300 0.458318 0.354581 0.346363 1.15926 594.182
35400 0.429355 0.363528 0.324169 1.11705 590.864
35500 0.42962 0.371369 0.31755 1.11854 588.563
35600 0.437429 0.41149 0.347891 1.19681 595.457
35700 0.441275 0.446047 0.366288 1.25361 621.538
35800 0.460008 0.503662 0.368248 1.33192 631.731
35900 0.460517 0.53994 0.357252 1.35771 616.872
36000 0.501039 0.532672 0.338495 1.37221 614.049
36100 0.485321 0.504718 0.324186 1.31423 603.42
36200 0.509455 0.528733 0.320602 1.35879 602.66
36300 0.552845 0.539896 0.330461 1.4232 592.64
36400 0.561152 0.518182 0.362239 1.44157 614.544
36500 0.548054 0.461912 0.374719 1.38468 621.142
36600 0.522431 0.405676 0.356721 1.28483 644.074
36700 0.495716 0.388893 0.350563 1.23517 622.505
36800 0.458788 0.36335 0.320384 1.14252 606.601
36900 0.489694 0.371987 0.326475 1.18816 590.855
37000 0.490138 0.372159 0.33447 1.19677 610.517
37100 0.471022 0.338912 0.352583 1.16252 634.337
37200 0.441237 0.327796 0.36294 1.13197 637.384
37300 0.473481 0.355437 0.397377 1.22629 602.106
37400 0.511053 0.381789 0.410128 1.30297 603.196
37500 0.539894 0.375934 0.393233 1.30906 587.123
37600 0.592319 0.39807 0.396671 1.38706 602.392
37700 0.760271 0.457087 0.412422 1.62978 634.651
37800 0.788835 0.519754 0.449429 1.75802 635.202
37900 0.723249 0.568785 0.438485 1.73052 638.599
38000 0.807509 0.564154 0.464638 1.8363 614.677
38100 0.883849 0.477556 0.439988 1.80139 605.325
38200 0.837351 0.441644 0.409552 1.68855 613.794
38300 0.820611 0.404095 0.398861 1.62357 625.652
38400 0.777387 0.38316 0.395626 1.55617 641.574
38500 0.730177 0.335407 0.384563 1.45015 651.369
38600 0.732642 0.325957 0.371538 1.43014 630.031
38700 0.75424 0.363003 0.374571 1.49181 599.674
38800 0.768068 0.377106 0.380262 1.52544 641.641
38900 0.739357 0.389782 0.43139 1.56053 666.667
39000 0.713864 0.415197 0.466252 1.59531 647.505
39100 0.770381 0.439138 0.456708 1.66623 631.361
39200 0.743687 0.443859 0.468492 1.65604 625.801
39300 0.728199 0.438513 0.467085 1.6338 603.022
39400 0.754616 0.457984 0.485307 1.69791 596.926
39500 0.775047 0.476994 0.483329 1.73537 612.512
39600 0.900253 0.460273 0.440078 1.8006 629.644
39700 0.978284 0.397387 0.426853 1.80252 655.994
39800 0.915231 0.368942 0.419869 1.70404 668.246
39900 0.951661 0.415049 0.427482 1.79419 631.491
40000 0.951804 0.481846 0.470911 1.90456 636.256
40100 0.943943 0.496024 0.495637 1.9356 603.275
40200 0.795523 0.507917 0.504704 1.80814 584.206
40300 0.726695 0.530372 0.50544 1.76251 639.4
40400 0.74644 0.524619 0.528829 1.79989 664.898
40500 0.839083 0.52608 0.531351 1.89651 664.739
40600 0.907164 0.519993 0.482572 1.90973 653.264
40700 0.942215 0.518705 0.470449 1.93137 652.439
40800 0.745878 0.500373 0.495246 1.7415 653.106
40900 0.590002 0.503141 0.503639 1.59678 681.502
41000 0.5873 0.474606 0.487676 1.54958 686.154
41100 0.642403 0.42286 0.456433 1.5217 677.259
41200 0.791337 0.424319 0.457753 1.67341 633.277
41300 0.932026 0.432732 0.459284 1.82404 636.69
41400 0.984011 0.419419 0.418956 1.82239 664.74
41500 0.943647 0.446159 0.423565 1.81337 661.59
41600 1.06987 0.46633 0.431111 1.96731 684.128
41700 1.20711 0.45579 0.412198 2.0751 667.608
41800 1.39795 0.424581 0.465087 2.28762 662.288
41900 1.46085 0.431671 0.521771 2.41429 672.513
42000 1.36988 0.444353 0.511615 2.32585 662.032
42100 1.29757 0.436835 0.508153 2.24256 654.625
42200 1.25878 0.434517 0.527378 2.22067 636.846
42300 1.13233 0.406508 0.505482 2.04432 628.95
42400 0.979579 0.427709 0.504875 1.91216 655.287
42500 0.869774 0.466857 0.513489 1.85012 678.467
42600 0.892067 0.513488 0.516814 1.92237 681.408
42700 0.802285 0.544178 0.490277 1.83674 708.331
42800 0.757001 0.608526 0.494311 1.85984 683.147
42900 0.827311 0.626722 0.5138 1.96783 649.775
43000 0.839618 0.63581 0.508874 1.9843 674.645
43100 0.888093 0.624378 0.471315 1.98379 673.651
43200 1.38703 0.618195 0.470129 2.47535 684.181
43300 1.92011 0.601696 0.49605 3.01786 693.337
43400 1.97517 0.598374 0.501191 3.07473 707.152
43500 1.67998 0.573838 0.461905 2.71572 686.634
43600 1.33796 0.559156 0.447127 2.34424 654.568
43700 1.26582 0.543219 0.488341 2.29738 689.91
43800 1.41707 0.528655 0.494948 2.44067 709.621
43900 1.4382 0.559881 0.526938 2.52501 719.596
44000 1.59427 0.569518 0.559615 2.7234 693.036
44100 1.64983 0.584535 0.570817 2.80518 687.878
44200 1.58946 0.72033 0.547642 2.85743 683.265
44300 1.43542 0.796714 0.587966 2.8201 694.509
44400 1.19698 0.73749 0.620568 2.55504 693.862
44500 1.09389 0.672709 0.659337 2.42594 723.749
44600 1.04057 0.668495 0.642024 2.35108 765.731
44700 0.957154 0.661254 0.673143 2.29155 704.132
44800 0.835359 0.635779 0.660588 2.13173 691.312
44900 0.907436 0.641139 0.634834 2.18341 683.181
45000 1.15426 0.693227 0.628084 2.47557 710.863
45100 1.39479 0.678833 0.673668 2.74729 731.273
45200 1.46301 0.65335 0.667795 2.78416 743.422
45300 1.36472 0.636466 0.696217 2.6974 717.636
45400 1.20539 0.668903 0.732248 2.60654 724.165
45500 1.08657 0.687084 0.73965 2.5133 703.655
45600 1.10594 0.778864 0.73389 2.61869 674.544
45700 1.21669 0.788896 0.736297 2.74188 708.086
45800 1.39139 0.830389 0.776524 2.9983 754.222
45900 1.55046 0.82684 0.782568 3.15987 723.12
46000 1.60673 0.840869 0.767523 3.21512 713.112
46100 1.51495 0.850029 0.759737 3.12472 702.705
46200 1.4855 0.915906 0.780345 3.18175 707.208
46300 1.58521 1.10107 0.768075 3.45436 708.714
46400 1.83291 1.33517 0.737963 3.90604 721.373
46500 1.92247 1.386 0.736667 4.04514 688.325
46600 1.8351 1.42057 0.679918 3.93559 690.055
46700 1.53593 1.33555 0.678826 3.5503 749.412
46800 1.31765 1.21392 0.692725 3.22429 740.003
46900 1.19899 1.00354 0.664399 2.86693 721.908
47000 1.22014 0.863344 0.619743 2.70323 695.688
47100 1.20956 0.882766 0.608725 2.70105 705.999
47200 1.14991 0.891343 0.635626 2.67687 727.128
47300 1.28058 0.876616 0.69743 2.85463 730.051
47400 1.57608 0.845295 0.73235 3.15373 730.093
47500 1.51066 0.824283 0.744583 3.07952 765.612
47600 1.45562 0.8406 0.820567 3.11679 722.391
47700 1.49363 0.884645 0.803296 3.18157 716.106
47800 1.63967 0.865367 0.785529 3.29057 692.576
47900 1.70001 0.832539 0.754746 3.2873 710.321
48000 1.72675 0.831615 0.692965 3.25133 721.937
48100 1.88602 0.729641 0.679246 3.29491 731.203
48200 1.95988 0.711038 0.669951 3.34086 754.962
48300 1.60734 0.758341 0.693323 3.059 716.907
48400 1.2408 0.773852 0.720054 2.73471 700.643
48500 1.06232 0.758982 0.754071 2.57538 710.712
48600 1.04834 0.751708 0.724868 2.52492 743.337
48700 1.00429 0.749049 0.71343 2.46676 744.965
48800 1.03538 0.741123 0.700345 2.47684 750.927
48900 1.20172 0.705859 0.754324 2.66191 708.217
49000 1.32156 0.658838 0.775069 2.75547 699.145
49100 1.33805 0.694787 0.805001 2.83784 736.307
49200 1.50028 0.74611 0.772198 3.01859 757.514
49300 1.75934 0.714764 0.760433 3.23454 751.38
49400 1.8509 0.707522 0.716423 3.27485 757.56
49500 1.93569 0.70296 0.670663 3.30931 731.205
49600 1.74783 0.684558 0.678893 3.11129 705.737
49700 1.54402 0.736216 0.733357 3.01359 723.668
49800 1.38415 0.785504 0.727952 2.89761 745.423
49900 1.19482 0.809986 0.724655 2.72947 753.106
50000 1.16855 0.77195 0.715148 2.65565 740.345
50100 1.20735 0.754605 0.717214 2.67917 762.496
50200 1.296 0.767339 0.741709 2.80504 802.132
50300 1.42935 0.830438 0.738461 2.99825 803.532
50400 1.53013 0.910925 0.735692 3.17675 772.142
50500 1.74126 0.959272 0.746477 3.44701 743.41
50600 2.14472 0.950895 0.774132 3.86975 752.553
50700 2.21312 0.921493 0.766051 3.90066 737.51
50800 1.9866 0.820664 0.732061 3.53932 740.382
50900 1.76099 0.72246 0.726355 3.2098 770.06
51000 1.60769 0.677539 0.779777 3.06501 781.665
51100 1.38723 0.651061 0.783699 2.82199 756.086
51200 1.13721 0.682104 0.764877 2.58419 748.122
51300 0.994182 0.783892 0.786413 2.56449 729.688
51400 1.0238 0.960636 0.780369 2.7648 740.953
51500 1.13065 1.0306 0.754661 2.91591 771.15
51600 1.27135 1.02615 0.77342 3.07092 774.313
51700 1.30519 1.02939 0.830129 3.16471 783.237
51800 1.22058 0.938533 0.833369 2.99248 773.32
51900 1.21817 0.853769 0.795086 2.86703 753.333
52000 1.30499 0.784301 0.810423 2.89972 747.589
52100 1.30385 0.767712 0.84121 2.91277 745.255
52200 1.42932 0.799467 0.877505 3.10629 767.739
52300 1.6222 0.871468 0.839714 3.33339 781.287
52400 1.8897 0.833188 0.736253 3.45914 809.808
52500 2.09048 0.841237 0.691329 3.62305 762.072
52600 2.02135 0.886585 0.721633 3.62957 731.529
52700 1.72077 0.889157 0.768092 3.37802 780.255
52800 1.59601 0.829223 0.765699 3.19093 799.291
52900 1.75188 0.802499 0.760342 3.31472 773.035
53000 2.01369 0.808352 0.786701 3.60874 757.862
53100 2.08544 0.842158 0.804971 3.73257 775.042
53200 2.23273 0.883316 0.836029 3.95208 766.378
53300 2.3989 0.849479 0.843319 4.0917 794.622
53400 2.15508 0.811885 0.83022 3.79718 808.121
53500 1.67874 0.841754 0.820909 3.3414 776.779
53600 1.47751 0.893788 0.849078 3.22038 754.666
53700 1.34803 0.85404 0.881629 3.0837 743.905
53800 1.36026 0.811796 0.859469 3.03153 791.445
53900 1.61362 0.805147 0.844635 3.2634 813.113
54000 2.04061 0.808993 0.8164 3.66601 791.028
54100 2.41895 0.82253 0.806211 4.04769 777.428
54200 2.40783 0.838491 0.802697 4.04902 779.296
54300 2.15431 0.826452 0.836904 3.81767 794.433
54400 1.78034 0.746823 0.863956 3.39111 781.361
54500 1.62607 0.725216 0.865996 3.21728 795.483
54600 1.52133 0.771557 0.879295 3.17218 811.874
54700 1.51187 0.948636 0.834468 3.29498 827.6
54800 1.51205 1.07768 0.874135 3.46387 819.81
54900 1.34502 1.12643 0.879317 3.35076 785.709
55000 1.22837 1.12324 0.904978 3.25659 780.118
55100 1.25147 1.17453 0.914213 3.34022 783.745
55200 1.34229 1.27281 0.868667 3.48377 815.008
55300 1.35346 1.23004 0.828883 3.41238 841.683
55400 1.39344 1.11885 0.810287 3.32258 818.945
55500 1.5502 1.05874 0.817767 3.42671 801.381
55600 1.45022 1.15785 0.825187 3.43326 794.375
55700 1.3845 1.17927 0.85689 3.42066 806.083
55800 1.42117 1.06179 0.849135 3.3321 865.974
55900 1.63613 0.995821 0.851284 3.48324 828.772
56000 1.95038 0.924373 0.865056 3.73981 805.616
