# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.286039 0.426804 0.420909 1.13375 1622.26
200 0.589671 0.772993 0.929406 2.29207 962.399
300 0.790845 0.854579 0.811389 2.45681 643.777
400 0.858423 0.978464 0.826581 2.66347 495.981
500 0.933414 1.08406 0.822874 2.84034 393.087
600 0.996251 1.13047 0.842656 2.96937 332.744
700 0.976377 1.13899 0.857159 2.97253 288.634
800 1.04814 1.17889 0.885858 3.11289 276.56
900 1.16998 1.16835 0.938044 3.27638 300.358
1000 1.18202 1.26357 0.932659 3.37825 302.126
1100 1.26804 1.37132 0.992845 3.6322 302.325
1200 1.38711 1.31419 1.0186 3.7199 312.552
1300 1.28791 1.38563 1.05239 3.72592 292.08
1400 1.29219 1.41367 1.11161 3.81747 302.592
1500 1.40031 1.37892 1.18593 3.96516 294.827
1600 1.48603 1.39135 1.24827 4.12564 292.421
1700 1.45092 1.40293 1.273 4.12685 300.882
1800 1.4147 1.41642 1.25921 4.09033 304.882
1900 1.41578 1.3133 1.24113 3.97021 311.248
2000 1.44229 1.30734 1.29054 4.04018 302.341
2100 1.48978 1.40026 1.30812 4.19817 292.67
2200 1.59985 1.47275 1.32318 4.39578 289.267
2300 1.70198 1.51264 1.35496 4.56957 292.33
2400 1.79072 1.49494 1.39833 4.68399 303.013
2500 1.74813 1.45593 1.41017 4.61423 310.214
2600 1.70349 1.53284 1.3827 4.61904 321.749
2700 1.6934 1.55731 1.41087 4.66159 296.228
2800 1.66551 1.55531 1.44774 4.66857 279.21
2900 1.70118 1.64049 1.43314 4.7748 290.614
3000 1.70501 1.59798 1.48913 4.79212 302.836
3100 1.72303 1.56124 1.4868 4.77108 314.231
3200 1.8254 1.45785 1.49067 4.77392 299.585
3300 1.81067 1.42224 1.4722 4.70512 289.924
3400 1.76771 1.51425 1.53306 4.81503 293.264
3500 1.73446 1.58095 1.55417 4.86958 318.44
3600 1.74053 1.59302 1.56194 4.89549 317.009
3700 1.71231 1.67009 1.58476 4.96716 298.654
3800 1.75385 1.6519 1.64331 5.04905 271.001
3900 1.86496 1.69458 1.65155 5.21109 287.125
4000 1.94214 1.72977 1.62023 5.29214 308.817
4100 1.92238 1.77645 1.60949 5.30832 321.626
4200 1.91683 1.78802 1.71139 5.41625 311.537
4300 1.86315 1.81021 1.76533 5.43869 292.456
4400 1.85135 1.80741 1.77249 5.43126 284.895
4500 1.82963 1.81412 1.83296 5.47671 281.321
4600 1.801 1.87022 1.81601 5.48723 298.076
4700 1.81878 1.85901 1.91825 5.59604 338.58
4800 1.85607 1.84394 1.96396 5.66396 322.924
4900 1.93804 1.79965 2.02484 5.76252 293.99
5000 1.86488 1.78108 2.04974 5.6957 277.085
5100 1.85379 1.75838 2.03801 5.65018 279.731
5200 2.02533 1.8585 2.02917 5.91299 306.033
5300 2.2023 1.91937 2.01118 6.13286 319.675
5400 2.22715 2.06607 2.08302 6.37624 311.979
5500 2.29357 2.10184 1.96198 6.35738 296.486
5600 2.31656 2.06548 1.92157 6.30362 283.015
5700 2.24174 2.0493 1.97131 6.26234 289.802
5800 2.22028 2.06713 1.98924 6.27666 305.56
5900 2.1786 2.13583 1.96276 6.27718 310.458
6000 2.11377 2.12145 2.02227 6.25748 321.903
6100 2.06011 2.11579 1.98399 6.15989 313.615
6200 2.08975 2.07382 1.98001 6.14357 289.699
6300 2.06564 2.00838 2.07016 6.14418 281.211
6400 1.99571 2.02688 2.05612 6.0787 284.496
6500 2.02019 2.0189 1.99627 6.03536 303.716
6600 2.09416 1.98288 1.92517 6.00221 312.305
6700 2.11021 1.90962 2.00397 6.0238 313.288
6800 2.08701 1.83351 2.0477 5.96822 297.983
6900 2.10857 1.84838 1.97397 5.93092 289.115
7000 2.11948 1.89828 2.00384 6.02159 291.278
7100 2.15594 1.9105 1.96819 6.03463 309.744
7200 2.19983 1.92579 1.93429 6.05991 303.211
7300 2.17225 1.99098 1.94662 6.10985 300.887
7400 2.12414 1.98201 1.93236 6.03851 302.402
7500 2.1249 1.9366 1.99903 6.06053 294.478
7600 2.12421 1.88585 2.02995 6.04001 291.574
7700 2.14256 1.9001 2.07157 6.11423 292.346
7800 2.18924 1.9702 2.05575 6.21518 311.706
7900 2.26689 2.00778 2.09998 6.37464 313.463
8000 2.1795 1.98291 2.1338 6.2962 311.541
8100 2.15556 1.96886 2.18471 6.30913 284.705
8200 2.06803 1.9759 2.22374 6.26767 292.161
8300 1.9761 2.03906 2.24664 6.2618 293.745
8400 1.9168 2.09154 2.35857 6.36691 313.593
8500 1.8997 2.14183 2.3859 6.42743 310.158
8600 1.9952 2.16403 2.4592 6.61843 297.493
8700 2.02497 2.16779 2.49467 6.68743 287.524
8800 2.0227 2.22141 2.49491 6.73902 288.159
8900 2.07758 2.28973 2.57149 6.93879 309.367
9000 2.13456 2.28018 2.56137 6.97612 316.415
9100 2.13549 2.33597 2.54629 7.01775 302.02
9200 2.22144 2.31327 2.60599 7.14069 293.907
9300 2.284 2.38907 2.64852 7.3216 290.731
9400 2.37661 2.3877 2.58842 7.35272 301.377
9500 2.44588 2.27381 2.58907 7.30876 311.373
9600 2.3787 2.2208 2.50062 7.10012 295.976
9700 2.32507 2.24385 2.53948 7.1084 299.372
9800 2.26489 2.21671 2.54925 7.03086 295.999
9900 2.27655 2.25271 2.59426 7.12352 294.276
10000 2.31725 2.26418 2.75086 7.33228 316.12
10100 2.30117 2.28632 2.75491 7.3424 299.123
10200 2.25797 2.24935 2.78464 7.29196 291.704
10300 2.23261 2.26239 2.69082 7.18582 300.292
10400 2.24694 2.24046 2.69816 7.18556 304.801
10500 2.23862 2.25919 2.70961 7.20742 311.261
10600 2.25568 2.31687 2.68068 7.25323 319.847
10700 2.27542 2.2822 2.79934 7.35696 313.96
10800 2.29189 2.32786 2.8701 7.48985 294.303
10900 2.35958 2.37536 2.87882 7.61376 300.932
11000 2.32164 2.35962 2.94583 7.62709 297.325
11100 2.31047 2.33097 2.90499 7.54644 314.787
11200 2.41731 2.28099 2.85924 7.55754 301.799
11300 2.32452 2.26528 2.80704 7.39685 297.346
11400 2.30787 2.34257 2.93711 7.58755 288.517
11500 2.30313 2.47886 2.97807 7.76005 298.786
11600 2.38113 2.50543 2.99876 7.88533 315.229
11700 2.42198 2.42822 2.93054 7.78074 312.444
11800 2.52068 2.3887 2.88672 7.79611 306.53
11900 2.54957 2.38348 2.8607 7.79375 307.303
12000 2.43275 2.371 2.92192 7.72567 299.095
12100 2.46851 2.33664 2.89195 7.69709 289.777
12200 2.39538 2.26339 2.83998 7.49874 293.353
12300 2.38602 2.27574 2.83395 7.49571 316.823
12400 2.46051 2.34495 2.91319 7.71864 315.417
12500 2.4551 2.26043 3.01101 7.72655 301.263
12600 2.52379 2.15565 2.88902 7.56846 296.426
12700 2.50196 2.16565 3.03389 7.7015 298.07
12800 2.4572 2.24866 3.0715 7.77735 297.943
12900 2.38051 2.24605 3.19857 7.82513 287.412
13000 2.42526 2.26624 3.16127 7.85277 299.245
13100 2.54539 2.27573 3.06895 7.89007 301.765
13200 2.54812 2.28445 3.11432 7.94689 314.183
13300 2.5005 2.31796 3.17251 7.99097 298.268
13400 2.46511 2.41053 3.21589 8.09153 288.272
13500 2.41195 2.42656 3.27435 8.11286 286.378
13600 2.43472 2.40701 3.19142 8.03315 292.82
13700 2.34253 2.45423 3.07668 7.87344 308.383
13800 2.25476 2.43693 3.04218 7.73387 299.629
13900 2.32341 2.3247 2.99019 7.6383 291.223
14000 2.34526 2.34216 3.05516 7.74258 277.57
14100 2.4176 2.36415 2.99034 7.77209 290.354
14200 2.33904 2.40428 3.05912 7.80244 295.659
14300 2.35318 2.39263 3.0809 7.82671 311.731
14400 2.433 2.42221 3.11737 7.97259 305.707
14500 2.45705 2.36157 3.21795 8.03657 290.804
14600 2.40757 2.2272 3.27259 7.90735 292.274
14700 2.39816 2.15051 3.29172 7.84039 303.996
14800 2.27974 2.14876 3.22324 7.65174 311.828
14900 2.23843 2.17772 3.30135 7.7175 316.47
15000 2.33725 2.24184 3.24921 7.8283 299.724
15100 2.48733 2.31522 3.09512 7.89767 289.79
15200 2.47553 2.37234 2.99286 7.84073 304.13
15300 2.51273 2.44585 2.97459 7.93317 302.284
15400 2.51593 2.50134 2.97854 7.99581 315.801
15500 2.50666 2.47838 2.94714 7.93218 293.667
15600 2.47555 2.3798 2.90871 7.76406 289.516
15700 2.46069 2.3152 2.89951 7.67539 288.143
15800 2.55918 2.30106 2.81201 7.67225 314.967
15900 2.51541 2.30528 2.80541 7.6261 298.047
16000 2.4568 2.39245 2.94775 7.797 303.424
16100 2.51487 2.5007 2.95683 7.9724 288.031
16200 2.53747 2.54081 2.9327 8.01098 280.231
16300 2.55164 2.53514 2.88747 7.97425 284.636
16400 2.58122 2.49352 2.82949 7.90424 295.725
16500 2.61534 2.47714 2.92439 8.01688 300.932
16600 2.65214 2.43582 2.91465 8.00261 307.633
16700 2.6709 2.43624 2.94423 8.05137 300.885
16800 2.5785 2.47158 3.05121 8.10129 285.734
16900 2.58757 2.43575 3.12764 8.15096 283.877
17000 2.60786 2.46218 3.22557 8.29561 302.192
17100 2.63594 2.45973 3.33131 8.42698 311.602
17200 2.71041 2.42742 3.38732 8.52514 304.562
17300 2.70927 2.43794 3.4037 8.55092 291.797
17400 2.68374 2.47317 3.37044 8.52735 292.387
17500 2.58504 2.4776 3.25406 8.3167 308.258
17600 2.58132 2.43379 3.28299 8.2981 321.216
17700 2.57027 2.40975 3.20382 8.18384 308.94
17800 2.5228 2.44867 3.11516 8.08663 304.394
17900 2.4577 2.49114 3.16483 8.11367 303.12
18000 2.39998 2.38425 3.22288 8.00711 294.626
18100 2.5707 2.32523 3.15284 8.04878 289.747
18200 2.63009 2.38135 3.1518 8.16324 297.242
18300 2.52433 2.38981 3.19728 8.11142 313.888
18400 2.47832 2.38772 3.20455 8.07059 299.894
18500 2.44636 2.42768 3.17283 8.04686 294.765
18600 2.44563 2.57225 3.09454 8.11242 288.637
18700 2.49391 2.65702 3.01647 8.16739 278.472
18800 2.46601 2.63645 3.08783 8.19028 297.24
18900 2.39531 2.64719 3.15595 8.19845 302.716
19000 2.52081 2.66459 3.21038 8.39578 297.477
19100 2.53956 2.6904 3.17782 8.40778 304.591
19200 2.54157 2.68738 3.23327 8.46221 296.571
19300 2.529 2.6939 3.38594 8.60884 293.258
19400 2.58517 2.64543 3.49241 8.72301 282.7
19500 2.65737 2.6357 3.46121 8.75428 305.04
19600 2.67215 2.77643 3.42701 8.87559 310.062
19700 2.67465 2.7194 3.40568 8.79973 305.399
19800 2.62044 2.58648 3.32794 8.53486 286.199
19900 2.5229 2.63367 3.29121 8.44778 283.214
20000 2.5037 2.63801 3.29109 8.4328 303.663
20100 2.55569 2.6097 3.3418 8.50719 305.524
20200 2.57858 2.71425 3.3703 8.66314 293.325
20300 2.47402 2.71651 3.39277 8.5833 301.984
20400 2.40019 2.77494 3.35139 8.52652 320.324
20500 2.39232 2.86062 3.24841 8.50136 318.112
20600 2.53026 2.96028 3.153 8.64355 306.509
20700 2.57425 3.07035 3.10074 8.74534 299.369
20800 2.54184 3.02109 3.09599 8.65892 297.618
20900 2.49252 3.00908 3.1699 8.67151 297.849
21000 2.42893 2.99069 3.31318 8.73279 287.413
21100 2.4923 3.00133 3.41894 8.91257 307.883
21200 2.44502 3.00086 3.4208 8.86668 309.931
21300 2.50284 3.07544 3.46582 9.0441 301.203
21400 2.52462 3.06671 3.58928 9.1806 287.608
21500 2.5127 2.99861 3.55655 9.06786 292.784
21600 2.53357 3.0967 3.58766 9.21794 293.813
21700 2.68105 3.07701 3.51474 9.27281 304.076
21800 2.78804 3.15886 3.51031 9.45721 298.09
21900 2.78047 3.20851 3.54867 9.53765 307.727
22000 2.75352 3.22429 3.5322 9.51001 303.985
22100 2.69607 3.18253 3.48514 9.36375 298.019
22200 2.61822 3.18164 3.48427 9.28413 293.415
22300 2.63276 3.11207 3.63253 9.37737 305.115
22400 2.63792 3.12612 3.65312 9.41717 307.186
22500 2.6425 3.07253 3.6049 9.31993 315.785
22600 2.65943 3.02813 3.54511 9.23267 306.376
22700 2.71181 3.00569 3.49377 9.21126 294.622
22800 2.83134 3.00898 3.47531 9.31563 290.878
22900 2.97981 2.98067 3.43361 9.39409 306.199
23000 3.08734 2.9228 3.50972 9.51986 313.164
23100 3.14986 2.94441 3.72484 9.81911 316.116
23200 3.19698 3.0367 3.71712 9.9508 291.852
23300 3.13911 3.02163 3.6163 9.77704 295.986
23400 3.02436 3.01975 3.53551 9.57962 293.454
23500 2.99703 3.05487 3.52854 9.58044 294.96
23600 3.09274 3.11323 3.63569 9.84166 310.174
23700 3.17315 3.22339 3.73602 10.1326 317.992
23800 3.26185 3.27642 3.788 10.3263 303.02
23900 3.29724 3.2452 3.76443 10.3069 296.328
24000 3.19668 3.22649 3.74885 10.172 297.992
24100 3.145 3.30028 3.80383 10.2491 305.216
24200 3.0694 3.45225 3.83189 10.3535 311.512
24300 2.93642 3.65793 3.77924 10.3736 307.434
24400 2.92392 3.85731 3.78666 10.5679 297.66
24500 2.93543 3.79755 3.77324 10.5062 292.943
24600 2.99398 3.74952 3.75872 10.5022 297.497
24700 3.06885 3.70105 3.77018 10.5401 304.745
24800 3.12999 3.70146 3.83095 10.6624 308.057
24900 3.25619 3.62654 3.87647 10.7592 315.681
25000 3.2827 3.4889 3.8527 10.6243 305.458
25100 3.34378 3.53946 3.79489 10.6781 299.452
25200 3.35803 3.40909 3.84091 10.608 299.791
25300 3.37548 3.41776 3.89049 10.6837 300.495
25400 3.48492 3.42447 3.92836 10.8378 297.816
25500 3.68134 3.50579 3.93883 11.126 289.263
25600 3.83741 3.52786 4.02544 11.3907 293.685
25700 3.8579 3.46989 3.85698 11.1848 300.219
25800 3.73959 3.46925 3.85006 11.0589 306.683
25900 3.77401 3.43117 3.97289 11.1781 308.229
26000 3.67886 3.39416 4.04903 11.122 295.86
26100 3.78779 3.36457 4.11085 11.2632 295.103
26200 3.87135 3.50735 4.10085 11.4795 295.174
26300 3.87821 3.6613 4.10653 11.646 296.311
26400 3.79517 3.73267 3.98362 11.5115 311.65
26500 3.7337 3.64506 3.83982 11.2186 315.014
26600 3.62855 3.54803 3.83901 11.0156 298.115
26700 3.53346 3.54432 3.87117 10.949 292.623
26800 3.45531 3.60883 3.86145 10.9256 300.423
26900 3.39318 3.72225 3.90627 11.0217 299.374
27000 3.37851 3.80652 3.92136 11.1064 313.431
27100 3.38629 3.91108 3.79474 11.0921 325.994
27200 3.46435 4.04037 3.86456 11.3693 310.521
27300 3.54974 3.96814 3.92167 11.4396 295.879
27400 3.68091 3.89367 3.96985 11.5444 299.651
27500 3.83895 3.82534 3.99617 11.6605 293.206
27600 3.79661 3.6778 4.00916 11.4836 295.558
27700 3.8387 3.58907 4.01362 11.4414 313.857
27800 3.8676 3.58301 3.79519 11.2458 311.519
27900 3.78579 3.6291 3.73584 11.1507 295.038
28000 3.76427 3.63229 3.91258 11.3091 294.51
28100 3.88616 3.56589 3.83894 11.291 299.277
28200 3.88586 3.60945 3.90354 11.3989 299.624
28300 3.94058 3.66283 3.95632 11.5597 303.986
28400 4.06121 3.64184 3.95476 11.6578 316.723
28500 3.99475 3.73649 3.96153 11.6928 310.426
28600 3.92593 3.75302 4.01036 11.6893 297.572
28700 3.90752 3.80159 4.04721 11.7563 297.399
28800 3.78847 3.8041 3.99816 11.5907 304.698
28900 3.67856 3.70476 4.1857 11.569 299.938
29000 3.61075 3.77607 4.28274 11.6696 293.317
29100 3.64182 3.82526 4.19289 11.66 286.19
29200 3.86088 3.88636 4.09341 11.8407 306.853
29300 3.97679 3.99694 4.08741 12.0611 315.174
29400 3.8563 3.97188 3.99935 11.8275 297.968
29500 3.87336 3.81592 3.89227 11.5815 297.666
29600 3.9407 3.80522 3.94345 11.6894 289.837
29700 3.79275 3.93778 3.95792 11.6884 309.964
29800 3.61537 3.94439 4.0794 11.6392 317.017
29900 3.69907 3.89324 4.07373 11.666 303.449
30000 3.66652 4.08845 4.13905 11.894 294.567
30100 3.50242 4.12047 4.18917 11.8121 291.488
30200 3.42078 4.12693 4.22403 11.7717 303.303
30300 3.40216 4.19703 4.18942 11.7886 310.202
30400 3.36595 4.33636 4.28649 11.9888 316.543
30500 3.50284 4.38 4.30511 12.1879 309.478
30600 3.73878 4.18848 4.11446 12.0417 303.421
30700 3.76145 4.05341 4.0401 11.855 292.993
30800 3.70971 4.16681 4.01062 11.8871 298.315
30900 3.73336 4.19886 4.05453 11.9867 303.684
31000 3.7594 4.10232 4.13288 11.9946 321.716
31100 3.73423 3.98778 4.31959 12.0416 308.995
31200 3.74725 4.00033 4.32685 12.0744 304.687
31300 3.66844 4.07142 4.30157 12.0414 298.202
31400 3.60028 4.05061 4.26856 11.9194 300.207
31500 3.57819 4.06658 4.37699 12.0218 315.916
31600 3.74923 4.01927 4.49486 12.2634 319.829
31700 3.70416 3.98744 4.60833 12.2999 305.676
31800 3.68197 4.08268 4.55474 12.3194 285.741
31900 3.75099 4.10533 4.4498 12.3061 303.013
32000 3.66514 4.17676 4.26615 12.108 302.6
32100 3.6417 4.01276 4.1773 11.8318 314.133
32200 3.62887 3.9452 4.15367 11.7277 310.375
32300 3.63173 4.1515 4.2014 11.9846 298.553
32400 3.71905 4.34307 4.16701 12.2291 293.656
32500 3.68767 4.45197 4.20242 12.3421 289.257
32600 3.70812 4.30073 4.21855 12.2274 304.732
32700 3.65159 4.0446 4.135 11.8312 320.616
32800 3.5238 4.05351 4.27739 11.8547 305.002
32900 3.45128 4.00898 4.3997 11.86 303.195
33000 3.35366 3.91149 4.32594 11.5911 291.793
33100 3.41921 4.01851 4.3051 11.7428 293.806
33200 3.47605 4.13688 4.34605 11.959 309.812
33300 3.40796 4.18394 4.34703 11.9389 310.53
33400 3.43487 4.22789 4.41512 12.0779 306.153
33500 3.58114 4.14106 4.46398 12.1862 297.889
33600 3.49021 3.983 4.6055 12.0787 297.631
33700 3.31729 4.00853 4.72592 12.0517 298.218
33800 3.30277 4.16398 4.5939 12.0607 297.964
33900 3.15801 4.09197 4.48074 11.7307 304.211
34000 3.06697 3.99433 4.40133 11.4626 305.434
34100 3.06103 3.90411 4.40018 11.3653 306.46
34200 3.00811 4.00576 4.47392 11.4878 317.008
34300 2.91961 4.19022 4.5622 11.672 304.198
34400 2.78312 4.263 4.56573 11.6119 295.35
34500 2.82231 4.37093 4.48538 11.6786 288.843
34600 2.96613 4.3881 4.40722 11.7615 302.177
34700 3.07194 4.36982 4.36408 11.8058 313.324
34800 3.02325 4.19751 4.44095 11.6617 306.238
34900 3.04568 4.05375 4.55966 11.6591 297.69
35000 3.11284 3.98695 4.63948 11.7393 290.699
35100 3.20915 4.14498 4.65579 12.0099 307.3
35200 3.14686 4.12604 4.77437 12.0473 311.306
35300 3.07964 4.19343 4.65028 11.9233 316.291
35400 3.07251 4.28625 4.60323 11.962 308.018
35500 3.02268 4.12956 4.74122 11.8935 291.452
35600 3.01206 4.05558 4.87705 11.9447 301.711
35700 3.01953 4.05434 4.93401 12.0079 310.168
35800 2.92037 3.98625 5.08644 11.9931 313.802
35900 3.11256 3.8932 5.06316 12.0689 307.373
36000 3.23178 3.93651 4.88822 12.0565 294.545
36100 3.13726 3.87708 4.80612 11.8205 290.581
36200 3.10463 3.93433 4.80414 11.8431 303.115
36300 3.06449 4.03691 4.79495 11.8963 313.423
36400 3.10454 4.07251 4.70191 11.879 323.625
36500 3.19063 4.10623 4.66046 11.9573 310.495
36600 3.07721 4.1374 4.6943 11.9089 298.924
36700 2.9833 4.22695 4.81301 12.0233 293.461
36800 2.95438 4.30016 4.82005 12.0746 294.825
36900 3.02772 4.18971 4.83804 12.0555 302.17
37000 3.08421 3.9962 4.88051 11.9609 317.82
37100 3.03082 3.94889 4.87625 11.856 312.392
37200 3.08865 4.04424 4.94877 12.0817 300.08
37300 3.21381 4.01595 4.96877 12.1985 305.462
37400 3.09148 3.96777 5.09137 12.1506 292.311
37500 2.95375 4.03255 5.02715 12.0134 283.579
