# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.0149039 0.015127 0.0210651 0.051096 174.995
200 0.0814107 0.0746413 0.101545 0.257597 250.457
300 0.198874 0.147935 0.209507 0.556316 312.437
400 0.288838 0.244847 0.346291 0.879976 328.124
500 0.384398 0.373282 0.475716 1.2334 291.118
600 0.484958 0.422364 0.575416 1.48274 300.535
700 0.560746 0.458091 0.632332 1.65117 298.598
800 0.627451 0.462873 0.636626 1.72695 293.861
900 0.64759 0.486496 0.678649 1.81273 291.063
1000 0.686293 0.469212 0.659042 1.81455 336.213
1100 0.704455 0.451265 0.707943 1.86366 308.107
1200 0.744204 0.486962 0.725098 1.95626 300.311
1300 0.806804 0.550513 0.725611 2.08293 309.08
1400 0.913303 0.592162 0.807056 2.31252 306.99
1500 1.04604 0.607453 1.01219 2.66568 315.471
1600 1.08059 0.614929 1.12184 2.81736 325.99
1700 1.03214 0.734646 1.32644 3.09323 323.591
1800 1.06747 0.754443 1.33729 3.15921 327.687
1900 1.11553 0.781838 1.30983 3.2072 319.706
2000 1.14716 0.855892 1.30237 3.30543 310.185
2100 1.14844 0.924913 1.40917 3.48253 321.011
2200 1.24008 0.971805 1.57365 3.78553 301.445
2300 1.26018 0.993621 1.6407 3.8945 322.262
2400 1.28178 1.08843 1.6968 4.06701 350.655
2500 1.3404 1.14968 1.89212 4.3822 324.737
2600 1.36215 1.24086 2.10509 4.7081 325.359
2700 1.31056 1.27297 1.99167 4.57521 304.678
2800 1.35113 1.22419 1.77889 4.35421 302.353
2900 1.44308 1.29346 1.68788 4.42441 290.329
3000 1.43877 1.22184 1.72011 4.38072 287.51
3100 1.56043 1.16277 1.76527 4.48848 312.269
3200 1.60321 1.1989 1.81998 4.62208 306.764
3300 1.6995 1.24625 1.78937 4.73512 310.489
3400 1.71778 1.25684 1.81398 4.7886 300.629
3500 1.69235 1.31531 1.92702 4.93468 318.51
3600 1.89378 1.34858 2.07291 5.31527 332.918
3700 2.0548 1.4785 2.14902 5.68232 333.062
3800 2.00765 1.48524 2.20703 5.69992 310.212
3900 1.95118 1.43086 2.16775 5.54979 312.025
4000 1.95899 1.47886 2.13608 5.57393 333.316
4100 1.94964 1.38356 2.1157 5.44889 312.048
4200 1.8327 1.43998 2.17391 5.44658 296.735
4300 1.76902 1.46835 2.21062 5.44799 284.712
4400 1.73004 1.42345 2.16636 5.31985 299.144
4500 1.72952 1.37329 2.18393 5.28675 294.61
4600 1.74301 1.34693 2.19411 5.28405 315.664
4700 1.73196 1.34741 2.21633 5.29571 308.567
4800 1.67975 1.35534 2.10354 5.13863 300.597
4900 1.68439 1.34888 1.9419 4.97516 297.018
5000 1.80304 1.35294 1.95765 5.11362 289.897
5100 1.9339 1.38357 2.09068 5.40815 302.771
5200 1.96839 1.3723 2.12174 5.46244 311.481
5300 1.85994 1.38039 2.06412 5.30446 323.238
5400 1.78811 1.38136 2.07047 5.23993 307.333
5500 1.77823 1.40373 2.01591 5.19787 296.352
5600 1.80957 1.45806 1.92526 5.19289 298.834
5700 1.90921 1.49264 1.94987 5.35171 306.669
5800 1.8695 1.46748 2.04978 5.38676 295.653
5900 1.82263 1.51088 2.06045 5.39396 291.322
6000 1.86453 1.51698 2.03032 5.41183 288.882
6100 1.90469 1.46229 2.02669 5.39367 304.253
6200 1.93858 1.39438 2.09529 5.42825 316.069
6300 1.89525 1.3707 1.99517 5.26112 310.522
6400 1.8996 1.38274 1.84533 5.12768 292.041
6500 1.90268 1.46513 1.88207 5.24988 285.701
6600 1.98774 1.41721 1.9338 5.33875 296.565
6700 2.00573 1.47219 1.98646 5.46438 306.065
6800 1.99221 1.39212 1.99089 5.37522 306.636
6900 1.9464 1.32114 1.94405 5.2116 318.547
7000 1.88138 1.30745 1.91735 5.10619 308.542
7100 1.79055 1.28723 1.90775 4.98553 293.934
7200 1.75124 1.35275 1.89473 4.99872 295.442
7300 1.76738 1.36569 1.95017 5.08323 299.334
7400 1.78217 1.40361 2.03471 5.22049 309.209
7500 1.79189 1.41721 2.03947 5.24858 311.225
7600 1.8075 1.40952 2.02468 5.2417 312.093
7700 1.83207 1.42908 2.04398 5.30512 300.141
7800 1.84995 1.42618 2.02756 5.30369 299.79
7900 1.91557 1.40317 1.98235 5.30109 292.597
8000 1.93262 1.37799 2.07455 5.38516 318.739
8100 1.95081 1.3324 2.23033 5.51355 311.295
8200 1.95689 1.33458 2.21669 5.50816 341.362
8300 1.9911 1.34145 2.27154 5.60409 312.719
8400 1.94909 1.28254 2.28024 5.51187 304.796
8500 1.90423 1.24933 2.23793 5.39149 293.989
8600 1.86089 1.25446 2.11899 5.23434 304.528
8700 1.72538 1.28624 2.11923 5.13085 295.86
8800 1.74151 1.28006 2.08744 5.10902 294.622
8900 1.80023 1.25527 2.03144 5.08693 301.06
9000 1.81806 1.34485 2.03605 5.19895 289.392
9100 1.79863 1.39186 2.05951 5.25 297.139
9200 1.90724 1.40242 2.01253 5.3222 296.628
9300 2.04151 1.44089 2.14061 5.62301 309.412
9400 2.08692 1.5053 2.20828 5.8005 307.4
9500 2.04106 1.45153 2.13148 5.62407 299.211
9600 2.02603 1.50013 2.06669 5.59285 299.996
9700 2.01395 1.50353 2.0608 5.57827 281.006
9800 1.97026 1.43168 2.01734 5.41928 281.405
9900 1.90857 1.40787 1.99462 5.31105 306.413
10000 1.859 1.35502 1.9927 5.20672 319.856
10100 1.84788 1.27792 1.9113 5.03709 297.727
10200 1.82083 1.24427 1.96014 5.02523 291.277
10300 1.84294 1.20169 1.9755 5.02014 290.939
10400 1.83025 1.22627 1.92013 4.97665 299.334
10500 1.81323 1.24911 2.07955 5.14189 305.27
10600 1.80988 1.24266 2.16175 5.21428 298.103
10700 1.82711 1.24206 2.11972 5.18888 300.417
10800 1.93571 1.32555 2.10145 5.36271 321.57
10900 2.0001 1.39543 2.16989 5.56542 314.167
11000 1.9916 1.44037 2.19542 5.62739 295.094
11100 1.92879 1.46749 2.20628 5.60256 294.17
11200 1.88387 1.46694 2.15871 5.50951 295.874
11300 1.90498 1.48692 2.14536 5.53727 302.785
11400 1.98612 1.43551 2.18707 5.6087 320.045
11500 2.04399 1.40392 2.19519 5.6431 305.751
11600 2.01149 1.41983 2.18947 5.62078 297.997
11700 1.98452 1.36772 2.1761 5.52833 299.719
11800 1.98154 1.37143 2.22629 5.57927 294.743
11900 2.04365 1.43534 2.24482 5.72381 295.903
12000 2.03664 1.47453 2.2372 5.74836 315.306
12100 2.00985 1.46428 2.20354 5.67767 319.522
12200 1.94255 1.46688 2.16466 5.5741 303.946
12300 1.87806 1.44021 2.03302 5.35129 292.789
12400 1.84938 1.36476 1.96288 5.17703 298.678
12500 1.8112 1.33059 2.07622 5.21801 293.14
12600 1.8304 1.33315 2.11782 5.28137 306.618
12700 1.90105 1.38346 2.13045 5.41496 316.001
12800 1.95379 1.35864 2.13926 5.45169 300.68
12900 1.91528 1.37212 2.16702 5.45442 293.171
13000 1.83372 1.38999 2.10104 5.32475 298.388
13100 1.80568 1.38227 1.99758 5.18554 304.679
13200 1.93244 1.40479 1.99886 5.33609 293.445
13300 1.95844 1.30818 2.01256 5.27918 298.977
13400 1.93323 1.32761 1.94184 5.20269 306.906
13500 1.84076 1.40322 1.96744 5.21142 321.173
13600 1.96732 1.33012 1.97549 5.27292 314.157
13700 2.05378 1.34894 1.97707 5.37979 301.465
13800 2.01574 1.39094 2.03143 5.43812 293.988
13900 1.93417 1.41654 2.03418 5.38489 296.384
14000 1.85457 1.35455 1.97407 5.18319 311.933
14100 1.86984 1.35187 1.95842 5.18013 291.402
14200 1.99961 1.37356 2.0982 5.47137 296.332
14300 2.0878 1.45366 2.17429 5.71575 302.031
14400 2.06972 1.3378 2.19571 5.60323 292.122
14500 1.96087 1.37036 2.18147 5.5127 283.501
14600 1.87942 1.41706 2.25233 5.54881 303.306
14700 1.88736 1.50947 2.37953 5.77637 318.237
14800 1.91168 1.45151 2.48422 5.84742 305.914
14900 1.88087 1.42918 2.57286 5.88292 291.507
15000 1.88993 1.44769 2.7339 6.07151 295.771
15100 1.98077 1.39372 2.78279 6.15728 296.997
15200 2.0452 1.39783 2.62507 6.06811 309.815
15300 2.12371 1.29411 2.51218 5.93 300.708
15400 2.10182 1.37268 2.45874 5.93324 295.17
15500 2.09452 1.33639 2.2848 5.71571 272.957
15600 2.06317 1.37197 2.28513 5.72027 277.906
15700 1.99486 1.3715 2.40599 5.77235 291.728
15800 1.91615 1.45065 2.43236 5.79916 308.876
15900 1.84039 1.47726 2.45614 5.77379 302.849
16000 1.88799 1.47579 2.49264 5.85642 299.019
16100 1.91533 1.48534 2.54986 5.95053 284.103
16200 1.9616 1.48246 2.62943 6.07349 272.527
16300 1.98688 1.51698 2.54751 6.05137 297.515
16400 2.08687 1.57817 2.47356 6.1386 300.243
16500 2.18598 1.60996 2.47454 6.27048 298.306
16600 2.25445 1.59792 2.47775 6.33012 312.085
16700 2.15156 1.57528 2.49397 6.2208 317.611
16800 2.12008 1.59355 2.49924 6.21286 298.111
16900 2.17077 1.63481 2.50553 6.31111 301.057
17000 2.17531 1.60033 2.47735 6.25299 290.148
17100 2.07339 1.6763 2.48563 6.23531 291.555
17200 1.99083 1.73336 2.56216 6.28635 314.984
17300 2.04286 1.71816 2.66062 6.42164 312.652
17400 2.20093 1.75117 2.72169 6.67378 303.324
17500 2.23615 1.73704 2.86081 6.834 287.069
17600 2.2547 1.7524 2.97265 6.97976 299.771
17700 2.28557 1.76922 3.06288 7.11766 302.795
17800 2.45565 1.87268 3.00793 7.33626 312.085
17900 2.53641 1.9343 3.08015 7.55087 308.736
18000 2.60208 1.949 3.1159 7.66699 306.151
18100 2.48739 1.8247 3.13803 7.45011 298.747
18200 2.48204 1.78662 3.15075 7.41942 289.878
18300 2.44824 1.80129 3.05642 7.30595 285.36
18400 2.45028 1.80841 3.00386 7.26255 299.577
18500 2.58254 1.77064 2.97957 7.33275 307.859
18600 2.50084 1.87583 2.92695 7.30363 305.976
18700 2.42019 1.88943 3.01485 7.32446 287.186
18800 2.42241 1.90768 3.17874 7.50884 293.464
18900 2.45556 1.9376 3.15081 7.54397 323.028
19000 2.44104 2.01373 3.21931 7.67409 317.913
19100 2.49558 2.04348 3.39186 7.93092 294.475
19200 2.36741 2.08627 3.38668 7.84036 299.022
19300 2.23356 2.13751 3.4592 7.83027 298.196
19400 2.29138 2.1481 3.57835 8.01783 295.272
19500 2.25684 2.10548 3.59789 7.96021 296.342
19600 2.39453 2.10646 3.80489 8.30588 289.721
19700 2.42599 2.08592 3.70967 8.22158 303.595
19800 2.37662 2.14302 3.70967 8.22931 307.627
19900 2.41707 2.2413 3.8557 8.51408 289.493
20000 2.46282 2.17053 4.01296 8.64631 279.403
