45 1 2 1.320000 3.741000 6.479000 10.642000 # Si MOL
46 1 2 1.320000 2.313000 8.482000 1.774000 # Si MOL
47 1 2 1.320000 -1.157000 10.485000 3.547000 # Si MOL
48 1 2 1.320000 1.292000 10.720000 0.000000 # Si MOL
49 1 2 1.320000 2.313000 8.482000 7.095000 # Si MOL
50 1 2 1.320000 -1.157000 10.485000 8.868000 # Si MOL
51 1 2 1.320000 1.292000 10.720000 5.321000 # Si MOL
52 1 2 1.320000 2.313000 8.482000 12.416000 # Si MOL
53 1 2 1.320000 -1.157000 10.485000 14.189000 # Si MOL
54 1 2 1.320000 1.292000 10.720000 10.642000 # Si MOL
55 1 2 1.320000 12.107000 -0.000000 1.774000 # Si MOL
56 1 2 1.320000 8.638000 2.003000 3.547000 # Si MOL
57 1 2 1.320000 11.086000 2.238000 0.000000 # Si MOL
58 1 2 1.320000 12.107000 -0.000000 7.095000 # Si MOL
59 1 2 1.320000 8.638000 2.003000 8.868000 # Si MOL
60 1 2 1.320000 11.086000 2.238000 5.321000 # Si MOL
61 1 2 1.320000 12.107000 -0.000000 12.416000 # Si MOL
62 1 2 1.320000 8.638000 2.003000 14.189000 # Si MOL
63 1 2 1.320000 11.086000 2.238000 10.642000 # Si MOL
64 1 2 1.320000 9.659000 4.241000 1.774000 # Si MOL
65 1 2 1.320000 6.189000 6.244000 3.547000 # Si MOL
66 1 2 1.320000 8.638000 6.479000 0.000000 # Si MOL
67 1 2 1.320000 9.659000 4.241000 7.095000 # Si MOL
68 1 2 1.320000 6.189000 6.244000 8.868000 # Si MOL
69 1 2 1.320000 8.638000 6.479000 5.321000 # Si MOL
70 1 2 1.320000 9.659000 4.241000 12.416000 # Si MOL
71 1 2 1.320000 6.189000 6.244000 14.189000 # Si MOL
72 1 2 1.320000 8.638000 6.479000 10.642000 # Si MOL
73 1 2 1.320000 7.210000 8.482000 1.774000 # Si MOL
74 1 2 1.320000 3.741000 10.485000 3.547000 # Si MOL
75 1 2 1.320000 6.189000 10.720000 0.000000 # Si MOL
76 1 2 1.320000 7.210000 8.482000 7.095000 # Si MOL
77 1 2 1.320000 3.741000 10.485000 8.868000 # Si MOL
78 1 2 1.320000 6.189000 10.720000 5.321000 # Si MOL
79 1 2 1.320000 7.210000 8.482000 12.416000 # Si MOL
80 1 2 1.320000 3.741000 10.485000 14.189000 # Si MOL
81 1 2 1.320000 6.189000 10.720000 10.642000 # Si MOL
82 1 1 -0.660000 1.394000 1.118000 1.121000 # O MOL
83 1 1 -0.660000 0.271000 1.766000 4.200000 # O MOL
84 1 1 -0.660000 1.394000 1.118000 6.442000 # O MOL
85 1 1 -0.660000 0.271000 1.766000 14.842000 # O MOL
86 1 1 -0.660000 0.271000 1.766000 9.521000 # O MOL
87 1 1 -0.660000 1.394000 1.118000 11.763000 # O MOL
88 1 1 -0.660000 -1.055000 3.123000 2.427000 # O MOL
89 1 1 -0.660000 0.784000 3.593000 0.653000 # O MOL
90 1 1 -0.660000 -1.055000 5.359000 1.121000 # O MOL
91 1 1 -0.660000 -1.055000 3.123000 7.748000 # O MOL
92 1 1 -0.660000 0.784000 3.593000 5.974000 # O MOL
93 1 1 -0.660000 -2.178000 6.007000 4.200000 # O MOL
94 1 1 -0.660000 -1.055000 5.359000 6.442000 # O MOL
95 1 1 -0.660000 -1.055000 3.123000 13.069000 # O MOL
96 1 1 -0.660000 0.784000 3.593000 11.295000 # O MOL
97 1 1 -0.660000 -2.178000 6.007000 14.842000 # O MOL
98 1 1 -0.660000 -2.178000 6.007000 9.521000 # O MOL
99 1 1 -0.660000 -1.055000 5.359000 11.763000 # O MOL
100 1 1 -0.660000 -3.503000 7.364000 2.427000 # O MOL
101 1 1 -0.660000 -1.665000 7.834000 0.653000 # O MOL
102 1 1 -0.660000 -5.952000 11.605000 2.427000 # O MOL
103 1 1 -0.660000 -3.503000 9.600000 1.121000 # O MOL
104 1 1 -0.660000 -4.113000 12.075000 0.653000 # O MOL
105 1 1 -0.660000 -3.503000 7.364000 7.748000 # O MOL
106 1 1 -0.660000 -1.665000 7.834000 5.974000 # O MOL
107 1 1 -0.660000 -5.952000 11.605000 7.748000 # O MOL
108 1 1 -0.660000 -4.626000 10.248000 4.200000 # O MOL
109 1 1 -0.660000 -3.503000 9.600000 6.442000 # O MOL
110 1 1 -0.660000 -4.113000 12.075000 5.974000 # O MOL
111 1 1 -0.660000 -3.503000 7.364000 13.069000 # O MOL
112 1 1 -0.660000 -1.665000 7.834000 11.295000 # O MOL
113 1 1 -0.660000 -4.626000 10.248000 14.842000 # O MOL
114 1 1 -0.660000 -5.952000 11.605000 13.069000 # O MOL
115 1 1 -0.660000 -4.626000 10.248000 9.521000 # O MOL
116 1 1 -0.660000 -3.503000 9.600000 11.763000 # O MOL
117 1 1 -0.660000 -4.113000 12.075000 11.295000 # O MOL
118 1 1 -0.660000 3.232000 0.648000 2.895000 # O MOL
119 1 1 -0.660000 2.719000 2.475000 4.668000 # O MOL
120 1 1 -0.660000 6.291000 1.118000 1.121000 # O MOL
121 1 1 -0.660000 3.232000 0.648000 8.216000 # O MOL
122 1 1 -0.660000 2.719000 2.475000 9.989000 # O MOL
123 1 1 -0.660000 5.168000 1.766000 4.200000 # O MOL
124 1 1 -0.660000 6.291000 1.118000 6.442000 # O MOL
125 1 1 -0.660000 3.232000 0.648000 13.537000 # O MOL
126 1 1 -0.660000 5.168000 1.766000 14.842000 # O MOL
127 1 1 -0.660000 2.719000 2.475000 15.320000 # O MOL
128 1 1 -0.660000 5.168000 1.766000 9.521000 # O MOL
129 1 1 -0.660000 6.291000 1.118000 11.763000 # O MOL
130 1 1 -0.660000 3.842000 3.123000 2.427000 # O MOL
131 1 1 -0.660000 5.681000 3.593000 0.653000 # O MOL
132 1 1 -0.660000 0.784000 4.889000 2.895000 # O MOL
133 1 1 -0.660000 0.271000 6.716000 4.668000 # O MOL
134 1 1 -0.660000 3.842000 5.359000 1.121000 # O MOL
135 1 1 -0.660000 3.842000 3.123000 7.748000 # O MOL
136 1 1 -0.660000 5.681000 3.593000 5.974000 # O MOL
137 1 1 -0.660000 0.784000 4.889000 8.216000 # O MOL
138 1 1 -0.660000 0.271000 6.716000 9.989000 # O MOL
139 1 1 -0.660000 2.720000 6.007000 4.200000 # O MOL
140 1 1 -0.660000 3.842000 5.359000 6.442000 # O MOL
141 1 1 -0.660000 3.842000 3.123000 13.069000 # O MOL
142 1 1 -0.660000 5.681000 3.593000 11.295000 # O MOL
143 1 1 -0.660000 0.784000 4.889000 13.537000 # O MOL
144 1 1 -0.660000 2.720000 6.007000 14.842000 # O MOL
145 1 1 -0.660000 0.271000 6.716000 15.320000 # O MOL
146 1 1 -0.660000 2.720000 6.007000 9.521000 # O MOL
147 1 1 -0.660000 3.842000 5.359000 11.763000 # O MOL
148 1 1 -0.660000 1.394000 7.364000 2.427000 # O MOL
149 1 1 -0.660000 3.232000 7.834000 0.653000 # O MOL
150 1 1 -0.660000 -1.665000 9.130000 2.895000 # O MOL
151 1 1 -0.660000 -1.055000 11.605000 2.427000 # O MOL
152 1 1 -0.660000 -2.178000 10.957000 4.668000 # O MOL
153 1 1 -0.660000 1.394000 9.600000 1.121000 # O MOL
154 1 1 -0.660000 0.784000 12.075000 0.653000 # O MOL
155 1 1 -0.660000 1.394000 7.364000 7.748000 # O MOL
156 1 1 -0.660000 3.232000 7.834000 5.974000 # O MOL
157 1 1 -0.660000 -1.665000 9.130000 8.216000 # O MOL
158 1 1 -0.660000 -1.055000 11.605000 7.748000 # O MOL
159 1 1 -0.660000 -2.178000 10.957000 9.989000 # O MOL
160 1 1 -0.660000 0.271000 10.248000 4.200000 # O MOL
161 1 1 -0.660000 1.394000 9.600000 6.442000 # O MOL
162 1 1 -0.660000 0.784000 12.075000 5.974000 # O MOL
163 1 1 -0.660000 1.394000 7.364000 13.069000 # O MOL
164 1 1 -0.660000 3.232000 7.834000 11.295000 # O MOL
165 1 1 -0.660000 -1.665000 9.130000 13.537000 # O MOL
166 1 1 -0.660000 0.271000 10.248000 14.842000 # O MOL
167 1 1 -0.660000 -1.055000 11.605000 13.069000 # O MOL
168 1 1 -0.660000 -2.178000 10.957000 15.320000 # O MOL
169 1 1 -0.660000 0.271000 10.248000 9.521000 # O MOL
170 1 1 -0.660000 1.394000 9.600000 11.763000 # O MOL
171 1 1 -0.660000 0.784000 12.075000 11.295000 # O MOL
172 1 1 -0.660000 13.026000 0.648000 2.895000 # O MOL
173 1 1 -0.660000 8.129000 0.648000 2.895000 # O MOL
174 1 1 -0.660000 7.617000 2.475000 4.668000 # O MOL
175 1 1 -0.660000 12.514000 2.475000 15.320000 # O MOL
176 1 1 -0.660000 11.188000 1.118000 1.121000 # O MOL
177 1 1 -0.660000 13.026000 0.648000 8.216000 # O MOL
178 1 1 -0.660000 8.129000 0.648000 8.216000 # O MOL
179 1 1 -0.660000 7.617000 2.475000 9.989000 # O MOL
180 1 1 -0.660000 12.514000 2.475000 4.668000 # O MOL
181 1 1 -0.660000 10.065000 1.766000 4.200000 # O MOL
182 1 1 -0.660000 11.188000 1.118000 6.442000 # O MOL
183 1 1 -0.660000 13.026000 0.648000 13.537000 # O MOL
184 1 1 -0.660000 8.129000 0.648000 13.537000 # O MOL
185 1 1 -0.660000 10.065000 1.766000 14.842000 # O MOL
186 1 1 -0.660000 7.617000 2.475000 15.320000 # O MOL
187 1 1 -0.660000 12.514000 2.475000 9.989000 # O MOL
188 1 1 -0.660000 10.065000 1.766000 9.521000 # O MOL
189 1 1 -0.660000 11.188000 1.118000 11.763000 # O MOL
190 1 1 -0.660000 8.740000 3.123000 2.427000 # O MOL
191 1 1 -0.660000 10.578000 3.593000 0.653000 # O MOL
192 1 1 -0.660000 10.578000 4.889000 2.895000 # O MOL
193 1 1 -0.660000 5.681000 4.889000 2.895000 # O MOL
194 1 1 -0.660000 5.168000 6.716000 4.668000 # O MOL
195 1 1 -0.660000 10.065000 6.716000 15.320000 # O MOL
196 1 1 -0.660000 8.740000 5.359000 1.121000 # O MOL
197 1 1 -0.660000 8.740000 3.123000 7.748000 # O MOL
198 1 1 -0.660000 10.578000 3.593000 5.974000 # O MOL
199 1 1 -0.660000 10.578000 4.889000 8.216000 # O MOL
200 1 1 -0.660000 5.681000 4.889000 8.216000 # O MOL
201 1 1 -0.660000 5.168000 6.716000 9.989000 # O MOL
202 1 1 -0.660000 10.065000 6.716000 4.668000 # O MOL
203 1 1 -0.660000 7.617000 6.007000 4.200000 # O MOL
204 1 1 -0.660000 8.740000 5.359000 6.442000 # O MOL
205 1 1 -0.660000 8.740000 3.123000 13.069000 # O MOL
206 1 1 -0.660000 10.578000 3.593000 11.295000 # O MOL
207 1 1 -0.660000 10.578000 4.889000 13.537000 # O MOL
208 1 1 -0.660000 5.681000 4.889000 13.537000 # O MOL
209 1 1 -0.660000 7.617000 6.007000 14.842000 # O MOL
210 1 1 -0.660000 5.168000 6.716000 15.320000 # O MOL
211 1 1 -0.660000 10.065000 6.716000 9.989000 # O MOL
212 1 1 -0.660000 7.617000 6.007000 9.521000 # O MOL
213 1 1 -0.660000 8.740000 5.359000 11.763000 # O MOL
214 1 1 -0.660000 6.291000 7.364000 2.427000 # O MOL
215 1 1 -0.660000 8.129000 7.834000 0.653000 # O MOL
216 1 1 -0.660000 8.129000 9.130000 2.895000 # O MOL
217 1 1 -0.660000 3.232000 9.130000 2.895000 # O MOL
218 1 1 -0.660000 3.843000 11.605000 2.427000 # O MOL
219 1 1 -0.660000 2.720000 10.957000 4.668000 # O MOL
220 1 1 -0.660000 7.617000 10.957000 15.320000 # O MOL
221 1 1 -0.660000 6.291000 9.600000 1.121000 # O MOL
222 1 1 -0.660000 5.681000 12.075000 0.653000 # O MOL
223 1 1 -0.660000 6.291000 7.364000 7.748000 # O MOL
224 1 1 -0.660000 8.129000 7.834000 5.974000 # O MOL
225 1 1 -0.660000 8.129000 9.130000 8.216000 # O MOL
226 1 1 -0.660000 3.232000 9.130000 8.216000 # O MOL
227 1 1 -0.660000 3.843000 11.605000 7.748000 # O MOL
228 1 1 -0.660000 2.720000 10.957000 9.989000 # O MOL
229 1 1 -0.660000 7.617000 10.957000 4.668000 # O MOL
230 1 1 -0.660000 5.168000 10.248000 4.200000 # O MOL
231 1 1 -0.660000 6.291000 9.600000 6.442000 # O MOL
232 1 1 -0.660000 5.681000 12.075000 5.974000 # O MOL
233 1 1 -0.660000 6.291000 7.364000 13.069000 # O MOL
234 1 1 -0.660000 8.129000 7.834000 11.295000 # O MOL
235 1 1 -0.660000 8.129000 9.130000 13.537000 # O MOL
236 1 1 -0.660000 3.232000 9.130000 13.537000 # O MOL
237 1 1 -0.660000 5.168000 10.248000 14.842000 # O MOL
238 1 1 -0.660000 3.843000 11.605000 13.069000 # O MOL
239 1 1 -0.660000 2.720000 10.957000 15.320000 # O MOL
240 1 1 -0.660000 7.617000 10.957000 9.989000 # O MOL
241 1 1 -0.660000 5.168000 10.248000 9.521000 # O MOL
242 1 1 -0.660000 6.291000 9.600000 11.763000 # O MOL
243 1 1 -0.660000 5.681000 12.075000 11.295000 # O MOL

