# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.42556 0.613148 0.399493 1.4382 1661.01
200 0.987724 1.12778 0.859724 2.97523 909.981
300 1.22352 1.04305 0.951364 3.21793 594.931
400 1.34096 1.01667 0.954617 3.31225 417.898
500 1.47089 1.11736 1.06138 3.64963 375.623
600 1.48587 1.25555 1.06253 3.80395 346.238
700 1.50577 1.32633 1.09403 3.92613 290.592
800 1.44339 1.29238 1.15525 3.89103 265.876
900 1.46442 1.36179 1.2088 4.03501 280.282
1000 1.48024 1.4498 1.19245 4.12249 295.343
1100 1.41664 1.62518 1.21988 4.26171 316.81
1200 1.39589 1.74841 1.21458 4.35887 329.247
1300 1.47534 1.83718 1.30779 4.62031 310.768
1400 1.54863 1.85916 1.37614 4.78393 285.157
1500 1.54515 1.78035 1.51815 4.84365 272.816
1600 1.50638 1.84811 1.52774 4.88224 291.388
1700 1.61379 1.91539 1.49772 5.0269 344.579
1800 1.67605 1.90491 1.49449 5.07546 335.44
1900 1.67565 2.04718 1.41035 5.13318 283.453
2000 1.67823 2.13822 1.41197 5.22842 260.158
2100 1.76433 2.15238 1.43057 5.34728 285.462
2200 1.84569 2.10108 1.41514 5.36192 309.96
2300 2.03123 2.13064 1.40352 5.56539 332.48
2400 2.10937 2.191 1.39749 5.69785 315.853
2500 2.22147 2.16771 1.42834 5.81752 293.868
2600 2.30309 2.1568 1.49132 5.95122 303.405
2700 2.30807 2.1966 1.55043 6.0551 296.358
2800 2.25692 2.2206 1.63152 6.10904 302.655
2900 2.24849 2.19527 1.72015 6.16391 292.706
3000 2.35746 2.25639 1.79282 6.40667 288.27
3100 2.40757 2.25475 1.7438 6.40613 296.251
3200 2.40066 2.21251 1.74623 6.3594 293.068
3300 2.5043 2.19331 1.78213 6.47975 305.722
3400 2.50696 2.17579 1.83088 6.51364 327.279
3500 2.53039 2.13522 1.86611 6.53172 299.478
3600 2.4957 2.20129 1.97216 6.66915 292.882
3700 2.66136 2.11911 2.09313 6.8736 280.044
3800 2.78158 2.10211 2.13402 7.0177 299.923
3900 2.77261 2.19581 2.19979 7.16821 321.414
4000 2.77127 2.30643 2.28751 7.36522 300.203
4100 2.69365 2.4863 2.35711 7.53706 325.238
4200 2.61215 2.61923 2.37755 7.60893 295.465
4300 2.54422 2.67359 2.44363 7.66144 286.517
4400 2.517 2.7327 2.36186 7.61156 266.881
4500 2.45852 2.74513 2.38311 7.58676 295.261
