# Stress and strain vectors, 333SiO2-1-UFF-c, positive deformation 2
# eps sig1 sig2 sig3 sig4 sig5 sig6
0 -0 -0 -0 -0 -0 -0
1.00005 -0.849870377980073 -1.07387432688291 -1.45388221152428 -0.573480132209455 -0.296273911820245 -0.0379464684423738
1.00055 -1.52611879840398 -1.45497894068586 -2.35385788403566 0.65978781031914 0.0228398088431293 -0.243802042959481
1.00105 -0.907463107433171 -0.357824029850585 -1.47455798728851 -0.701591545772145 0.429814709133717 0.304977434305092
1.00155 -1.18599289698518 -0.721726558302103 -1.54709635622666 -0.140166618608779 -0.233488772378662 0.0431643427991485
1.00205 -1.45371743422645 -1.3024082938185 -2.33502769750434 0.164009966321725 0.0799476158304274 0.156616133019043
1.00255 -0.522817379547803 -0.950737471294596 -1.53278353462916 -0.0961560705085386 0.473394450421007 0.049423941429363
1.00305 -0.87577401638133 -0.242033951357556 -1.31225070532574 -0.631462785751077 0.436975880129661 0.195796528359069
1.00355 -0.886816770003823 -1.49717784803157 -2.2442119168721 -0.280807854794871 0.25884981424477 0.336823108091856
1.00405 -0.507017619825702 -1.05916676857297 -1.72112437847985 0.485759408268346 -0.224359085273111 -0.0863946831899561
1.00455 -0.906957858014377 -0.19249435493479 -1.37903143220892 -0.0894873681192844 0.00603200762434745 -0.0667428385914706
1.00505 -1.32077791990478 -0.937324482985059 -2.01282715775549 -0.044365727365139 0.225392906873037 0.0731945895792877
1.00555 -0.768788351609912 -0.301614455234997 -1.56360811888566 0.0925203783568122 -0.0217491986142739 -0.339156885620435
1.00605 -0.419972368130183 -0.334239124653075 -1.32355961320006 0.430338819052693 -0.474563136809971 -0.00829457026459075
1.00655 -1.05849262729205 -0.960912219150922 -2.03085835193772 0.267033412367127 -0.144143966447973 -0.0480979268983544
1.00705 -0.760217365164038 0.259249857102349 -1.271788249601 0.0562982874736207 0.102140654094767 -0.254934955558904
1.00755 -0.469211081328677 -0.274505174598017 -1.31622752078562 -0.145322970197538 0.433138773688801 0.219071113471787
1.00805 -1.14999535263691 -0.710858881050802 -2.00246459833946 0.267480871738839 0.372702789434936 -0.152918942083271
1.00855 -0.849834000806203 -0.538230758098568 -1.80016064111077 0.4744340737332 -0.0224138428820074 -0.23226448943499
1.00905 -0.176080118957734 0.506589104580315 -0.8707625203817 -0.142159749536897 -0.350595843013709 -0.445030060111129
1.00955 -1.00468483827362 0.118302727658706 -1.41890317460509 -0.181550861724816 0.785847902238114 -0.074147550680224
