# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.357564 0.466835 0.399985 1.22438 1737.76
200 0.587996 1.01694 0.846179 2.45112 1073.39
300 0.652906 1.13265 0.877759 2.66332 674.023
400 0.787462 1.12289 0.988276 2.89863 469.571
500 0.791747 1.14208 1.01479 2.94862 404.014
600 0.803112 1.16142 0.964601 2.92913 330.1
700 0.869688 1.18479 1.01871 3.07318 296.24
800 0.909194 1.22301 1.12941 3.26161 261.747
900 1.02981 1.254 1.24108 3.52489 271.555
1000 1.06381 1.332 1.37634 3.77215 297.732
1100 1.14032 1.35927 1.35312 3.8527 331.352
1200 1.21751 1.45619 1.39406 4.06775 317.924
1300 1.2678 1.54391 1.48905 4.30076 319.821
1400 1.32514 1.62817 1.53282 4.48613 303.531
1500 1.35802 1.61838 1.58839 4.5648 285.921
1600 1.38069 1.75518 1.63997 4.77584 304.543
1700 1.47946 1.84407 1.76721 5.09074 292.02
1800 1.50971 1.85551 1.79601 5.16123 296.313
1900 1.53657 1.90551 1.80187 5.24395 305.954
2000 1.57661 2.0133 1.7848 5.37471 293.216
2100 1.60978 2.03672 1.66654 5.31304 288.885
2200 1.75715 2.02713 1.70401 5.4883 304.556
2300 1.92571 2.04375 1.85887 5.82833 298.758
2400 2.01837 2.10069 1.87417 5.99323 310.622
2500 2.06869 2.09545 1.90306 6.0672 295.156
2600 2.12271 2.16007 2.01719 6.29996 293.845
2700 2.14067 2.30582 2.12011 6.5666 322.739
2800 2.27607 2.46156 2.2005 6.93813 320.69
2900 2.43745 2.49231 2.35341 7.28317 306.537
3000 2.58581 2.47892 2.45079 7.51553 299.205
3100 2.61495 2.44304 2.42172 7.47971 261.744
3200 2.68525 2.4148 2.32072 7.42077 262.144
3300 2.8156 2.43652 2.32865 7.58077 326.966
3400 2.89347 2.45501 2.28794 7.63642 315.912
3500 2.99133 2.44183 2.39265 7.82582 266.993
3600 3.03823 2.33006 2.39363 7.76191 295.918
3700 3.12497 2.32981 2.38836 7.84314 250.888
3800 3.1502 2.39013 2.39981 7.94014 320.066
3900 3.13856 2.35993 2.37078 7.86926 345.492
4000 3.25241 2.43805 2.3571 8.04756 354.025
4100 3.27365 2.41926 2.2941 7.98701 337.262
4200 3.1821 2.41168 2.21655 7.81033 276.559
4300 3.01217 2.44729 2.22226 7.68172 287.786
4400 2.91377 2.45514 2.19913 7.56804 277.205
4500 2.83993 2.4032 2.06748 7.31061 343.069
4600 2.79556 2.32489 2.1307 7.25115 334.179
